theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 0.00144966 0 0 2.89644e-09 0 0.00144473 1.70608e-10 0 0 -1.70608e-10 0.00144473 0 2.89907e-09 0 0 0.00143981 0 0 1.99802e-06 0 0.996605 1.17689e-07 0 0 -1.17689e-07 0.996605 0 1.99984e-06 0 0 0.993211
0.1 1.91397e-05 0.00144965 -2.05304e-09 -1.6623e-16 2.89643e-09 -2.05304e-09 0.00144473 1.70608e-10 -1.75148e-15 1.23402e-16 -1.70608e-10 0.00144473 -1.42423e-11 2.89907e-09 -3.30815e-15 1.42422e-11 0.00143981 -1.41623e-06 -1.14669e-13 1.99802e-06 -1.41623e-06 0.996605 1.17689e-07 -1.2082e-12 8.51253e-14 -1.17689e-07 0.996605 -9.8246e-09 1.99984e-06 -2.28203e-12 9.82459e-09 0.993211
0.2 3.82793e-05 0.00144964 -8.21213e-09 -6.65143e-16 2.89641e-09 -8.21213e-09 0.00144472 1.70607e-10 -7.0061e-15 4.96021e-16 -1.70607e-10 0.00144472 -5.69689e-11 2.89905e-09 -1.32326e-14 5.69688e-11 0.0014398 -5.66493e-06 -4.58832e-13 1.99802e-06 -5.66492e-06 0.996605 1.17689e-07 -4.83298e-12 3.42167e-13 -1.17689e-07 0.996605 -3.92985e-08 1.99984e-06 -9.12815e-12 3.92985e-08 0.99321
0.3 5.74188e-05 0.00144963 -1.84772e-08 -1.49686e-15 2.89639e-09 -1.84772e-08 0.00144471 1.70607e-10 -1.57659e-14 1.1159e-15 -1.70607e-10 0.00144471 -1.28179e-10 2.89903e-09 -2.97716e-14 1.28179e-10 0.00143979 -1.27461e-05 -1.03258e-12 1.99802e-06 -1.27461e-05 0.996605 1.1769e-07 -1.08758e-11 7.69782e-13 -1.1769e-07 0.996605 -8.8422e-08 1.99984e-06 -2.05374e-11 8.84219e-08 0.99321
0.4 7.65581e-05 0.00144961 -3.2848e-08 -2.66137e-15 2.89635e-09 -3.2848e-08 0.00144469 1.70606e-10 -2.80291e-14 1.98329e-15 -1.70606e-10 0.00144469 -2.27872e-10 2.89899e-09 -5.29243e-14 2.27872e-10 0.00143977 -2.26598e-05 -1.83592e-12 1.99802e-06 -2.26598e-05 0.996605 1.17691e-07 -1.93356e-11 1.36815e-12 -1.17691e-07 0.996605 -1.57196e-07 1.99984e-06 -3.65093e-11 1.57195e-07 0.99321
0.5 9.56972e-05 0.00144959 -5.13243e-08 -4.15785e-15 2.8963e-09 -5.13243e-08 0.00144467 1.70605e-10 -4.37943e-14 3.10001e-15 -1.70605e-10 0.00144467 -3.56047e-10 2.89894e-09 -8.26928e-14 3.56047e-10 0.00143974 -3.54062e-05 -2.8683e-12 1.99802e-06 -3.54061e-05 0.996605 1.17692e-07 -3.02116e-11 2.13855e-12 -1.17692e-07 0.996605 -2.4562e-07 1.99984e-06 -5.70458e-11 2.45619e-07 0.99321
0.6 0.000114836 0.00144956 -7.39059e-08 -5.98864e-15 2.89624e-09 -7.39058e-08 0.00144464 1.70604e-10 -6.30631e-14 4.46467e-15 -1.70604e-10 0.00144464 -5.12702e-10 2.89889e-09 -1.19077e-13 5.12701e-10 0.00143971 -5.09852e-05 -4.13136e-12 1.99802e-06 -5.09851e-05 0.996605 1.17694e-07 -4.35051e-11 3.08002e-12 -1.17694e-07 0.996605 -3.53696e-07 1.99984e-06 -8.2147e-11 3.53695e-07 0.99321
0.7 0.000133974 0.00144952 -1.00592e-07 -8.15171e-15 2.89617e-09 -1.00592e-07 0.0014446 1.70603e-10 -8.58331e-14 6.07607e-15 -1.70603e-10 0.0014446 -6.97834e-10 2.89882e-09 -1.62073e-13 6.97833e-10 0.00143968 -6.93969e-05 -5.62373e-12 1.99802e-06 -6.93969e-05 0.996605 1.17696e-07 -5.92148e-11 4.19178e-12 -1.17696e-07 0.996605 -4.81424e-07 1.99985e-06 -1.11811e-10 4.81423e-07 0.99321
0.8 0.000153112 0.00144948 -1.31383e-07 -1.06474e-14 2.89609e-09 -1.31383e-07 0.00144456 1.70602e-10 -1.12105e-13 7.93621e-15 -1.70602e-10 0.00144456 -9.11441e-10 2.89874e-09 -2.11683e-13 9.1144e-10 0.00143964 -9.06416e-05 -7.34565e-12 1.99802e-06 -9.06415e-05 0.996605 1.17699e-07 -7.73416e-11 5.47521e-12 -1.17699e-07 0.996605 -6.28806e-07 1.99985e-06 -1.46041e-10 6.28805e-07 0.99321
0.9 0.00017225 0.00144943 -1.66278e-07 -1.34753e-14 2.89599e-09 -1.66278e-07 0.00144451 1.706e-10 -1.41878e-13 1.00438e-14 -1.706e-10 0.00144451 -1.15352e-09 2.89865e-09 -2.67904e-13 1.15352e-09 0.00143959 -0.000114719 -9.29694e-12 1.99802e-06 -0.000114719 0.996605 1.17701e-07 -9.78854e-11 6.92946e-12 -1.17701e-07 0.996605 -7.95843e-07 1.99985e-06 -1.84833e-10 7.95842e-07 0.99321
1 0.000191387 0.00144938 -2.05276e-07 -1.6637e-14 2.89589e-09 -2.05276e-07 0.00144446 1.70598e-10 -1.75151e-13 1.23992e-14 -1.70598e-10 0.00144446 -1.42407e-09 2.89856e-09 -3.30734e-13 1.42407e-09 0.00143954 -0.00014163 -1.14787e-11 1.99802e-06 -0.00014163 0.996605 1.17704e-07 -1.20846e-10 8.55485e-12 -1.17704e-07 0.996605 -9.82537e-07 1.99986e-06 -2.2819e-10 9.82536e-07 0.99321
1.1 0.000210523 0.00144932 -2.48376e-07 -2.013e-14 2.89577e-09 -2.48376e-07 0.0014444 1.70597e-10 -2.11925e-13 1.50026e-14 -1.70597e-10 0.0014444 -1.72309e-09 2.89845e-09 -4.00174e-13 1.72308e-09 0.00143948 -0.000171374 -1.38893e-11 1.99802e-06 -0.000171374 0.996605 1.17708e-07 -1.46223e-10 1.03515e-11 -1.17708e-07 0.996605 -1.18889e-06 1.99986e-06 -2.76111e-10 1.18889e-06 0.99321
1.2 0.000229659 0.00144926 -2.95579e-07 -2.39565e-14 2.89565e-09 -2.95579e-07 0.00144434 1.70594e-10 -2.52197e-13 1.78524e-14 -1.70594e-10 0.00144434 -2.05056e-09 2.89833e-09 -4.76223e-13 2.05056e-09 0.00143942 -0.000203952 -1.65302e-11 1.99802e-06 -0.000203951 0.996604 1.17711e-07 -1.74018e-10 1.23183e-11 -1.17711e-07 0.996604 -1.4149e-06 1.99987e-06 -3.28597e-10 1.4149e-06 0.99321
1.3 0.000248794 0.00144919 -3.46882e-07 -2.81175e-14 2.89551e-09 -3.46882e-07 0.00144427 1.70592e-10 -2.95964e-13 2.09519e-14 -1.70592e-10 0.00144427 -2.4065e-09 2.8982e-09 -5.58879e-13 2.40649e-09 0.00143935 -0.000239363 -1.94022e-11 1.99802e-06 -0.000239363 0.996604 1.17715e-07 -2.04227e-10 1.44577e-11 -1.17715e-07 0.996604 -1.66058e-06 1.99987e-06 -3.85649e-10 1.66058e-06 0.993209
1.4 0.000267929 0.00144912 -4.02286e-07 -3.26095e-14 2.89536e-09 -4.02286e-07 0.0014442 1.70589e-10 -3.4323e-13 2.42977e-14 -1.70589e-10 0.0014442 -2.79088e-09 2.89806e-09 -6.48138e-13 2.79088e-09 0.00143928 -0.000277608 -2.2503e-11 1.99802e-06 -0.000277608 0.996604 1.1772e-07 -2.36855e-10 1.67672e-11 -1.1772e-07 0.996604 -1.92592e-06 1.99988e-06 -4.47264e-10 1.92592e-06 0.993209
1.5 0.000287062 0.00144904 -4.61789e-07 -3.74363e-14 2.89521e-09 -4.61789e-07 0.00144412 1.70587e-10 -3.9399e-13 2.78919e-14 -1.70587e-10 0.00144412 -3.20371e-09 2.89791e-09 -7.44001e-13 3.20371e-09 0.0014392 -0.000318687 -2.58353e-11 1.99802e-06 -0.000318687 0.996604 1.17724e-07 -2.71898e-10 1.92486e-11 -1.17724e-07 0.996604 -2.21093e-06 1.99988e-06 -5.13445e-10 2.21092e-06 0.993209
1.6 0.000306195 0.00144895 -5.25391e-07 -4.25947e-14 2.89504e-09 -5.25391e-07 0.00144403 1.70584e-10 -4.48247e-13 3.17339e-14 -1.70584e-10 0.00144403 -3.64499e-09 2.89775e-09 -8.46465e-13 3.64499e-09 0.00143911 -0.000362601 -2.93969e-11 1.99802e-06 -0.0003626 0.996604 1.17729e-07 -3.09359e-10 2.19013e-11 -1.17729e-07 0.996604 -2.5156e-06 1.99989e-06 -5.84191e-10 2.5156e-06 0.993209
1.7 0.000325327 0.00144886 -5.9309e-07 -4.80868e-14 2.89486e-09 -5.93089e-07 0.00144394 1.70581e-10 -5.05994e-13 3.58223e-14 -1.70581e-10 0.00144394 -4.1147e-09 2.89757e-09 -9.55528e-13 4.1147e-09 0.00143902 -0.000409349 -3.31894e-11 1.99802e-06 -0.000409349 0.996604 1.17734e-07 -3.49235e-10 2.47245e-11 -1.17734e-07 0.996604 -2.83996e-06 1.9999e-06 -6.59503e-10 2.83995e-06 0.993209
1.8 0.000344457 0.00144877 -6.64885e-07 -5.39122e-14 2.89466e-09 -6.64884e-07 0.00144384 1.70578e-10 -5.67234e-13 4.01578e-14 -1.70578e-10 0.00144384 -4.61284e-09 2.89739e-09 -1.07119e-12 4.61284e-09 0.00143893 -0.000458932 -3.72125e-11 1.99802e-06 -0.000458932 0.996604 1.1774e-07 -3.91529e-10 2.77187e-11 -1.1774e-07 0.996603 -3.18398e-06 1.9999e-06 -7.3938e-10 3.18398e-06 0.993208
1.9 0.000363587 0.00144866 -7.40774e-07 -6.00701e-14 2.89446e-09 -7.40774e-07 0.00144374 1.70574e-10 -6.31964e-13 4.47418e-14 -1.70574e-10 0.00144374 -5.13941e-09 2.8972e-09 -1.19344e-12 5.1394e-09 0.00143882 -0.00051135 -4.14659e-11 1.99802e-06 -0.00051135 0.996603 1.17746e-07 -4.36239e-10 3.08849e-11 -1.17746e-07 0.996603 -3.54769e-06 1.99991e-06 -8.23824e-10 3.54769e-06 0.993208
2 0.000382716 0.00144856 -8.20758e-07 -6.65616e-14 2.89425e-09 -8.20757e-07 0.00144364 1.7057e-10 -7.00181e-13 4.95733e-14 -1.7057e-10 0.00144364 -5.69439e-09 2.897e-09 -1.32229e-12 5.69438e-09 0.00143872 -0.000566604 -4.59503e-11 1.99802e-06 -0.000566604 0.996603 1.17752e-07 -4.83365e-10 3.42225e-11 -1.17752e-07 0.996603 -3.93108e-06 1.99992e-06 -9.12834e-10 3.93107e-06 0.993208
2.1 0.000401843 0.00144844 -9.04834e-07 -7.33862e-14 2.89403e-09 -9.04833e-07 0.00144352 1.70567e-10 -7.71886e-13 5.46497e-14 -1.70567e-10 0.00144352 -6.27778e-09 2.89679e-09 -1.45773e-12 6.27777e-09 0.0014386 -0.000624694 -5.06655e-11 1.99802e-06 -0.000624693 0.996603 1.17759e-07 -5.32907e-10 3.77299e-11 -1.17759e-07 0.996603 -4.33415e-06 1.99993e-06 -1.00641e-09 4.33415e-06 0.993207
2.2 0.000420969 0.00144833 -9.93e-07 -8.05428e-14 2.89379e-09 -9.92999e-07 0.00144341 1.70563e-10 -8.47075e-13 5.99747e-14 -1.70563e-10 0.0014434 -6.88957e-09 2.89656e-09 -1.59976e-12 6.88956e-09 0.00143849 -0.000685619 -5.5611e-11 1.99802e-06 -0.000685619 0.996603 1.17765e-07 -5.84865e-10 4.14097e-11 -1.17765e-07 0.996602 -4.75692e-06 1.99994e-06 -1.10456e-09 4.75692e-06 0.993207
2.3 0.000440094 0.0014482 -1.08526e-06 -8.80364e-14 2.89354e-09 -1.08526e-06 0.00144328 1.70558e-10 -9.25748e-13 6.55458e-14 -1.70558e-10 0.00144328 -7.52975e-09 2.89633e-09 -1.74836e-12 7.52975e-09 0.00143836 -0.000749382 -6.07901e-11 1.99803e-06 -0.000749381 0.996602 1.17772e-07 -6.39239e-10 4.52601e-11 -1.17772e-07 0.996602 -5.19938e-06 1.99995e-06 -1.20727e-09 5.19937e-06 0.993207
2.4 0.000459218 0.00144807 -1.1816e-06 -9.58607e-14 2.89329e-09 -1.1816e-06 0.00144315 1.70554e-10 -1.0079e-12 7.13645e-14 -1.70554e-10 0.00144315 -8.19832e-09 2.89608e-09 -1.90356e-12 8.19831e-09 0.00143824 -0.000815981 -6.61988e-11 1.99803e-06 -0.00081598 0.996602 1.1778e-07 -6.96029e-10 4.92824e-11 -1.1778e-07 0.996602 -5.66154e-06 1.99996e-06 -1.31455e-09 5.66153e-06 0.993206
2.5 0.00047834 0.00144794 -1.28203e-06 -1.04019e-13 2.89302e-09 -1.28203e-06 0.00144302 1.70549e-10 -1.09354e-12 7.74302e-14 -1.70549e-10 0.00144302 -8.89527e-09 2.89583e-09 -2.06533e-12 8.89526e-09 0.0014381 -0.000885417 -7.18397e-11 1.99803e-06 -0.000885417 0.996602 1.17788e-07 -7.55236e-10 5.34762e-11 -1.17788e-07 0.996602 -6.1434e-06 1.99997e-06 -1.42639e-09 6.14339e-06 0.993206
2.6 0.000497461 0.0014478 -1.38654e-06 -1.12513e-13 2.89274e-09 -1.38654e-06 0.00144288 1.70545e-10 -1.18265e-12 8.37414e-14 -1.70545e-10 0.00144288 -9.62058e-09 2.89557e-09 -2.23367e-12 9.62057e-09 0.00143796 -0.000957692 -7.77132e-11 1.99803e-06 -0.000957691 0.996602 1.17796e-07 -8.16858e-10 5.78405e-11 -1.17796e-07 0.996601 -6.64497e-06 1.99998e-06 -1.54281e-09 6.64496e-06 0.993206
2.7 0.00051658 0.00144765 -1.49514e-06 -1.21338e-13 2.89245e-09 -1.49514e-06 0.00144273 1.7054e-10 -1.27523e-12 9.0301e-14 -1.7054e-10 0.00144273 -1.03742e-08 2.89529e-09 -2.40859e-12 1.03742e-08 0.00143782 -0.0010328 -8.38171e-11 1.99803e-06 -0.0010328 0.996601 1.17804e-07 -8.80896e-10 6.23775e-11 -1.17804e-07 0.996601 -7.16625e-06 1.99999e-06 -1.66379e-09 7.16624e-06 0.993205
2.8 0.000535698 0.0014475 -1.60782e-06 -1.30499e-13 2.89215e-09 -1.60782e-06 0.00144258 1.70534e-10 -1.37129e-12 9.71044e-14 -1.70534e-10 0.00144258 -1.11563e-08 2.89501e-09 -2.59008e-12 1.11562e-08 0.00143767 -0.00111076 -9.01548e-11 1.99803e-06 -0.00111075 0.996601 1.17813e-07 -9.47349e-10 6.70841e-11 -1.17813e-07 0.9966 -7.70725e-06 2e-06 -1.78934e-09 7.70724e-06 0.993205
2.9 0.000554814 0.00144735 -1.72458e-06 -1.39992e-13 2.89184e-09 -1.72458e-06 0.00144243 1.70529e-10 -1.47082e-12 1.04155e-13 -1.70529e-10 0.00144242 -1.19666e-08 2.89471e-09 -2.77813e-12 1.19666e-08 0.00143751 -0.00119155 -9.67235e-11 1.99803e-06 -0.00119154 0.996601 1.17822e-07 -1.01622e-09 7.19628e-11 -1.17822e-07 0.9966 -8.26797e-06 2.00001e-06 -1.91946e-09 8.26796e-06 0.993204
3 0.000573928 0.00144718 -1.84541e-06 -1.4982e-13 2.89152e-09 -1.84541e-06 0.00144226 1.70524e-10 -1.57381e-12 1.11452e-13 -1.70523e-10 0.00144226 -1.28053e-08 2.8944e-09 -2.97274e-12 1.28053e-08 0.00143735 -0.00127517 -1.03525e-10 1.99803e-06 -0.00127517 0.996601 1.17831e-07 -1.0875e-09 7.70128e-11 -1.17831e-07 0.9966 -8.84842e-06 2.00003e-06 -2.05416e-09 8.84841e-06 0.993204
3.1 0.00059304 0.00144702 -1.97032e-06 -1.59981e-13 2.89118e-09 -1.97032e-06 0.0014421 1.70518e-10 -1.68028e-12 1.18995e-13 -1.70518e-10 0.0014421 -1.36723e-08 2.89409e-09 -3.17391e-12 1.36723e-08 0.00143718 -0.00136164 -1.10559e-10 1.99803e-06 -0.00136164 0.9966 1.17841e-07 -1.1612e-09 8.22349e-11 -1.17841e-07 0.996599 -9.4486e-06 2.00004e-06 -2.19342e-09 9.44858e-06 0.993203
3.2 0.000612151 0.00144684 -2.0993e-06 -1.70478e-13 2.89084e-09 -2.0993e-06 0.00144192 1.70512e-10 -1.7902e-12 1.26783e-13 -1.70512e-10 0.00144192 -1.45676e-08 2.89376e-09 -3.38164e-12 1.45675e-08 0.00143701 -0.00145095 -1.17828e-10 1.99803e-06 -0.00145095 0.9966 1.17851e-07 -1.23732e-09 8.76274e-11 -1.17851e-07 0.996599 -1.00685e-05 2.00005e-06 -2.33725e-09 1.00685e-05 0.993203
3.3 0.00063126 0.00144667 -2.23236e-06 -1.81309e-13 2.89049e-09 -2.23236e-06 0.00144175 1.70506e-10 -1.90359e-12 1.34819e-13 -1.70506e-10 0.00144174 -1.54912e-08 2.89342e-09 -3.59591e-12 1.54911e-08 0.00143683 -0.00154311 -1.25329e-10 1.99803e-06 -0.0015431 0.996599 1.17861e-07 -1.31585e-09 9.31926e-11 -1.17861e-07 0.996598 -1.07082e-05 2.00006e-06 -2.48566e-09 1.07082e-05 0.993202
3.4 0.000650367 0.00144648 -2.36948e-06 -1.92473e-13 2.89012e-09 -2.36948e-06 0.00144156 1.70499e-10 -2.02043e-12 1.43098e-13 -1.70499e-10 0.00144156 -1.6443e-08 2.89308e-09 -3.81673e-12 1.6443e-08 0.00143665 -0.0016381 -1.33063e-10 1.99803e-06 -0.0016381 0.996599 1.17872e-07 -1.39679e-09 9.89286e-11 -1.17872e-07 0.996598 -1.13676e-05 2.00008e-06 -2.63863e-09 1.13676e-05 0.993202
