theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 12.6865 1.21632e-16 4.29345e-18 -0.00467347 1.18408e-16 12.6606 0.0270536 -1.84302e-17 5.08447e-18 -0.0270536 12.6606 2.07413e-17 -0.00467335 1.73086e-17 -1.93711e-17 12.6429 9.58748e-18 3.38426e-19 -0.000368381 9.33341e-18 0.997958 0.00213247 -1.45274e-18 4.00778e-19 -0.00213247 0.997958 1.63491e-18 -0.000368372 1.36433e-18 -1.5269e-18 0.996563
0.1 1.91397e-05 12.686 4.48723e-06 1.18769e-09 -0.00467298 4.49877e-06 12.6601 0.0270523 6.91661e-08 -1.14813e-08 -0.0270523 12.6601 4.03251e-05 -0.00467285 4.74502e-08 -4.03137e-05 12.6424 3.53716e-07 9.36222e-11 -0.000368358 3.54626e-07 0.997957 0.00213246 5.45217e-09 -9.05039e-10 -0.00213246 0.997957 3.17872e-06 -0.000368348 3.74037e-09 -3.17782e-06 0.996563
0.2 3.82793e-05 12.6843 1.79494e-05 4.74331e-09 -0.00467151 1.79956e-05 12.6584 0.0270485 2.76628e-07 -4.59148e-08 -0.0270485 12.6584 0.000161284 -0.00467134 1.8978e-07 -0.000161239 12.6407 1.41509e-06 3.73951e-10 -0.000368291 1.41873e-06 0.997957 0.00213244 2.18087e-08 -3.61982e-09 -0.00213244 0.997957 1.27153e-05 -0.000368277 1.49618e-08 -1.27117e-05 0.996563
0.3 5.74188e-05 12.6815 4.0388e-05 1.06445e-08 -0.00466906 4.04919e-05 12.6556 0.027042 6.22276e-07 -1.0327e-07 -0.027042 12.6556 0.000362828 -0.00466883 4.26928e-07 -0.000362726 12.6379 3.18479e-06 8.39374e-10 -0.000368178 3.19298e-06 0.997957 0.0021324 4.90695e-08 -8.14331e-09 -0.0021324 0.997957 2.86108e-05 -0.000368159 3.36654e-08 -2.86027e-05 0.996563
0.4 7.65581e-05 12.6777 7.18055e-05 1.88542e-08 -0.00466563 7.199e-05 12.6517 0.0270331 1.10593e-06 -1.83494e-07 -0.0270331 12.6517 0.000644876 -0.0046653 7.5879e-07 -0.000644693 12.6341 5.66394e-06 1.4872e-09 -0.00036802 5.6785e-06 0.997956 0.00213234 8.72346e-08 -1.44738e-08 -0.00213234 0.997956 5.08671e-05 -0.000367994 5.98526e-08 -5.08527e-05 0.996563
0.5 9.56972e-05 12.6727 0.000112205 2.93203e-08 -0.00466123 0.000112493 12.6468 0.0270216 1.72733e-06 -2.86516e-07 -0.0270216 12.6468 0.00100731 -0.00466078 1.18522e-06 -0.00100703 12.6291 8.85411e-06 2.31367e-09 -0.000367817 8.87685e-06 0.997956 0.00213227 1.36304e-07 -2.26089e-08 -0.00213227 0.997956 7.9487e-05 -0.000367782 9.35259e-08 -7.94645e-05 0.996562
0.6 0.000114836 12.6666 0.000161592 4.19761e-08 -0.00465584 0.000162006 12.6407 0.0270075 2.48616e-06 -4.12241e-07 -0.0270075 12.6407 0.00144999 -0.00465525 1.70604e-06 -0.00144958 12.623 1.27573e-05 3.31392e-09 -0.000367569 1.27901e-05 0.997955 0.00213218 1.96277e-07 -3.25456e-08 -0.00213218 0.997955 0.000114474 -0.000367523 1.34688e-07 -0.000114441 0.996562
0.7 0.000133974 12.6594 0.00021997 5.67398e-08 -0.00464949 0.000220534 12.6335 0.0269909 3.38202e-06 -5.60558e-07 -0.0269909 12.6335 0.00197274 -0.00464873 2.32101e-06 -0.00197218 12.6159 1.7376e-05 4.48204e-09 -0.000367276 1.74206e-05 0.997955 0.00213208 2.67155e-07 -4.42801e-08 -0.00213208 0.997955 0.000155832 -0.000367216 1.83343e-07 -0.000155788 0.996561
0.8 0.000153112 12.6511 0.000287346 7.35154e-08 -0.00464216 0.000288083 12.6252 0.0269717 4.41442e-06 -7.31332e-07 -0.0269717 12.6252 0.00257533 -0.0046412 3.02987e-06 -0.0025746 12.6076 2.27132e-05 5.81099e-09 -0.000366938 2.27714e-05 0.997954 0.00213196 3.48936e-07 -5.78078e-08 -0.00213196 0.997954 0.000203566 -0.000366862 2.39495e-07 -0.000203508 0.996561
0.9 0.00017225 12.6417 0.000363728 9.21919e-08 -0.00463387 0.00036466 12.6158 0.02695 5.58284e-06 -9.24409e-07 -0.02695 12.6158 0.00325753 -0.00463268 3.83232e-06 -0.00325661 12.5982 2.87721e-05 7.29268e-09 -0.000366554 2.88458e-05 0.997953 0.00213183 4.41621e-07 -7.31238e-08 -0.00213183 0.997953 0.000257682 -0.00036646 3.03149e-07 -0.000257609 0.99656
