theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 36977.4 2.5516e-13 2.60118e-14 3.81036 2.56546e-13 36973.9 -26.4066 -2.88697e-16 2.61803e-14 26.4066 36973.9 1.37374e-15 3.8102 1.96934e-15 -1.1554e-15 36972.3 6.90041e-18 7.0345e-19 0.000103046 6.93791e-18 0.999904 -0.000714128 -7.80739e-21 7.08008e-19 0.000714128 0.999904 3.71507e-20 0.000103041 5.32578e-20 -3.12462e-20 0.999861
0.1 1.91397e-05 36910.4 -0.0290403 -0.000102149 3.79463 -0.0290285 36906.9 -26.3429 0.00104537 1.03806e-05 26.3429 36906.9 1.09439 3.79402 -0.00187946 -1.09432 36905.3 -7.86778e-07 -2.76749e-09 0.000102807 -7.86457e-07 0.999904 -0.000713698 2.83219e-08 2.81239e-10 0.000713698 0.999904 2.96498e-05 0.00010279 -5.09194e-08 -2.96479e-05 0.99986
0.2 3.82793e-05 36710 -0.115889 -0.000375027 3.74768 -0.115841 36706.4 -26.1525 0.00415203 6.57261e-05 26.1525 36706.4 4.35739 3.7457 -0.00746915 -4.35711 36704.8 -3.15687e-06 -1.02159e-08 0.000102089 -3.15559e-06 0.999903 -0.000712409 1.13103e-07 1.79042e-09 0.000712409 0.999903 0.000118698 0.000102035 -2.03464e-07 -0.00011869 0.99986
0.3 5.74188e-05 36378 -0.259731 -0.000719364 3.67019 -0.259625 36374.5 -25.8379 0.00923246 0.000237531 25.8379 36374.5 9.72895 3.66596 -0.0166244 -9.72833 36372.9 -7.13978e-06 -1.97747e-08 0.00010089 -7.13687e-06 0.999903 -0.000710262 2.53792e-07 6.52951e-09 0.000710262 0.999903 0.00026744 0.000100774 -4.56991e-07 -0.000267423 0.999859
0.4 7.65581e-05 35917.8 -0.459223 -0.000974472 3.56331 -0.459036 35914.2 -25.4032 0.0161439 0.000641268 25.4031 35914.2 17.1103 3.55598 -0.029109 -17.1092 35912.6 -1.27854e-05 -2.71306e-08 9.92075e-05 -1.27802e-05 0.999902 -0.000707259 4.49468e-07 1.78538e-08 0.000707258 0.999901 0.000476375 9.90033e-05 -8.10434e-07 -0.000476345 0.999857
0.5 9.56972e-05 35333.5 -0.712504 -0.00092521 3.42861 -0.712213 35330 -24.8536 0.0246927 0.00143099 24.8536 35329.9 26.3661 3.41735 -0.0446014 -26.3644 35328.4 -2.01651e-05 -2.61851e-08 9.70358e-05 -2.01569e-05 0.9999 -0.000703402 6.98846e-07 4.04995e-08 0.0007034 0.9999 0.000746208 9.6717e-05 -1.2623e-06 -0.00074616 0.999855
0.6 0.000114836 34630.7 -1.01722 -0.000311432 3.26806 -1.01681 34627.2 -24.1963 0.0346403 0.00279201 24.1961 34627.2 37.327 3.25209 -0.0627046 -37.3246 34625.6 -2.93735e-05 -8.99295e-09 9.43689e-05 -2.93614e-05 0.999898 -0.000698695 1.00028e-06 8.06225e-08 0.00069869 0.999898 0.00107786 9.39077e-05 -1.81066e-06 -0.00107779 0.999852
0.7 0.000133974 33816 -1.37057 0.00116043 3.08397 -1.37001 33812.4 -23.4393 0.0457108 0.00493196 23.4389 33812.4 49.7931 3.06257 -0.0829572 -49.7899 33810.8 -4.05302e-05 3.4316e-08 9.11986e-05 -4.05136e-05 0.999896 -0.000693142 1.35175e-06 1.45847e-07 0.000693132 0.999895 0.00147247 9.05659e-05 -2.4532e-06 -0.00147238 0.999849
0.8 0.000153112 32896.8 -1.7693 0.003804 2.87897 -1.76857 32893.3 -22.5918 0.0575995 0.0080704 22.5913 32893.2 63.5381 2.8515 -0.104847 -63.534 32891.7 -5.37833e-05 1.15634e-07 8.75153e-05 -5.37612e-05 0.999893 -0.000686748 1.75092e-06 2.45325e-07 0.000686732 0.999891 0.00193144 8.66801e-05 -3.18715e-06 -0.00193131 0.999844
0.9 0.00017225 31881.6 -2.20979 0.00793828 2.65596 -2.20887 31878.1 -21.6642 0.0699821 0.0124275 21.6634 31878 78.3135 2.62183 -0.127824 -78.3086 31876.4 -6.93123e-05 2.48993e-07 8.33072e-05 -6.92836e-05 0.99989 -0.000679521 2.19506e-06 3.89802e-07 0.000679496 0.999887 0.00245639 8.22364e-05 -4.00935e-06 -0.00245623 0.999839
