theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 759.17 6.07613e-15 1.80831e-16 1.05017 6.07543e-15 758.761 2.03692 -2.65834e-17 2.32859e-16 -2.03692 758.761 -1.10433e-16 1.05017 -1.6684e-18 9.86393e-17 758.557 8.00364e-18 2.38196e-19 0.00138332 8.00272e-18 0.99946 0.00268309 -3.50164e-20 3.06729e-19 -0.00268309 0.99946 -1.45466e-19 0.00138332 -2.19766e-21 1.2993e-19 0.999192
0.1 1.91397e-05 758.994 -0.000163954 3.47747e-05 1.04983 -0.000155825 758.584 2.03612 -3.15372e-07 5.1496e-05 -2.03612 758.584 0.00733776 1.04983 2.40495e-05 -0.0073434 758.38 -2.16016e-07 4.58169e-08 0.00138319 -2.05305e-07 0.99946 0.00268266 -4.15514e-10 6.78477e-08 -0.00268266 0.99946 9.66775e-06 0.00138319 3.16861e-08 -9.67518e-06 0.999192
0.2 3.82793e-05 758.464 -0.00065531 0.000139012 1.04881 -0.00062282 758.054 2.03373 -1.30431e-06 0.000205849 -2.03373 758.054 0.0293331 1.04882 9.61343e-05 -0.0293557 757.85 -8.63997e-07 1.83281e-07 0.00138281 -8.2116e-07 0.99946 0.00268137 -1.71968e-09 2.71402e-07 -0.00268137 0.99946 3.86744e-05 0.00138282 1.26749e-07 -3.87041e-05 0.999191
0.3 5.74188e-05 757.582 -0.00147255 0.000312452 1.0471 -0.00139954 757.172 2.02974 -3.09503e-06 0.000462654 -2.02974 757.172 0.0659323 1.04713 0.000216063 -0.0659829 756.968 -1.94375e-06 4.12433e-07 0.00138216 -1.84738e-06 0.999459 0.00267923 -4.08541e-09 6.10698e-07 -0.00267923 0.999459 8.703e-05 0.0013822 2.85201e-07 -8.70968e-05 0.99919
0.4 7.65581e-05 756.348 -0.00261313 0.000554661 1.04472 -0.0024836 755.938 2.02416 -5.90032e-06 0.000821237 -2.02416 755.938 0.117046 1.04476 0.000383517 -0.117136 755.734 -3.45494e-06 7.33341e-07 0.00138127 -3.28367e-06 0.999458 0.00267623 -7.80107e-09 1.08579e-06 -0.00267623 0.999458 0.000154751 0.00138132 5.07064e-07 -0.00015487 0.999189
0.5 9.56972e-05 754.764 -0.00407354 0.000865034 1.04166 -0.00387163 754.354 2.01702 -1.00162e-05 0.00128066 -2.01702 754.354 0.182549 1.04173 0.000598052 -0.182689 754.151 -5.3971e-06 1.1461e-06 0.00138011 -5.12959e-06 0.999457 0.00267238 -1.32707e-08 1.69676e-06 -0.00267238 0.999457 0.000241862 0.0013802 7.9237e-07 -0.000242048 0.999187
0.6 0.000114836 752.833 -0.00584924 0.0012428 1.03793 -0.00555936 752.423 2.00831 -1.58203e-05 0.00183971 -2.00831 752.423 0.262282 1.03803 0.000859099 -0.262483 752.219 -7.76964e-06 1.65083e-06 0.0013787 -7.38459e-06 0.999456 0.00266766 -2.10143e-08 2.44372e-06 -0.00266767 0.999456 0.000348393 0.00137883 1.14116e-06 -0.00034866 0.999185
0.7 0.000133974 750.556 -0.00793472 0.00168701 1.03354 -0.00754157 750.146 1.99805 -2.3769e-05 0.00249693 -1.99805 750.146 0.35605 1.03367 0.00116596 -0.356322 749.942 -1.05718e-05 2.24768e-06 0.00137703 -1.0048e-05 0.999454 0.00266209 -3.16685e-08 3.32678e-06 -0.00266209 0.999454 0.000474381 0.00137721 1.55347e-06 -0.000474744 0.999182
0.8 0.000153112 747.936 -0.0103235 0.00219656 1.02849 -0.00981212 747.526 1.98627 -3.43951e-05 0.0032506 -1.98627 747.526 0.463624 1.02866 0.00151784 -0.463978 747.322 -1.38027e-05 2.93683e-06 0.00137511 -1.31189e-05 0.999452 0.00265567 -4.59867e-08 4.34609e-06 -0.00265567 0.999452 0.000619871 0.00137533 2.02937e-06 -0.000620344 0.999179
0.9 0.00017225 744.977 -0.0130082 0.00277019 1.02279 -0.012364 744.567 1.97298 -4.83043e-05 0.00409874 -1.97298 744.567 0.584742 1.02301 0.00191378 -0.585187 744.363 -1.74613e-05 3.71849e-06 0.00137292 -1.65965e-05 0.99945 0.00264838 -6.484e-08 5.50184e-06 -0.00264838 0.99945 0.000784913 0.00137321 2.56891e-06 -0.000785511 0.999176
