theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 0.703386 4.51616e-18 7.79794e-20 -9.93201e-06 4.6253e-18 0.701819 9.67884e-06 0 7.79794e-20 -9.67884e-06 0.701819 9.64733e-19 -9.93611e-06 0 -9.27119e-19 0.700259 6.42061e-18 1.10863e-19 -1.41203e-05 6.57577e-18 0.997772 1.37604e-05 0 1.10863e-19 -1.37604e-05 0.997772 1.37156e-18 -1.41261e-05 0 -1.31808e-18 0.995554
0.1 1.91397e-05 0.703382 -5.34826e-07 -4.24504e-12 -9.93202e-06 -5.34826e-07 0.701815 9.6788e-06 -2.77179e-12 8.42188e-12 -9.6788e-06 0.701815 3.28386e-07 -9.93612e-06 -4.66782e-12 -3.28384e-07 0.700255 -7.60363e-07 -6.03518e-12 -1.41204e-05 -7.60363e-07 0.997772 1.37604e-05 -3.94066e-12 1.19734e-11 -1.37604e-05 0.997772 4.66867e-07 -1.41262e-05 -6.63625e-12 -4.66865e-07 0.995554
0.2 3.82793e-05 0.703371 -2.13927e-06 -1.69797e-11 -9.93206e-06 -2.13927e-06 0.701804 9.67868e-06 -1.10866e-11 3.36872e-11 -9.67868e-06 0.701804 1.31353e-06 -9.93616e-06 -1.86706e-11 -1.31352e-06 0.700244 -3.04145e-06 -2.41405e-11 -1.41207e-05 -3.04145e-06 0.997772 1.37604e-05 -1.5762e-11 4.78939e-11 -1.37604e-05 0.997772 1.86748e-06 -1.41265e-05 -2.65444e-11 -1.86747e-06 0.995554
0.3 5.74188e-05 0.703353 -4.81322e-06 -3.82033e-11 -9.93213e-06 -4.81322e-06 0.701786 9.67848e-06 -2.49424e-11 7.57942e-11 -9.67848e-06 0.701786 2.95539e-06 -9.93622e-06 -4.20063e-11 -2.95538e-06 0.700226 -6.84326e-06 -5.43161e-11 -1.41211e-05 -6.84325e-06 0.997772 1.37605e-05 -3.54622e-11 1.07761e-10 -1.37605e-05 0.997772 4.20187e-06 -1.41269e-05 -5.9723e-11 -4.20184e-06 0.995554
0.4 7.65581e-05 0.703327 -8.55651e-06 -6.79141e-11 -9.93222e-06 -8.5565e-06 0.70176 9.6782e-06 -4.43365e-11 1.34741e-10 -9.6782e-06 0.70176 5.25391e-06 -9.93631e-06 -7.46717e-11 -5.25388e-06 0.7002 -1.21658e-05 -9.65612e-11 -1.41218e-05 -1.21658e-05 0.997772 1.37606e-05 -6.30382e-11 1.91577e-10 -1.37606e-05 0.997772 7.47008e-06 -1.41276e-05 -1.06169e-10 -7.47004e-06 0.995554
0.5 9.56972e-05 0.703294 -1.33689e-05 -1.0611e-10 -9.93233e-06 -1.33689e-05 0.701727 9.67783e-06 -6.92645e-11 2.10524e-10 -9.67783e-06 0.701727 8.20897e-06 -9.93642e-06 -1.16662e-10 -8.20893e-06 0.700167 -1.9009e-05 -1.50876e-10 -1.41226e-05 -1.90089e-05 0.997772 1.37607e-05 -9.84858e-11 2.9934e-10 -1.37607e-05 0.997772 1.16722e-05 -1.41284e-05 -1.65879e-10 -1.16721e-05 0.995554
0.6 0.000114836 0.703253 -1.925e-05 -1.52788e-10 -9.93248e-06 -1.925e-05 0.701686 9.67739e-06 -9.97209e-11 3.03138e-10 -9.67739e-06 0.701686 1.18205e-05 -9.93656e-06 -1.67971e-10 -1.18204e-05 0.700126 -2.73728e-05 -2.17259e-10 -1.41236e-05 -2.73728e-05 0.997772 1.37609e-05 -1.41799e-10 4.31052e-10 -1.37609e-05 0.997772 1.68083e-05 -1.41294e-05 -2.38848e-10 -1.68082e-05 0.995554
0.7 0.000133974 0.703205 -2.61995e-05 -2.07945e-10 -9.93265e-06 -2.61995e-05 0.701638 9.67687e-06 -1.35699e-10 4.1258e-10 -9.67687e-06 0.701638 1.60883e-05 -9.93672e-06 -2.28591e-10 -1.60882e-05 0.700079 -3.72573e-05 -2.95711e-10 -1.41248e-05 -3.72573e-05 0.997772 1.37611e-05 -1.92972e-10 5.86713e-10 -1.37611e-05 0.997772 2.28785e-05 -1.41306e-05 -3.2507e-10 -2.28783e-05 0.995554
0.8 0.000153112 0.70315 -3.4217e-05 -2.71577e-10 -9.93284e-06 -3.4217e-05 0.701583 9.67627e-06 -1.77192e-10 5.38842e-10 -9.67627e-06 0.701583 2.10121e-05 -9.93691e-06 -2.98514e-10 -2.1012e-05 0.700024 -4.86624e-05 -3.8623e-10 -1.41262e-05 -4.86624e-05 0.997772 1.37613e-05 -2.51997e-10 7.66326e-10 -1.37613e-05 0.997772 2.98829e-05 -1.4132e-05 -4.24538e-10 -2.98827e-05 0.995554
0.9 0.00017225 0.703088 -4.33018e-05 -3.4368e-10 -9.93306e-06 -4.33018e-05 0.701521 9.67558e-06 -2.24189e-10 6.81917e-10 -9.67558e-06 0.701521 2.65919e-05 -9.93713e-06 -3.7773e-10 -2.65918e-05 0.699961 -6.15881e-05 -4.88815e-10 -1.41278e-05 -6.1588e-05 0.997771 1.37616e-05 -3.18863e-10 9.6989e-10 -1.37616e-05 0.997771 3.78217e-05 -1.41336e-05 -5.37244e-10 -3.78215e-05 0.995554
