theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 6.06664 3.64154e-17 4.63343e-18 -0.000439354 3.64088e-17 6.057 0.001081 -4.17773e-18 3.61522e-18 -0.001081 6.057 3.30002e-18 -0.000439352 5.9544e-18 -2.59182e-18 6.04772 6.00256e-18 7.63756e-19 -7.24214e-05 6.00149e-18 0.998411 0.000178188 -6.8864e-19 5.95918e-19 -0.000178188 0.998411 5.43963e-19 -7.2421e-05 9.815e-19 -4.27225e-19 0.996883
0.1 1.91397e-05 6.06656 -1.33433e-06 1.15249e-10 -0.000439339 -1.33433e-06 6.05692 0.00108099 1.05239e-09 -1.51715e-10 -0.00108099 6.05692 8.37436e-06 -0.000439336 9.60412e-10 -8.37431e-06 6.04765 -2.19949e-07 1.89974e-11 -7.24198e-05 -2.19948e-07 0.998411 0.000178188 1.73474e-10 -2.50083e-11 -0.000178188 0.998411 1.38041e-06 -7.24194e-05 1.58312e-10 -1.38041e-06 0.996883
0.2 3.82793e-05 6.06632 -5.33684e-06 4.60943e-10 -0.000439293 -5.33681e-06 6.05668 0.00108095 4.20943e-09 -6.06787e-10 -0.00108095 6.05668 3.34964e-05 -0.00043929 3.84153e-09 -3.34962e-05 6.04741 -8.79749e-07 7.5984e-11 -7.2415e-05 -8.79745e-07 0.998411 0.000178188 6.93902e-10 -1.00026e-10 -0.000178188 0.998411 5.5217e-06 -7.24146e-05 6.33256e-10 -5.52167e-06 0.996883
0.3 5.74188e-05 6.06592 -1.2006e-05 1.03692e-09 -0.000439215 -1.2006e-05 6.05628 0.00108088 9.47073e-09 -1.36501e-09 -0.00108088 6.05628 7.53629e-05 -0.000439212 8.64301e-09 -7.53624e-05 6.04701 -1.97926e-06 1.70942e-10 -7.2407e-05 -1.97925e-06 0.998411 0.000178189 1.5613e-09 -2.25028e-10 -0.000178189 0.998411 1.2424e-05 -7.24065e-05 1.42485e-09 -1.24239e-05 0.996883
0.4 7.65581e-05 6.06536 -2.13394e-05 1.84291e-09 -0.000439107 -2.13393e-05 6.05573 0.00108079 1.68356e-08 -2.42602e-09 -0.00108079 6.05573 0.000133969 -0.000439104 1.53643e-08 -0.000133968 6.04646 -3.51824e-06 3.03841e-10 -7.23958e-05 -3.51822e-06 0.998411 0.00017819 2.7757e-09 -3.99979e-10 -0.00017819 0.998411 2.20875e-05 -7.23953e-05 2.53311e-09 -2.20873e-05 0.996883
0.5 9.56972e-05 6.06465 -3.33335e-05 2.87853e-09 -0.000438968 -3.33334e-05 6.05501 0.00108067 2.63032e-08 -3.78933e-09 -0.00108067 6.05501 0.000209306 -0.000438964 2.40045e-08 -0.000209305 6.04574 -5.49636e-06 4.74641e-10 -7.23814e-05 -5.49634e-06 0.998411 0.000178191 4.33713e-09 -6.24822e-10 -0.000178191 0.998411 3.45125e-05 -7.23808e-05 3.9581e-09 -3.45123e-05 0.996883
0.6 0.000114836 6.06378 -4.79839e-05 4.1433e-09 -0.000438797 -4.79837e-05 6.05414 0.00108052 3.78723e-08 -5.4543e-09 -0.00108052 6.05414 0.000301366 -0.000438794 3.45626e-08 -0.000301364 6.04487 -7.91321e-06 6.83288e-10 -7.23637e-05 -7.91317e-06 0.998411 0.000178192 6.24566e-09 -8.99489e-10 -0.000178192 0.998411 4.96993e-05 -7.23631e-05 5.69985e-09 -4.9699e-05 0.996883
0.7 0.000133974 6.06274 -6.52851e-05 5.63663e-09 -0.000438596 -6.52848e-05 6.05311 0.00108034 5.15414e-08 -7.42016e-09 -0.00108034 6.05311 0.000410136 -0.000438592 4.70374e-08 -0.000410133 6.04384 -1.07682e-05 9.29717e-10 -7.23429e-05 -1.07682e-05 0.998411 0.000178194 8.50133e-09 -1.22389e-09 -0.000178194 0.998411 6.76486e-05 -7.23422e-05 7.75843e-09 -6.76482e-05 0.996883
0.8 0.000153112 6.06155 -8.52306e-05 7.35781e-09 -0.000438364 -8.52302e-05 6.05192 0.00108014 6.73088e-08 -9.68599e-09 -0.00108014 6.05192 0.000535603 -0.00043836 6.14272e-08 -0.0005356 6.04266 -1.40609e-05 1.21385e-09 -7.23188e-05 -1.40608e-05 0.998411 0.000178196 1.11042e-08 -1.59794e-09 -0.000178196 0.998411 8.83607e-05 -7.23181e-05 1.01339e-08 -8.83602e-05 0.996883
0.9 0.00017225 6.0602 -0.000107813 9.30604e-09 -0.000438102 -0.000107813 6.05057 0.00107991 8.51727e-08 -1.22507e-08 -0.00107991 6.05057 0.000677751 -0.000438096 7.77305e-08 -0.000677747 6.04131 -1.77904e-05 1.5356e-09 -7.22916e-05 -1.77903e-05 0.998411 0.000178198 1.40544e-08 -2.0215e-09 -0.000178198 0.998411 0.000111836 -7.22907e-05 1.28264e-08 -0.000111836 0.996883
1 0.000191387 6.05869 -0.000133024 1.14804e-08 -0.000437808 -0.000133024 6.04906 0.00107966 1.05131e-07 -1.51132e-08 -0.00107966 6.04906 0.000836561 -0.000437802 9.59452e-08 -0.000836556 6.03981 -2.19559e-05 1.89486e-09 -7.22611e-05 -2.19558e-05 0.998411 0.0001782 1.7352e-08 -2.49446e-09 -0.0001782 0.998411 0.000138076 -7.22602e-05 1.5836e-08 -0.000138075 0.996883
1.1 0.000210523 6.05702 -0.000160854 1.38799e-08 -0.000437483 -0.000160854 6.0474 0.00107938 1.2718e-07 -1.8272e-08 -0.00107938 6.0474 0.00101202 -0.000437477 1.16069e-07 -0.00101201 6.03815 -2.65567e-05 2.29153e-09 -7.22274e-05 -2.65565e-05 0.998411 0.000178202 2.09972e-08 -3.01666e-09 -0.000178202 0.998411 0.000167081 -7.22264e-05 1.91627e-08 -0.00016708 0.996883
