theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 9.94661 6.45563e-17 6.56301e-18 -0.00143618 6.3508e-17 9.93445 0.00174694 -5.7459e-18 7.94901e-18 -0.00174694 9.93445 1.55898e-17 -0.0014362 6.16201e-18 -1.58657e-17 9.92338 6.49029e-18 6.59824e-19 -0.000144389 6.38489e-18 0.998778 0.000175632 -5.77674e-19 7.99168e-19 -0.000175632 0.998778 1.56735e-18 -0.000144391 6.19508e-19 -1.59509e-18 0.997664
0.1 1.91397e-05 9.94641 1.42062e-06 8.43704e-10 -0.00143613 1.42065e-06 9.93425 0.00174694 3.15909e-09 -1.07294e-09 -0.00174694 9.93425 1.77822e-05 -0.00143615 4.18209e-09 -1.77822e-05 9.92318 1.42827e-07 8.4825e-11 -0.000144387 1.42831e-07 0.998778 0.000175635 3.17611e-10 -1.07872e-10 -0.000175635 0.998778 1.7878e-06 -0.000144389 4.20462e-10 -1.7878e-06 0.997664
0.2 3.82793e-05 9.94581 5.68314e-06 3.37439e-09 -0.00143597 5.68328e-06 9.93366 0.00174693 1.26361e-08 -4.29122e-09 -0.00174693 9.93366 7.11252e-05 -0.00143599 1.67279e-08 -7.11251e-05 9.92258 5.7141e-07 3.39277e-10 -0.00014438 5.71425e-07 0.998778 0.000175645 1.27049e-09 -4.3146e-10 -0.000175645 0.998778 7.15128e-06 -0.000144382 1.6819e-09 -7.15126e-06 0.997664
0.3 5.74188e-05 9.94481 1.27896e-05 7.59077e-09 -0.00143571 1.27899e-05 9.93266 0.00174692 2.84301e-08 -9.65321e-09 -0.00174692 9.93266 0.000160018 -0.00143573 3.76359e-08 -0.000160018 9.92159 1.28605e-06 7.6329e-10 -0.000144368 1.28609e-06 0.998778 0.000175661 2.85879e-09 -9.70678e-10 -0.000175661 0.998778 1.60906e-05 -0.00014437 3.78447e-09 -1.60906e-05 0.997664
0.4 7.65581e-05 9.94341 2.27432e-05 1.34907e-08 -0.00143535 2.27438e-05 9.93126 0.0017469 5.05398e-08 -1.71562e-08 -0.0017469 9.93126 0.000284444 -0.00143537 6.69037e-08 -0.000284443 9.92019 2.28727e-06 1.35675e-09 -0.000144352 2.28732e-06 0.998778 0.000175684 5.08274e-09 -1.72539e-09 -0.000175684 0.998778 2.86062e-05 -0.000144354 6.72845e-09 -2.86062e-05 0.997664
0.5 9.56972e-05 9.94162 3.55488e-05 2.10713e-08 -0.00143488 3.55497e-05 9.92947 0.00174687 7.8963e-08 -2.67965e-08 -0.00174687 9.92947 0.000444376 -0.0014349 1.04528e-07 -0.000444376 9.9184 3.57576e-06 2.1195e-09 -0.000144331 3.57585e-06 0.998778 0.000175713 7.94267e-09 -2.69539e-09 -0.000175713 0.998778 4.46986e-05 -0.000144333 1.05142e-08 -4.46985e-05 0.997665
0.6 0.000114836 9.93943 5.12123e-05 3.03285e-08 -0.00143431 5.12136e-05 9.92728 0.00174684 1.13697e-07 -3.85692e-08 -0.00174684 9.92728 0.000639784 -0.00143433 1.50504e-07 -0.000639783 9.91621 5.15244e-06 3.05134e-09 -0.000144305 5.15257e-06 0.998778 0.000175749 1.1439e-08 -3.88043e-09 -0.000175749 0.998778 6.43683e-05 -0.000144307 1.51422e-08 -6.43682e-05 0.997665
0.7 0.000133974 9.93683 6.9741e-05 4.12579e-08 -0.00143363 6.97428e-05 9.92469 0.00174681 1.5474e-07 -5.24684e-08 -0.00174681 9.92469 0.000870627 -0.00143365 2.04828e-07 -0.000870626 9.91363 7.01844e-06 4.15202e-09 -0.000144274 7.01861e-06 0.998778 0.000175791 1.55723e-08 -5.28019e-09 -0.000175791 0.998778 8.76162e-05 -0.000144277 2.0613e-08 -8.7616e-05 0.997665
0.8 0.000153112 9.93384 9.11437e-05 5.38538e-08 -0.00143285 9.1146e-05 9.9217 0.00174677 2.02086e-07 -6.8487e-08 -0.00174677 9.9217 0.00113686 -0.00143287 2.67492e-07 -0.00113686 9.91064 9.17507e-06 5.42124e-09 -0.000144239 9.1753e-06 0.998777 0.00017584 2.03432e-08 -6.89432e-09 -0.00017584 0.998777 0.000114443 -0.000144241 2.69273e-08 -0.000114443 0.997665
0.9 0.00017225 9.93045 0.00011543 6.81098e-08 -0.00143197 0.000115433 9.91831 0.00174672 2.55732e-07 -8.66172e-08 -0.00174672 9.91831 0.00143843 -0.00143199 3.38489e-07 -0.00143843 9.90726 1.16239e-05 6.85867e-09 -0.0001442 1.16241e-05 0.998777 0.000175895 2.57523e-08 -8.72238e-09 -0.000175895 0.998777 0.00014485 -0.000144202 3.40859e-08 -0.00014485 0.997665
