theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 181.874 1.43346e-15 1.60806e-16 -0.3507 1.44982e-15 181.54 -0.105127 -1.65749e-16 1.37434e-16 0.105127 181.54 3.30018e-17 -0.350701 1.94758e-16 -3.93314e-17 181.285 7.88162e-18 8.84163e-19 -0.00192825 7.97154e-18 0.998166 -0.000578019 -9.11337e-19 7.55654e-19 0.000578019 0.998166 1.81454e-19 -0.00192826 1.07084e-18 -2.16256e-19 0.996764
0.1 1.91397e-05 181.852 -0.000163348 -6.67737e-08 -0.350656 -0.000161606 181.518 -0.105091 -6.3159e-06 -4.85034e-06 0.105091 181.518 0.000912623 -0.350661 8.2949e-06 -0.000913002 181.263 -8.9825e-07 -3.67187e-10 -0.00192825 -8.88668e-07 0.998165 -0.000577892 -3.4731e-08 -2.66719e-08 0.000577892 0.998165 5.0185e-06 -0.00192828 4.56135e-08 -5.02058e-06 0.996764
0.2 3.82793e-05 181.785 -0.00065306 -2.70152e-07 -0.350523 -0.000646093 181.452 -0.104982 -2.5256e-05 -1.9398e-05 0.104982 181.452 0.00364945 -0.35054 3.31691e-05 -0.00365097 181.197 -3.59248e-06 -1.48611e-09 -0.00192823 -3.55416e-06 0.998165 -0.000577508 -1.38933e-07 -1.06708e-07 0.000577508 0.998165 2.00756e-05 -0.00192832 1.82463e-07 -2.0084e-05 0.996763
0.3 5.74188e-05 181.674 -0.00146813 -6.193e-07 -0.350303 -0.00145247 181.341 -0.104802 -5.67976e-05 -4.36327e-05 0.104802 181.341 0.00820736 -0.350339 7.4591e-05 -0.00821077 181.086 -8.08113e-06 -3.40885e-09 -0.0019282 -7.99492e-06 0.998165 -0.00057687 -3.12635e-07 -2.40171e-07 0.00057687 0.998165 4.51763e-05 -0.0019284 4.10576e-07 -4.51951e-05 0.996763
0.4 7.65581e-05 181.518 -0.00260689 -1.12946e-06 -0.349995 -0.00257908 181.185 -0.10455 -0.000100903 -7.75377e-05 0.10455 181.185 0.0145811 -0.350058 0.000132508 -0.0145872 180.931 -1.43616e-05 -6.22227e-09 -0.00192815 -1.42084e-05 0.998165 -0.000575976 -5.55881e-07 -4.27161e-07 0.000575976 0.998165 8.03287e-05 -0.0019285 7.29998e-07 -8.03621e-05 0.996763
0.5 9.56972e-05 181.319 -0.00406701 -1.82189e-06 -0.349599 -0.00402362 180.986 -0.104227 -0.000157519 -0.000121089 0.104227 180.986 0.0227635 -0.349697 0.000206847 -0.022773 180.732 -2.24302e-05 -1.0048e-08 -0.00192809 -2.21909e-05 0.998164 -0.000574827 -8.68739e-07 -6.67825e-07 0.000574827 0.998164 0.000125544 -0.00192863 1.14079e-06 -0.000125597 0.996763
0.6 0.000114836 181.075 -0.0058455 -2.72384e-06 -0.349116 -0.00578313 180.742 -0.103832 -0.000226577 -0.000174256 0.103833 180.742 0.0327452 -0.349256 0.000297513 -0.0327588 180.489 -3.22823e-05 -1.50426e-08 -0.00192802 -3.19378e-05 0.998164 -0.000573423 -1.25129e-06 -9.62345e-07 0.000573423 0.998164 0.000180838 -0.0019288 1.64304e-06 -0.000180913 0.996762
0.7 0.000133974 180.787 -0.00793871 -3.8684e-06 -0.348545 -0.00785401 180.455 -0.103367 -0.000307996 -0.000237003 0.103368 180.455 0.0445147 -0.348736 0.000404392 -0.0445333 180.202 -4.3912e-05 -2.13976e-08 -0.00192793 -4.34434e-05 0.998163 -0.000571764 -1.70364e-06 -1.31095e-06 0.000571765 0.998163 0.000246228 -0.00192899 2.23684e-06 -0.00024633 0.996762
0.8 0.000153112 180.455 -0.0103424 -5.29446e-06 -0.347888 -0.010232 180.124 -0.102832 -0.000401676 -0.000309283 0.102833 180.124 0.0580587 -0.348136 0.000527347 -0.0580829 179.871 -5.73126e-05 -2.93394e-08 -0.00192783 -5.6701e-05 0.998162 -0.00056985 -2.2259e-06 -1.71391e-06 0.000569852 0.998162 0.000321735 -0.00192921 2.92232e-06 -0.000321869 0.996761
0.9 0.00017225 180.08 -0.0130515 -7.04654e-06 -0.347144 -0.0129122 179.749 -0.102228 -0.000507507 -0.000391048 0.102229 179.749 0.0733617 -0.347456 0.000666224 -0.0733923 179.497 -7.24761e-05 -3.913e-08 -0.00192772 -7.17026e-05 0.998161 -0.000567682 -2.81823e-06 -2.17152e-06 0.000567684 0.998161 0.000407384 -0.00192946 3.6996e-06 -0.000407554 0.99676
