theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 2.63372e-08 0 0 8.40053e-15 0 2.62761e-08 1.61626e-18 0 0 -1.61626e-18 2.62761e-08 0 8.40015e-15 0 0 2.62149e-08 0 0 3.18961e-07 0 0.997678 6.13679e-11 0 0 -6.13679e-11 0.997678 0 3.18946e-07 0 0 0.995356
0.1 1.91397e-05 2.63372e-08 -3.99465e-14 0 8.39994e-15 -3.99453e-14 2.6276e-08 1.48119e-18 8.41547e-19 0 -1.48119e-18 2.6276e-08 4.81482e-35 8.40017e-15 -2.70129e-19 -9.62965e-35 2.62149e-08 -1.51673e-06 0 3.18938e-07 -1.51669e-06 0.997678 5.62397e-11 3.19528e-11 0 -5.62397e-11 0.997678 1.82815e-27 3.18947e-07 -1.02566e-11 -3.6563e-27 0.995356
0.2 3.82793e-05 2.6337e-08 -1.59782e-13 0 8.39931e-15 -1.59782e-13 2.62759e-08 1.78248e-18 -1.06495e-18 0 -1.78248e-18 2.62759e-08 -1.35064e-19 8.40116e-15 4.04456e-19 5.06268e-19 2.62147e-08 -6.06683e-06 0 3.18916e-07 -6.06683e-06 0.997678 6.76797e-11 -4.04356e-11 0 -6.76797e-11 0.997678 -5.1283e-12 3.18986e-07 1.53569e-11 1.92227e-11 0.995356
0.3 5.74188e-05 2.63368e-08 -3.59509e-13 0 8.39902e-15 -3.59511e-13 2.62757e-08 1.6722e-18 3.0019e-19 0 -1.6722e-18 2.62757e-08 -6.49397e-19 8.39957e-15 1.82798e-19 3.41654e-19 2.62145e-08 -1.36504e-05 0 3.18908e-07 -1.36505e-05 0.997678 6.3493e-11 1.13981e-11 0 -6.3493e-11 0.997678 -2.46574e-11 3.18929e-07 6.94075e-12 1.29725e-11 0.995356
0.4 7.65581e-05 2.63366e-08 -6.39125e-13 0 8.39993e-15 -6.39124e-13 2.62754e-08 2.2779e-18 -2.90286e-19 0 -2.2779e-18 2.62754e-08 -1.48628e-18 8.40004e-15 3.32394e-19 7.88636e-19 2.62143e-08 -2.42676e-05 0 3.18945e-07 -2.42676e-05 0.997678 8.64918e-11 -1.10222e-11 0 -8.64918e-11 0.997678 -5.6434e-11 3.1895e-07 1.2621e-11 2.99445e-11 0.995356
0.5 9.56972e-05 2.63362e-08 -9.98624e-13 -1.44445e-34 8.40005e-15 -9.98624e-13 2.6275e-08 2.30588e-18 3.85398e-19 -1.35064e-19 -2.30588e-18 2.6275e-08 -5.68667e-19 8.40028e-15 6.76652e-19 1.19269e-18 2.62139e-08 -3.79183e-05 -5.48465e-27 3.18954e-07 -3.79183e-05 0.997678 8.75554e-11 1.46338e-11 -5.12847e-12 -8.75554e-11 0.997678 -2.15926e-11 3.18963e-07 2.56929e-11 4.52871e-11 0.995356
0.6 0.000114836 2.63358e-08 -1.438e-12 -4.81482e-35 8.39861e-15 -1.438e-12 2.62746e-08 1.99927e-18 -5.61303e-19 -4.81482e-35 -1.99927e-18 2.62746e-08 -1.58116e-18 8.39943e-15 8.26735e-19 1.9975e-18 2.62135e-08 -5.46027e-05 -1.82825e-27 3.18905e-07 -5.46026e-05 0.997678 7.59148e-11 -2.13133e-11 -1.82825e-27 -7.59148e-11 0.997678 -6.00386e-11 3.18936e-07 3.13921e-11 7.58473e-11 0.995356
0.7 0.000133974 2.63352e-08 -1.95725e-12 1.35064e-19 8.39853e-15 -1.95725e-12 2.62741e-08 2.23435e-18 -5.57088e-19 -1.08334e-34 -2.23435e-18 2.62741e-08 -2.80856e-18 8.40053e-15 -1.01367e-18 2.79915e-18 2.62129e-08 -7.43207e-05 5.12865e-12 3.18909e-07 -7.43207e-05 0.997678 8.48426e-11 -2.11537e-11 -4.11364e-27 -8.48426e-11 0.997678 -1.06646e-10 3.18985e-07 -3.84909e-11 1.06289e-10 0.995356
0.8 0.000153112 2.63346e-08 -2.55637e-12 5.70849e-20 8.39821e-15 -2.55637e-12 2.62735e-08 3.20062e-18 -1.67634e-18 7.79794e-20 -3.20062e-18 2.62735e-08 -2.8464e-18 8.39933e-15 -6.40746e-19 2.86049e-18 2.62123e-08 -9.70728e-05 2.16767e-12 3.18904e-07 -9.70727e-05 0.997678 1.21536e-10 -6.36553e-11 2.9611e-12 -1.21536e-10 0.997678 -1.08086e-10 3.18946e-07 -2.43309e-11 1.08621e-10 0.995356
0.9 0.00017225 2.63339e-08 -3.23536e-12 -3.71204e-19 8.39822e-15 -3.23535e-12 2.62728e-08 2.92183e-18 4.19029e-19 1.20371e-34 -2.92183e-18 2.62728e-08 -3.99554e-18 8.39965e-15 6.69645e-19 4.10802e-18 2.62116e-08 -0.000122859 -1.4096e-11 3.18912e-07 -0.000122859 0.997678 1.10953e-10 1.59121e-11 4.57093e-27 -1.10953e-10 0.997678 -1.51726e-10 3.18967e-07 2.5429e-11 1.55997e-10 0.995356
