theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 0.0720697 0 0 3.32256e-07 0 0.0718487 -5.51603e-08 0 0 5.51603e-08 0.0718487 0 3.32495e-07 0 0 0.0716277 0 0 4.6102e-06 0 0.996933 -7.65374e-07 0 0 7.65374e-07 0.996933 0 4.61352e-06 0 0 0.993867
0.1 1.91397e-05 0.0720695 -6.91803e-08 -3.21037e-14 3.32254e-07 -6.91803e-08 0.0718485 -5.51601e-08 -2.25947e-13 1.00898e-13 5.51601e-08 0.0718485 2.10537e-09 3.32494e-07 -4.70797e-13 -2.10536e-09 0.0716275 -9.5991e-07 -4.45454e-13 4.61019e-06 -9.5991e-07 0.996933 -7.65374e-07 -3.13512e-12 1.40001e-12 7.65374e-07 0.996933 2.92131e-08 4.61352e-06 -6.53254e-12 -2.92129e-08 0.993867
0.2 3.82793e-05 0.0720689 -2.76719e-07 -1.28393e-13 3.3225e-07 -2.76719e-07 0.0718479 -5.51598e-08 -9.03777e-13 4.03612e-13 5.51598e-08 0.0718479 8.42139e-09 3.3249e-07 -1.88318e-12 -8.42134e-09 0.0716269 -3.83964e-06 -1.78153e-12 4.61018e-06 -3.83964e-06 0.996933 -7.65376e-07 -1.25405e-11 5.60036e-12 7.65376e-07 0.996933 1.16852e-07 4.6135e-06 -2.61303e-11 -1.16851e-07 0.993866
0.3 5.74188e-05 0.0720679 -6.2261e-07 -2.88897e-13 3.32244e-07 -6.2261e-07 0.0718469 -5.51592e-08 -2.03346e-12 9.08101e-13 5.51592e-08 0.0718469 1.89477e-08 3.32484e-07 -4.23711e-12 -1.89476e-08 0.0716259 -8.63921e-06 -4.00867e-12 4.61015e-06 -8.63921e-06 0.996933 -7.65379e-07 -2.82158e-11 1.26006e-11 7.65379e-07 0.996933 2.62915e-07 4.61348e-06 -5.87933e-11 -2.62913e-07 0.993866
0.4 7.65581e-05 0.0720665 -1.10684e-06 -5.13586e-13 3.32235e-07 -1.10684e-06 0.0718455 -5.51585e-08 -3.61494e-12 1.61438e-12 5.51585e-08 0.0718455 3.36839e-08 3.32475e-07 -7.53251e-12 -3.36837e-08 0.0716245 -1.53586e-05 -7.12656e-12 4.61011e-06 -1.53586e-05 0.996933 -7.65383e-07 -5.01612e-11 2.24012e-11 7.65383e-07 0.996933 4.674e-07 4.61344e-06 -1.04522e-10 -4.67397e-07 0.993866
0.5 9.56972e-05 0.0720647 -1.7294e-06 -8.02476e-13 3.32223e-07 -1.7294e-06 0.0718436 -5.51574e-08 -5.64817e-12 2.52241e-12 5.51574e-08 0.0718436 5.26291e-08 3.32463e-07 -1.17693e-11 -5.26288e-08 0.0716227 -2.39979e-05 -1.11355e-11 4.61006e-06 -2.39979e-05 0.996932 -7.65388e-07 -7.83763e-11 3.5002e-11 7.65388e-07 0.996932 7.30303e-07 4.6134e-06 -1.63316e-10 -7.30299e-07 0.993866
0.6 0.000114836 0.0720625 -2.49027e-06 -1.15556e-12 3.32208e-07 -2.49027e-06 0.0718414 -5.51562e-08 -8.13305e-12 3.63216e-12 5.51562e-08 0.0718414 7.57823e-08 3.32449e-07 -1.69473e-11 -7.57819e-08 0.0716205 -3.45571e-05 -1.60355e-11 4.61e-06 -3.45571e-05 0.996932 -7.65394e-07 -1.12861e-10 5.0403e-11 7.65394e-07 0.996932 1.05162e-06 4.61334e-06 -2.35175e-10 -1.05161e-06 0.993866
0.7 0.000133974 0.0720599 -3.38942e-06 -1.57284e-12 3.32191e-07 -3.38942e-06 0.0718388 -5.51547e-08 -1.10695e-11 4.9436e-12 5.51547e-08 0.0718388 1.03143e-07 3.32432e-07 -2.30665e-11 -1.03142e-07 0.0716179 -4.70362e-05 -2.18268e-11 4.60993e-06 -4.70362e-05 0.996932 -7.65401e-07 -1.53615e-10 6.86041e-11 7.65401e-07 0.996932 1.43134e-06 4.61328e-06 -3.20102e-10 -1.43134e-06 0.993866
0.8 0.000153112 0.0720569 -4.42683e-06 -2.0543e-12 3.32171e-07 -4.42683e-06 0.0718358 -5.5153e-08 -1.44573e-11 6.4567e-12 5.5153e-08 0.0718358 1.34708e-07 3.32413e-07 -3.01266e-11 -1.34708e-07 0.0716149 -6.14352e-05 -2.85095e-11 4.60985e-06 -6.14352e-05 0.996932 -7.6541e-07 -2.00637e-10 8.96056e-11 7.6541e-07 0.996932 1.86947e-06 4.6132e-06 -4.18094e-10 -1.86946e-06 0.993866
0.9 0.00017225 0.0720535 -5.60247e-06 -2.59996e-12 3.32149e-07 -5.60247e-06 0.0718324 -5.51511e-08 -1.82964e-11 8.17139e-12 5.51511e-08 0.0718324 1.70478e-07 3.32391e-07 -3.81274e-11 -1.70477e-07 0.0716115 -7.77543e-05 -3.60838e-11 4.60976e-06 -7.77543e-05 0.996932 -7.65419e-07 -2.53928e-10 1.13407e-10 7.65419e-07 0.996932 2.36599e-06 4.61312e-06 -5.29154e-10 -2.36598e-06 0.993866
