theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 25742.6 1.60509e-13 3.95059e-15 -2.26475 1.59977e-13 25739.5 -6.06929 -2.30393e-15 4.05977e-15 6.06929 25739.5 4.83219e-15 -2.26481 1.02676e-15 -3.92868e-15 25738.3 6.23515e-18 1.53465e-19 -8.79767e-05 6.2145e-18 0.99988 -0.000235768 -8.94986e-20 1.57706e-19 0.000235768 0.99988 1.87712e-19 -8.79792e-05 3.98855e-20 -1.52614e-19 0.999834
0.1 1.91397e-05 25703.9 0.0225338 0.00322221 -2.26971 0.0224204 25700.8 -6.06158 0.00344148 0.00312582 6.06158 25700.8 0.699828 -2.2701 -0.00365143 -0.699942 25699.6 8.76668e-07 1.25359e-07 -8.83023e-05 8.72258e-07 0.99988 -0.000235823 1.33889e-07 1.21609e-07 0.000235823 0.99988 2.72265e-05 -8.83175e-05 -1.42058e-07 -2.7231e-05 0.999833
0.2 3.82793e-05 25588.1 0.0896826 0.0128394 -2.28445 0.0892304 25585 -6.03848 0.0137081 0.0124528 6.03848 25585 2.78868 -2.28582 -0.0145442 -2.78913 25583.9 3.50485e-06 5.0177e-07 -8.92776e-05 3.48718e-06 0.999879 -0.000235987 5.3572e-07 4.86664e-07 0.000235987 0.999879 0.000108983 -8.93311e-05 -5.68398e-07 -0.000109001 0.999833
0.3 5.74188e-05 25396.2 0.200097 0.0287042 -2.30848 0.199084 25393.1 -6.00004 0.0306273 0.0278307 6.00003 25393.1 6.2348 -2.31147 -0.032495 -6.23581 25391.9 7.87902e-06 1.13025e-06 -9.08987e-05 7.83914e-06 0.999878 -0.000236257 1.20598e-06 1.09586e-06 0.000236257 0.999878 0.000245501 -9.10163e-05 -1.27952e-06 -0.000245541 0.999832
0.4 7.65581e-05 25129.6 0.351557 0.0505744 -2.34105 0.349768 25126.5 -5.94636 0.053915 0.0490126 5.94634 25126.5 10.9859 -2.34626 -0.0572016 -10.9877 25125.4 1.39898e-05 2.01254e-06 -9.31588e-05 1.39186e-05 0.999877 -0.000236627 2.14547e-06 1.95039e-06 0.000236627 0.999877 0.00043717 -9.33664e-05 -2.27626e-06 -0.00043724 0.99983
0.5 9.56972e-05 24790.5 0.541015 0.0781183 -2.38108 0.538242 24787.4 -5.87758 0.0831808 0.0756606 5.87754 24787.4 16.97 -2.38911 -0.0882486 -16.9727 24786.2 2.18235e-05 3.15114e-06 -9.60483e-05 2.17116e-05 0.999876 -0.00023709 3.35535e-06 3.052e-06 0.000237089 0.999875 0.000684537 -9.63721e-05 -3.55978e-06 -0.000684646 0.999828
0.6 0.000114836 24381.4 0.764649 0.110921 -2.42728 0.760696 24378.4 -5.79391 0.117935 0.107353 5.79382 24378.3 24.0966 -2.43866 -0.125114 -24.1004 24377.2 3.1362e-05 4.5494e-06 -9.95545e-05 3.11998e-05 0.999874 -0.000237636 4.83707e-06 4.40307e-06 0.000237633 0.999873 0.000988317 -0.000100021 -5.13154e-06 -0.000988474 0.999825
0.7 0.000133974 23905.6 1.01794 0.148493 -2.47809 1.01263 23902.6 -5.69558 0.157596 0.143594 5.69542 23902.5 32.2582 -2.4933 -0.16718 -32.2633 23901.4 4.25817e-05 6.21163e-06 -0.000103661 4.23593e-05 0.999872 -0.000238253 6.59243e-06 6.00671e-06 0.000238246 0.999871 0.0013494 -0.000104298 -6.99334e-06 -0.00134961 0.999821
0.8 0.000153112 23366.8 1.29576 0.190281 -2.53176 1.28891 23363.7 -5.5829 0.201504 0.183824 5.58262 23363.7 41.3323 -2.55125 -0.213742 -41.3387 23362.5 5.54533e-05 8.14325e-06 -0.000108349 5.51601e-05 0.999869 -0.000238925 8.62355e-06 7.86691e-06 0.000238913 0.999867 0.00176885 -0.000109183 -9.14725e-06 -0.00176912 0.999817
0.9 0.00017225 22768.9 1.59247 0.23568 -2.58638 1.58392 22765.8 -5.45622 0.24893 0.227432 5.45579 22765.8 51.1829 -2.61053 -0.26402 -51.1908 22764.6 6.99404e-05 1.03509e-05 -0.000113593 6.95653e-05 0.999866 -0.000239635 1.09329e-05 9.9887e-06 0.000239616 0.999863 0.00224793 -0.000114653 -1.15956e-05 -0.00224828 0.999812
1 0.000191387 22116.6 1.90198 0.28404 -2.63995 1.89162 22113.5 -5.316 0.299088 0.273768 5.31534 22113.4 61.6635 -2.66907 -0.317175 -61.6727 22112.3 8.59981e-05 1.28429e-05 -0.000119365 8.55295e-05 0.999862 -0.000240363 1.35233e-05 1.23784e-05 0.000240333 0.999858 0.00278811 -0.000120682 -1.4341e-05 -0.00278853 0.999805
1.1 0.000210523 21414.7 2.21796 0.334688 -2.69035 2.20566 21411.6 -5.16273 0.351152 0.322158 5.16179 21411.5 72.6186 -2.7247 -0.372322 -72.6293 21410.3 0.000103572 1.56289e-05 -0.000125631 0.000102998 0.999858 -0.000241084 1.63977e-05 1.50438e-05 0.00024104 0.999852 0.00339107 -0.000127235 -1.73863e-05 -0.00339157 0.999798
1.2 0.000229659 20668.3 2.53386 0.386934 -2.73548 2.51952 20665.3 -4.99702 0.404266 0.371917 4.99571 20665.1 83.8872 -2.77524 -0.428545 -83.8992 20663.9 0.000122597 1.87212e-05 -0.000132351 0.000121902 0.999853 -0.000241772 1.95597e-05 1.79946e-05 0.000241709 0.999845 0.00405874 -0.000134275 -2.07344e-05 -0.00405932 0.999789
1.3 0.000248794 19882.9 2.84308 0.440088 -2.77323 2.82661 19879.9 -4.81953 0.457565 0.422366 4.81776 19879.6 95.3044 -2.81852 -0.484912 -95.3178 19878.5 0.000142991 2.2134e-05 -0.000139478 0.000142163 0.999848 -0.000242396 2.3013e-05 2.12427e-05 0.000242307 0.999836 0.00479329 -0.000141756 -2.43884e-05 -0.00479396 0.999778
1.4 0.000267929 19064 3.13906 0.493471 -2.80157 3.12042 19061 -4.63103 0.510183 0.472839 4.62871 19060.7 106.705 -2.85247 -0.540492 -106.719 19059.5 0.000164659 2.5885e-05 -0.000146956 0.000163681 0.999842 -0.00024292 2.67616e-05 2.48027e-05 0.000242799 0.999826 0.00559719 -0.000149626 -2.83515e-05 -0.00559796 0.999766
1.5 0.000287062 18217.3 3.41543 0.546429 -2.81861 3.39458 18214.3 -4.43237 0.561271 0.522706 4.4294 18214 117.925 -2.87511 -0.594368 -117.94 18212.8 0.000187482 2.9995e-05 -0.000154721 0.000186338 0.999835 -0.000243305 3.08097e-05 2.86928e-05 0.000243142 0.999814 0.00647322 -0.000157822 -3.26265e-05 -0.00647407 0.999751
1.6 0.000306195 17348.7 3.66611 0.598346 -2.82256 3.64304 17345.7 -4.22451 0.610012 0.571377 4.22076 17345.2 128.805 -2.88462 -0.645657 -128.822 17344.1 0.000211319 3.44894e-05 -0.000162696 0.000209989 0.999827 -0.000243506 3.51619e-05 3.29349e-05 0.00024329 0.9998 0.00742449 -0.000166273 -3.72164e-05 -0.00742543 0.999734
1.7 0.000325327 16463.8 3.8854 0.648652 -2.81189 3.86011 16460.8 -4.00847 0.655634 0.618317 4.00383 16460.2 139.193 -2.87941 -0.693517 -139.21 16459.1 0.000235996 3.93986e-05 -0.000170792 0.00023446 0.999819 -0.000243471 3.98227e-05 3.75561e-05 0.00024319 0.999783 0.00845449 -0.000174893 -4.21237e-05 -0.00845552 0.999714
1.8 0.000344457 15568.5 4.06808 0.696834 -2.78527 4.0406 15565.5 -3.78537 0.697417 0.663054 3.77972 15564.8 148.946 -2.8581 -0.737167 -148.963 15563.6 0.000261303 4.47594e-05 -0.000178905 0.000259538 0.999809 -0.000243144 4.47968e-05 4.25896e-05 0.000242781 0.999763 0.00956715 -0.000183583 -4.73501e-05 -0.00956826 0.99969
1.9 0.000363587 14668.2 4.20953 0.742445 -2.74165 4.1799 14665.2 -3.55643 0.734712 0.705186 3.54964 14664.4 157.93 -2.81962 -0.775897 -157.948 14663.2 0.000286983 5.0616e-05 -0.000186911 0.000284963 0.999798 -0.000242459 5.00888e-05 4.80759e-05 0.000241996 0.99974 0.0107669 -0.000192227 -5.28965e-05 -0.010768 0.999663
2 0.000382716 13768.5 4.30573 0.785108 -2.68024 4.27402 13765.5 -3.32291 0.766948 0.744391 3.31486 13764.5 166.028 -2.76317 -0.809076 -166.045 13763.4 0.000312724 5.7022e-05 -0.000194665 0.000310421 0.999786 -0.000241342 5.57031e-05 5.40648e-05 0.000240757 0.999712 0.0120585 -0.000200688 -5.87628e-05 -0.0120598 0.999631
2.1 0.000401843 12874.6 4.35341 0.824521 -2.60061 4.31971 12871.7 -3.08617 0.793635 0.780426 3.07673 12870.5 173.133 -2.68828 -0.836164 -173.149 12869.4 0.000338139 6.40425e-05 -0.000201996 0.000335522 0.999772 -0.00023971 6.16434e-05 6.06175e-05 0.000238977 0.99968 0.0134476 -0.000208805 -6.49468e-05 -0.0134489 0.999594
2.2 0.000420969 11991.5 4.35002 0.860463 -2.50263 4.31443 11988.6 -2.84759 0.814377 0.813131 2.83665 11987.2 179.158 -2.5948 -0.85672 -179.173 11986.1 0.000362759 7.17561e-05 -0.0002087 0.000359791 0.999756 -0.000237468 6.79129e-05 6.7809e-05 0.000236555 0.999643 0.0149404 -0.000216387 -7.1444e-05 -0.0149417 0.999551
2.3 0.000440094 11123.9 4.29381 0.89279 -2.38649 4.25645 11121 -2.60863 0.828874 0.842429 2.59607 11119.4 184.031 -2.48295 -0.870404 -184.045 11118.3 0.000385999 8.02589e-05 -0.000214538 0.000382641 0.999738 -0.000234508 7.45131e-05 7.57316e-05 0.000233378 0.999599 0.0165438 -0.00022321 -7.82465e-05 -0.016545 0.9995
2.4 0.000459218 10276.1 4.1838 0.921436 -2.25273 4.14481 10273.2 -2.37076 0.836924 0.868321 2.35647 10271.4 187.697 -2.35327 -0.876984 -187.71 10270.3 0.00040714 8.9668e-05 -0.000219221 0.000403345 0.999718 -0.000230706 8.14439e-05 8.44992e-05 0.000229315 0.999548 0.0182654 -0.000229004 -8.53422e-05 -0.0182666 0.999442
2.5 0.00047834 9452.13 4.01984 0.946411 -2.10221 3.97937 9449.24 -2.13544 0.838426 0.890886 2.11933 9447.29 190.122 -2.20662 -0.876335 -190.132 9446.2 0.000425284 0.000100127 -0.000222406 0.000421003 0.999694 -0.000225922 8.87023e-05 9.42525e-05 0.000224217 0.999488 0.0201142 -0.000233452 -9.2713e-05 -0.0201153 0.999373
2.6 0.000497461 8655.6 3.80254 0.967795 -1.93609 3.76075 8652.72 -1.90417 0.833374 0.910273 1.88614 8650.57 191.288 -2.04419 -0.86844 -191.295 8649.48 0.000439316 0.000111811 -0.000223681 0.000434488 0.999668 -0.000219993 9.62814e-05 0.000105166 0.00021791 0.999418 0.0220999 -0.00023617 -0.000100333 -0.0221008 0.999293
2.7 0.00051658 7889.7 3.53326 0.985734 -1.75584 3.49034 7886.83 -1.6784 0.82186 0.926692 1.65838 7884.46 191.195 -1.86748 -0.853389 -191.2 7883.39 0.000447832 0.000124939 -0.000222549 0.000442392 0.999637 -0.000212733 0.000104169 0.000117456 0.000210196 0.999336 0.0242334 -0.000236698 -0.000108165 -0.0242341 0.9992
2.8 0.000535698 7157.19 3.21408 1.00043 -1.56318 3.17022 7154.34 -1.45954 0.804068 0.940405 1.43747 7151.76 189.861 -1.67823 -0.83137 -189.863 7150.68 0.00044907 0.000139779 -0.000218407 0.000442941 0.999601 -0.000203926 0.000112344 0.000131393 0.000200843 0.99924 0.0265273 -0.000234482 -0.000116159 -0.0265276 0.999091
2.9 0.000554814 6460.42 2.84774 1.01213 -1.36007 2.80313 6457.57 -1.24894 0.780267 0.951719 1.22477 6454.78 187.323 -1.47845 -0.802671 -187.321 6453.71 0.000440798 0.000156666 -0.000210523 0.000433893 0.99956 -0.000193321 0.000120777 0.000147315 0.000189581 0.999128 0.0289955 -0.000228847 -0.000124245 -0.0289953 0.998963
3 0.000573928 5801.27 2.43755 1.02113 -1.14866 2.39241 5798.44 -1.04788 0.750801 0.96097 1.02158 5795.44 183.63 -1.27032 -0.767665 -183.625 5794.38 0.000420175 0.000176018 -0.000198001 0.000412394 0.999511 -0.000180629 0.00012942 0.000165648 0.000176097 0.998995 0.0316534 -0.000218972 -0.000132327 -0.0316526 0.998812
3.1 0.00059304 5181.23 1.98736 1.02774 -0.931268 1.94192 5178.4 -0.857543 0.716086 0.968517 0.829101 5175.21 178.848 -1.0562 -0.726806 -178.84 5174.15 0.00038357 0.000198358 -0.000179739 0.000374799 0.999455 -0.00016551 0.000138208 0.000186928 0.00016002 0.998838 0.0345186 -0.000203851 -0.000140277 -0.0345169 0.998635
3.2 0.000612151 4601.32 1.50146 1.0323 -0.710333 1.45594 4598.51 -0.679002 0.676597 0.974724 0.648409 4595.12 173.057 -0.838562 -0.680617 -173.044 4594.07 0.000326311 0.000224349 -0.000154376 0.000316418 0.999388 -0.000147567 0.000147044 0.000211836 0.000140918 0.998653 0.0376102 -0.000182244 -0.000147918 -0.0376074 0.998425
3.3 0.00063126 4062.18 0.984487 1.03516 -0.488357 0.939129 4059.38 -0.513198 0.632859 0.979953 0.480467 4055.82 166.344 -0.619947 -0.629681 -166.328 4054.78 0.000242354 0.000254828 -0.00012022 0.000231188 0.999309 -0.000126335 0.000155793 0.000241238 0.000118278 0.998434 0.0409495 -0.000152614 -0.00015501 -0.0409454 0.998176
3.4 0.000650367 3564.05 0.441346 1.03665 -0.26787 0.39639 3561.25 -0.360934 0.585434 0.984548 0.326091 3557.53 158.812 -0.402917 -0.574627 -158.791 3556.49 0.000123833 0.000290863 -7.51589e-05 0.000111219 0.999215 -0.000101271 0.000164261 0.000276244 9.14947e-05 0.998172 0.0445593 -0.000113051 -0.000161229 -0.0445534 0.99788
3.5 0.000669472 3106.76 -0.122881 1.0371 -0.0513826 -0.167187 3103.97 -0.222862 0.534913 0.988831 0.185949 3100.11 150.566 -0.190014 -0.51612 -150.54 3099.08 -3.95527e-05 0.000333822 -1.65389e-05 -5.38138e-05 0.999102 -7.17344e-05 0.000172177 0.000318283 5.98529e-05 0.997859 0.0484638 -6.11616e-05 -0.000166128 -0.0484557 0.997526
3.6 0.000688575 2689.83 -0.703023 1.03683 0.158659 -0.746428 2687.05 -0.0994723 0.4819 0.993084 0.0605433 2683.06 141.72 0.0162923 -0.454847 -141.69 2682.03 -0.000261363 0.000385462 5.89846e-05 -0.0002775 0.998965 -3.69808e-05 0.000179156 0.000369199 2.25082e-05 0.997484 0.0526872 6.057e-06 -0.000169099 -0.0526762 0.9971
3.7 0.000707676 2312.43 -1.29391 1.0361 0.359917 -1.33616 2309.66 0.00891081 0.427009 0.997546 -0.04979 2305.57 132.391 0.213648 -0.391508 -132.357 2304.54 -0.000559543 0.000448055 0.000155644 -0.000577815 0.9988 3.85343e-06 0.000184658 0.000431383 -2.15314e-05 0.997031 0.0572519 9.23911e-05 -0.000169305 -0.0572373 0.996587
3.8 0.000726775 1973.45 -1.89044 1.03515 0.550207 -1.93129 1970.68 0.102135 0.370843 1.0024 -0.144888 1966.51 122.699 0.399856 -0.326799 -122.661 1965.48 -0.000957937 0.000524536 0.000278805 -0.000978636 0.998596 5.17547e-05 0.000187916 0.000507944 -7.34187e-05 0.996482 0.0621751 0.000202618 -0.000165598 -0.0621558 0.995964
3.9 0.000745871 1671.49 -2.48769 1.03416 0.727529 -2.52688 1668.73 0.180221 0.313993 1.00778 -0.224762 1664.5 112.763 0.572912 -0.261407 -112.721 1663.48 -0.0014883 0.000618707 0.000435257 -0.00151175 0.998346 0.00010782 0.000187852 0.000602922 -0.000134468 0.995813 0.0674624 0.000342755 -0.000156391 -0.0674373 0.995205
4 0.000764965 1404.96 -3.08094 1.0333 0.890106 -3.11823 1402.2 0.243358 0.257023 1.01375 -0.289594 1397.93 102.7 0.731045 -0.195991 -102.654 1396.91 -0.00219291 0.000735464 0.000633546 -0.00221945 0.998036 0.000173214 0.00018294 0.00072155 -0.000206123 0.994997 0.0730982 0.000520333 -0.0001395 -0.0730656 0.994276
4.1 0.000784057 1172.03 -3.66578 1.03263 1.03641 -3.70092 1169.28 0.291904 0.200465 1.0203 -0.339735 1164.99 92.6237 0.872741 -0.131181 -92.5742 1163.98 -0.00312771 0.000881059 0.000884288 -0.0031577 0.997649 0.000249058 0.00017104 0.000870542 -0.000289869 0.993995 0.0790284 0.00074464 -0.000111926 -0.0789862 0.993134
4.2 0.000803147 970.742 -4.23811 1.0322 1.1652 -4.27087 967.991 0.326372 0.144808 1.02738 -0.375695 963.72 82.6433 0.996769 -0.067561 -82.5904 962.714 -0.00436585 0.0010633 0.00120032 -0.00439959 0.997166 0.000336209 0.000149172 0.00105835 -0.000387018 0.992766 0.0851341 0.00102681 -6.95973e-05 -0.0850797 0.99173
4.3 0.000822234 798.995 -4.79426 1.03197 1.2755 -4.8244 796.247 0.347427 0.0904955 1.03486 -0.398135 792.011 72.8609 1.1022 -0.00566777 -72.805 791.008 -0.00600036 0.00129159 0.00159638 -0.00603809 0.996561 0.00043483 0.000113262 0.0012952 -0.000498295 0.991259 0.0911907 0.00137948 -7.09363e-06 -0.0911207 0.990004
4.4 0.000841318 654.595 -5.33092 1.03189 1.36668 -5.35824 651.85 0.355868 0.0379201 1.04255 -0.407854 647.671 63.371 1.18841 0.0540194 -63.3123 646.672 -0.00814384 0.00157638 0.00208782 -0.00818558 0.995806 0.000543646 5.79292e-05 0.00159266 -0.000623063 0.989423 0.0968094 0.00181549 8.25233e-05 -0.0967198 0.987896
4.5 0.0008604 535.289 -5.84525 1.03182 1.43837 -5.86954 532.546 0.352616 -0.0125818 1.0502 -0.405772 528.447 54.2591 1.25511 0.111082 -54.198 527.45 -0.0109198 0.00192759 0.0026871 -0.0109652 0.994875 0.000658739 -2.35048e-05 0.00196193 -0.000758043 0.987218 0.101364 0.00234473 0.000207518 -0.10125 0.985356
4.6 0.00087948 438.792 -6.33485 1.03158 1.49057 -6.35594 436.05 0.338697 -0.0607313 1.05753 -0.392917 432.052 45.601 1.30231 0.165167 -45.5379 431.058 -0.014437 0.00235096 0.00339699 -0.0144851 0.993752 0.000771885 -0.000138406 0.00241009 -0.000895453 0.98464 0.103924 0.00296794 0.000376413 -0.10378 0.982374
4.7 0.000898556 362.817 -6.79779 1.03096 1.52354 -6.81549 360.077 0.315225 -0.106307 1.06419 -0.370406 356.198 37.4623 1.33034 0.215987 -37.3976 355.206 -0.0187361 0.00284155 0.00419919 -0.0187849 0.992447 0.000868825 -0.000293005 0.00293312 -0.00102092 0.981756 0.103254 0.00366669 0.000595305 -0.103076 0.979022
4.8 0.00091763 305.105 -7.23255 1.02971 1.53785 -7.24672 302.366 0.283381 -0.149147 1.06981 -0.339424 298.624 29.8975 1.33983 0.263323 -29.8315 297.634 -0.0237051 0.00337493 0.00504039 -0.0237516 0.991021 0.000928796 -0.000488838 0.00350637 -0.00111248 0.978756 0.0979906 0.00439137 0.000863058 -0.0977745 0.975511
4.9 0.000936701 263.446 -7.63807 1.02754 1.53435 -7.64859 260.707 0.244394 -0.189143 1.07401 -0.301203 257.116 22.95 1.33168 0.307024 -22.8832 256.128 -0.028993 0.0039004 0.00582416 -0.0290329 0.989603 0.000927683 -0.00071796 0.0040768 -0.00114332 0.975974 0.0871149 0.00505486 0.00116542 -0.0868614 0.972223
5 0.00095577 235.701 -8.01368 1.02416 1.51414 -8.02045 232.962 0.199522 -0.226243 1.07638 -0.257007 229.536 16.6524 1.30706 0.347002 -16.5851 228.549 -0.0339994 0.00434518 0.00642398 -0.0340281 0.98838 0.000846506 -0.000959875 0.00456674 -0.00109039 0.973846 0.0706504 0.00554541 0.00147221 -0.0703652 0.96966
5.1 0.000974835 219.825 -8.35909 1.01925 1.47855 -8.36203 217.086 0.150029 -0.260443 1.07652 -0.208104 213.836 11.0258 1.26735 0.383231 -10.9586 212.85 -0.0380261 0.00463666 0.00672601 -0.0380395 0.98754 0.000682493 -0.00118477 0.00489716 -0.000946682 0.972754 0.0501573 0.00576526 0.00174334 -0.0498513 0.968271
5.2 0.000993897 213.881 -8.67435 1.0125 1.4291 -8.67342 211.142 0.0971673 -0.291784 1.07401 -0.155753 208.075 6.08114 1.21414 0.415743 -6.01423 207.091 -0.0405569 0.00473395 0.00668173 -0.0405525 0.987192 0.000454305 -0.00136424 0.00502154 -0.000728224 0.972853 0.0284323 0.00567669 0.0019438 -0.0281195 0.968251
5.3 0.00101296 216.054 -8.95982 1.0036 1.36748 -8.955 213.314 0.0421574 -0.320349 1.06849 -0.10118 210.436 1.81885 1.14917 0.444622 -1.75266 209.453 -0.0414703 0.00464511 0.00632935 -0.0414479 0.987318 0.000195124 -0.00148273 0.00494548 -0.000468309 0.973999 0.00841848 0.00531891 0.00205792 -0.00811214 0.969447
5.4 0.00103201 224.661 -9.2161 0.992239 1.29552 -9.20741 221.921 -0.0138293 -0.346254 1.0596 -0.0455606 219.236 -1.77007 1.07432 0.469998 1.83518 218.253 -0.0410222 0.0044166 0.00576653 -0.0409835 0.9878 -6.1556e-05 -0.00154123 0.00471645 -0.000202797 0.975849 -0.00787881 0.00478196 0.00209203 0.00816864 0.971474
