theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 61.46 2.9884e-16 5.81773e-17 0.101111 3.14884e-16 61.3369 -0.188599 -5.77124e-17 6.4862e-17 0.188599 61.3369 9.28654e-17 0.10111 6.39181e-17 -1.07949e-16 61.263 4.86235e-18 9.46589e-19 0.00164515 5.12339e-18 0.997998 -0.00306865 -9.39025e-19 1.05535e-18 0.00306865 0.997998 1.51099e-18 0.00164513 1.04e-18 -1.75641e-18 0.996796
0.1 1.91397e-05 61.4561 -0.000128829 -5.29572e-07 0.101102 -0.00012878 61.3331 -0.188583 -8.72938e-07 -5.76437e-07 0.188583 61.3331 0.000212862 0.101101 -4.0804e-07 -0.000213103 61.2592 -2.09628e-06 -8.61708e-09 0.00164511 -2.09548e-06 0.997998 -0.00306858 -1.42042e-08 -9.37966e-09 0.00306858 0.997998 3.46365e-06 0.00164509 -6.63953e-09 -3.46757e-06 0.996796
0.2 3.82793e-05 61.4446 -0.000515229 -2.11777e-06 0.101076 -0.000515031 61.3215 -0.188535 -3.49093e-06 -2.30515e-06 0.188535 61.3215 0.000851307 0.101074 -1.63188e-06 -0.00085227 61.2477 -8.38527e-06 -3.44663e-08 0.001645 -8.38205e-06 0.997998 -0.00306837 -5.68144e-08 -3.7516e-08 0.00306837 0.997998 1.38549e-05 0.00164496 -2.65585e-08 -1.38706e-05 0.996796
0.3 5.74188e-05 61.4253 -0.00115893 -4.76303e-06 0.101033 -0.00115849 61.3023 -0.188454 -7.85154e-06 -5.18435e-06 0.188454 61.3023 0.0019149 0.101029 -3.67066e-06 -0.00191707 61.2285 -1.88673e-05 -7.75418e-08 0.00164481 -1.88601e-05 0.997998 -0.00306802 -1.27823e-07 -8.44009e-08 0.00306802 0.997998 3.11745e-05 0.00164475 -5.97581e-08 -3.12098e-05 0.996796
0.4 7.65581e-05 61.3983 -0.00205949 -8.46276e-06 0.100973 -0.0020587 61.2754 -0.188341 -1.39507e-05 -9.21105e-06 0.188341 61.2754 0.00340293 0.100966 -6.52297e-06 -0.00340679 61.2016 -3.35431e-05 -1.37834e-07 0.00164455 -3.35303e-05 0.997997 -0.00306753 -2.27216e-07 -1.50021e-07 0.00306753 0.997997 5.54239e-05 0.00164445 -1.0624e-07 -5.54866e-05 0.996796
0.5 9.56972e-05 61.3637 -0.00321629 -1.32133e-05 0.100895 -0.00321506 61.2408 -0.188196 -2.17826e-05 -1.43811e-05 0.188196 61.2408 0.0053144 0.100886 -1.01868e-05 -0.00532042 61.1671 -5.24136e-05 -2.15328e-07 0.00164421 -5.23935e-05 0.997997 -0.00306689 -3.54976e-07 -2.34358e-07 0.00306689 0.997997 8.66049e-05 0.00164406 -1.66007e-07 -8.6703e-05 0.996796
0.6 0.000114836 61.3214 -0.00462853 -1.901e-05 0.1008 -0.00462676 61.1985 -0.188019 -3.13401e-05 -2.06891e-05 0.188019 61.1985 0.00764801 0.100787 -1.46597e-05 -0.00765667 61.1249 -7.54799e-05 -3.10006e-07 0.0016438 -7.5451e-05 0.997997 -0.00306612 -5.1108e-07 -3.37387e-07 0.00306612 0.997997 0.00012472 0.00164359 -2.39063e-07 -0.000124861 0.996795
0.7 0.000133974 61.2714 -0.00629524 -2.58472e-05 0.100689 -0.00629283 61.1487 -0.18781 -4.26141e-05 -2.81285e-05 0.18781 61.1487 0.0104022 0.100671 -1.99384e-05 -0.010414 61.0751 -0.000102743 -4.21848e-07 0.00164332 -0.000102704 0.997996 -0.00306521 -6.95498e-07 -4.5908e-07 0.00306521 0.997996 0.000169772 0.00164304 -3.25412e-07 -0.000169965 0.996795
0.8 0.000153112 61.2138 -0.00821526 -3.37181e-05 0.10056 -0.00821212 61.0911 -0.187568 -5.55942e-05 -3.66916e-05 0.187568 61.0911 0.0135751 0.100537 -2.60194e-05 -0.0135905 61.0176 -0.000134206 -5.50826e-07 0.00164276 -0.000134155 0.997996 -0.00306415 -9.08197e-07 -5.99401e-07 0.00306415 0.997996 0.000221766 0.0016424 -4.25058e-07 -0.000222017 0.996795
0.9 0.00017225 61.1486 -0.0103873 -4.26151e-05 0.100414 -0.0103833 61.026 -0.187295 -7.02681e-05 -4.63696e-05 0.187295 61.026 0.0171646 0.100386 -3.28984e-05 -0.0171841 60.9526 -0.000169869 -6.9691e-07 0.00164213 -0.000169804 0.997995 -0.00306295 -1.14914e-06 -7.5831e-07 0.00306295 0.997995 0.000280703 0.00164167 -5.38008e-07 -0.000281021 0.996795
