theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 8073.17 5.10476e-14 -8.48488e-15 7.39329 5.07594e-14 8071.22 -2.33755 -1.26186e-15 -8.30492e-15 2.33755 8071.22 -6.38177e-17 7.39331 1.84294e-15 9.4948e-17 8070.24 6.32311e-18 -1.051e-18 0.000915785 6.28741e-18 0.999758 -0.000289545 -1.56303e-19 -1.02871e-18 0.000289545 0.999758 -7.9049e-21 0.000915787 2.2828e-19 1.17609e-20 0.999637
0.1 1.91397e-05 8066.07 -0.00106416 0.00167592 7.3834 -0.00110982 8064.12 -2.33445 -0.000638553 0.00175455 2.33445 8064.12 0.158111 7.38355 0.000621211 -0.158105 8063.14 -1.3193e-07 2.07774e-07 0.000915365 -1.37591e-07 0.999758 -0.000289416 -7.91653e-08 2.17522e-07 0.000289416 0.999758 1.9602e-05 0.000915383 7.70153e-08 -1.96012e-05 0.999637
0.2 3.82793e-05 8044.8 -0.00425753 0.00669031 7.35381 -0.00443977 8042.85 -2.32519 -0.0025496 0.00700395 2.32519 8042.85 0.631063 7.35432 0.00248023 -0.631038 8041.88 -5.29227e-07 8.31631e-07 0.000914107 -5.5188e-07 0.999757 -0.000289031 -3.16926e-07 8.70618e-07 0.000289031 0.999757 7.84436e-05 0.00091417 3.08302e-07 -7.84405e-05 0.999636
0.3 5.74188e-05 8009.46 -0.00958281 0.0150031 7.3047 -0.00999136 8007.51 -2.30983 -0.00571938 0.0157056 2.30983 8007.51 1.41473 7.30582 0.00556324 -1.41467 8006.54 -1.19644e-06 1.87317e-06 0.000912009 -1.24744e-06 0.999757 -0.000288388 -7.14078e-07 1.96088e-06 0.000288388 0.999757 0.000176632 0.000912148 6.94583e-07 -0.000176625 0.999635
0.4 7.65581e-05 7960.21 -0.0170447 0.0265479 7.23638 -0.0177673 7958.26 -2.28848 -0.0101251 0.0277889 2.28848 7958.26 2.50227 7.23834 0.00984738 -2.50217 7957.29 -2.14124e-06 3.33507e-06 0.000909069 -2.23202e-06 0.999755 -0.00028749 -1.27196e-06 3.49098e-06 0.00028749 0.999755 0.000314347 0.000909316 1.23708e-06 -0.000314334 0.999633
0.5 9.56972e-05 7897.28 -0.0266503 0.0412323 7.1493 -0.0277719 7895.34 -2.26129 -0.0157351 0.0431558 2.26129 7895.34 3.8842 7.15233 0.015301 -3.88404 7894.37 -3.37462e-06 5.22108e-06 0.000905287 -3.51665e-06 0.999754 -0.000286338 -1.99247e-06 5.46464e-06 0.000286338 0.999754 0.00049184 0.00090567 1.9375e-06 -0.00049182 0.999631
0.6 0.000114836 7820.95 -0.0384093 0.0589391 7.04401 -0.0400114 7819.02 -2.22846 -0.0225092 0.0616813 2.22846 7819.01 5.54848 7.04832 0.0218838 -5.54827 7818.05 -4.91107e-06 7.53604e-06 0.000900659 -5.11592e-06 0.999752 -0.000284935 -2.87807e-06 7.88667e-06 0.000284934 0.999752 0.000709438 0.00090121 2.7981e-06 -0.000709411 0.999628
0.7 0.000133974 7731.58 -0.0523345 0.0795263 6.92119 -0.0544943 7729.65 -2.19021 -0.0303993 0.083215 2.1902 7729.65 7.48066 6.92697 0.0295475 -7.48037 7728.69 -6.76892e-06 1.02859e-05 0.000895184 -7.04827e-06 0.99975 -0.000283281 -3.93183e-06 1.0763e-05 0.00028328 0.999749 0.000967546 0.000895931 3.82167e-06 -0.000967508 0.999625
0.8 0.000153112 7629.58 -0.0684425 0.102829 6.7816 -0.0712322 7627.65 -2.14682 -0.0393493 0.107582 2.1468 7627.64 9.66395 6.78904 0.0382362 -9.66358 7626.68 -8.97069e-06 1.34777e-05 0.000888857 -9.33633e-06 0.999747 -0.000281381 -5.15747e-06 1.41006e-05 0.000281379 0.999747 0.00126664 0.000889831 5.01158e-06 -0.00126659 0.999621
0.9 0.00017225 7515.39 -0.0867544 0.128661 6.62613 -0.0902406 7513.47 -2.09858 -0.0492962 0.134583 2.09856 7513.46 12.0794 6.63538 0.0478868 -12.079 7512.51 -1.15436e-05 1.71196e-05 0.000881675 -1.20074e-05 0.999744 -0.000279238 -6.55937e-06 1.79076e-05 0.000279235 0.999743 0.0016073 0.000882905 6.37183e-06 -0.00160723 0.999616
