theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 76814.7 5.15513e-13 -3.0316e-14 15.2515 5.14775e-13 76809.4 18.9753 -6.33895e-15 -2.56841e-14 -18.9753 76809.4 -3.38578e-15 15.2515 8.37204e-15 3.89781e-15 76807.2 6.71113e-18 -3.94664e-19 0.000198549 6.70152e-18 0.999932 0.000247027 -8.25227e-20 -3.34365e-19 -0.000247027 0.999932 -4.40773e-20 0.000198549 1.0899e-19 5.0743e-20 0.999903
0.1 1.91397e-05 76611.2 0.0403195 0.0469474 15.1821 0.0406597 76606 18.9438 0.0233303 0.0478441 -18.9438 76606 2.88539 15.1813 -0.0228519 -2.8854 76603.8 5.26287e-07 6.12801e-07 0.000198171 5.30727e-07 0.999932 0.000247272 3.04528e-07 6.24505e-07 -0.000247272 0.999932 3.76627e-05 0.00019816 -2.98285e-07 -3.76629e-05 0.999903
0.2 3.82793e-05 76003.8 0.159428 0.186452 14.9757 0.160783 75998.6 18.8495 0.0925993 0.189999 -18.8495 75998.6 11.4645 14.9724 -0.0906873 -11.4645 75996.4 2.09763e-06 2.4532e-06 0.000197039 2.11545e-06 0.999931 0.000248007 1.21835e-06 2.49986e-06 -0.000248007 0.999931 0.000150841 0.000196995 -1.19319e-06 -0.000150841 0.999902
0.3 5.74188e-05 75000.8 0.351838 0.414543 14.637 0.354864 74995.5 18.6923 0.205667 0.422375 -18.6923 74995.5 25.5082 14.6294 -0.201371 -25.5083 74993.3 4.69113e-06 5.52718e-06 0.000195159 4.73147e-06 0.99993 0.000249229 2.7422e-06 5.63161e-06 -0.000249229 0.99993 0.000340106 0.000195057 -2.68492e-06 -0.000340107 0.999901
0.4 7.65581e-05 73616 0.608615 0.724736 14.1738 0.613938 73610.8 18.4725 0.359052 0.738301 -18.4725 73610.7 44.6424 14.1602 -0.35143 -44.6427 73608.6 8.26743e-06 9.84482e-06 0.000192537 8.33974e-06 0.999929 0.00025093 4.87736e-06 1.00291e-05 -0.000250931 0.999929 0.000606423 0.000192352 -4.77383e-06 -0.000606426 0.999899
0.5 9.56972e-05 71868.4 0.917682 1.10824 13.5964 0.925887 71863.2 18.1902 0.548054 1.12873 -18.1902 71863.2 68.3588 13.5752 -0.536181 -68.3592 71861 1.27689e-05 1.54204e-05 0.000189185 1.28831e-05 0.999927 0.000253104 7.6258e-06 1.57055e-05 -0.000253105 0.999927 0.000951166 0.00018889 -7.46059e-06 -0.000951171 0.999896
0.6 0.000114836 69781.8 1.26423 1.55422 12.9179 1.27585 69776.6 17.8459 0.766922 1.58251 -17.846 69776.6 96.0296 12.8875 -0.749897 -96.0301 69774.4 1.81169e-05 2.22725e-05 0.000185118 1.82835e-05 0.999925 0.000255739 1.09903e-05 2.2678e-05 -0.00025574 0.999924 0.00137614 0.000184683 -1.07463e-05 -0.00137615 0.999893
0.7 0.000133974 67384.2 1.63124 2.05013 12.1532 1.64675 67379 17.4404 1.00905 2.08677 -17.4404 67378.9 126.926 12.1121 -0.986015 -126.927 67376.7 2.4208e-05 3.04245e-05 0.000180357 2.44382e-05 0.999923 0.00025882 1.49746e-05 3.09682e-05 -0.000258821 0.999921 0.00188362 0.000179747 -1.46327e-05 -0.00188363 0.999888
0.8 0.000153112 64707.4 2.00003 2.5821 11.319 2.01983 64702.2 16.9746 1.26723 2.62726 -16.9747 64702 160.24 11.2657 -1.23736 -160.241 64699.8 3.09089e-05 3.99043e-05 0.000174927 3.12148e-05 0.99992 0.000262329 1.9584e-05 4.06021e-05 -0.000262331 0.999917 0.00247637 0.000174103 -1.91225e-05 -0.00247639 0.999883
0.9 0.00017225 61786.2 2.35093 3.13536 10.4331 2.37533 61781 16.4503 1.53385 3.18882 -16.4504 61780.7 195.104 10.3662 -1.49643 -195.106 61778.5 3.80495e-05 5.07454e-05 0.000168858 3.84444e-05 0.999916 0.000266245 2.48252e-05 5.16105e-05 -0.000266247 0.999911 0.00315773 0.000167775 -2.42194e-05 -0.00315776 0.999876
