theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 0.129096 2.95975e-19 0 1.086e-06 3.1687e-19 0.128735 -4.1241e-07 0 0 4.1241e-07 0.128735 0 1.08627e-06 0 0 0.128375 2.29267e-18 0 8.41236e-06 2.45453e-18 0.997205 -3.1946e-06 0 0 3.1946e-06 0.997205 0 8.41443e-06 0 0 0.994411
0.1 1.91397e-05 0.129096 -1.06589e-07 -1.4826e-13 1.086e-06 -1.06589e-07 0.128735 -4.1241e-07 -6.20356e-13 2.70553e-13 4.1241e-07 0.128735 1.96156e-08 1.08627e-06 -1.1224e-12 -1.96155e-08 0.128374 -8.25655e-07 -1.14845e-12 8.41235e-06 -8.25655e-07 0.997205 -3.1946e-06 -4.8054e-12 2.09576e-12 3.1946e-06 0.997205 1.51946e-07 8.41442e-06 -8.69433e-12 -1.51945e-07 0.994411
0.2 3.82793e-05 0.129095 -4.2635e-07 -5.93045e-13 1.08598e-06 -4.2635e-07 0.128734 -4.12409e-07 -2.48139e-12 1.08219e-12 4.12409e-07 0.128734 7.84616e-08 1.08625e-06 -4.48957e-12 -7.84612e-08 0.128373 -3.30262e-06 -4.59388e-12 8.41231e-06 -3.30262e-06 0.997205 -3.19463e-06 -1.92215e-11 8.3829e-12 3.19463e-06 0.997205 6.07784e-07 8.41439e-06 -3.47774e-11 -6.07781e-07 0.994411
0.3 5.74188e-05 0.129093 -9.59274e-07 -1.33429e-12 1.08596e-06 -9.59274e-07 0.128732 -4.12409e-07 -5.58304e-12 2.43489e-12 4.12409e-07 0.128732 1.76536e-07 1.08623e-06 -1.01014e-11 -1.76535e-07 0.128371 -7.4309e-06 -1.03359e-11 8.41226e-06 -7.4309e-06 0.997205 -3.19467e-06 -4.32483e-11 1.88616e-11 3.19467e-06 0.997205 1.36752e-06 8.41434e-06 -7.82493e-11 -1.36751e-06 0.994411
0.4 7.65581e-05 0.12909 -1.70534e-06 -2.37198e-12 1.08593e-06 -1.70534e-06 0.128729 -4.12408e-07 -9.92516e-12 4.32859e-12 4.12408e-07 0.128729 3.13836e-07 1.0862e-06 -1.79577e-11 -3.13835e-07 0.128368 -1.32105e-05 -1.83746e-11 8.41218e-06 -1.32105e-05 0.997205 -3.19473e-06 -7.68857e-11 3.35316e-11 3.19473e-06 0.997205 2.43115e-06 8.41427e-06 -1.3911e-10 -2.43114e-06 0.994411
0.5 9.56972e-05 0.129086 -2.66452e-06 -3.70603e-12 1.08589e-06 -2.66452e-06 0.128725 -4.12406e-07 -1.55076e-11 6.76318e-12 4.12406e-07 0.128725 4.90358e-07 1.08615e-06 -2.80583e-11 -4.90355e-07 0.128365 -2.06414e-05 -2.87097e-11 8.41208e-06 -2.06414e-05 0.997205 -3.19481e-06 -1.20133e-10 5.23927e-11 3.19481e-06 0.997205 3.79868e-06 8.41417e-06 -2.1736e-10 -3.79866e-06 0.99441
0.6 0.000114836 0.129082 -3.83678e-06 -5.33634e-12 1.08583e-06 -3.83678e-06 0.128721 -4.12405e-07 -2.23301e-11 9.73859e-12 4.12405e-07 0.128721 7.06095e-07 1.0861e-06 -4.04027e-11 -7.06091e-07 0.128361 -2.97236e-05 -4.13407e-11 8.41196e-06 -2.97236e-05 0.997204 -3.19491e-06 -1.72991e-10 7.54449e-11 3.19491e-06 0.997204 5.47013e-06 8.41406e-06 -3.13e-10 -5.4701e-06 0.99441
0.7 0.000133974 0.129077 -5.22209e-06 -7.26283e-12 1.08577e-06 -5.22209e-06 0.128716 -4.12403e-07 -3.03923e-11 1.32546e-11 4.12403e-07 0.128716 9.61041e-07 1.08604e-06 -5.49907e-11 -9.61036e-07 0.128355 -4.04571e-05 -5.62674e-11 8.41182e-06 -4.04571e-05 0.997204 -3.19502e-06 -2.35459e-10 1.02688e-10 3.19502e-06 0.997204 7.44549e-06 8.41393e-06 -4.2603e-10 -7.44545e-06 0.99441
0.8 0.000153112 0.129071 -6.82038e-06 -9.48535e-12 1.0857e-06 -6.82038e-06 0.12871 -4.12401e-07 -3.9694e-11 1.73112e-11 4.12401e-07 0.12871 1.25519e-06 1.08597e-06 -7.18217e-11 -1.25518e-06 0.12835 -5.2842e-05 -7.34893e-11 8.41166e-06 -5.2842e-05 0.997204 -3.19515e-06 -3.07536e-10 1.34121e-10 3.19515e-06 0.997204 9.72477e-06 8.41377e-06 -5.5645e-10 -9.72473e-06 0.99441
0.9 0.00017225 0.129064 -8.6316e-06 -1.20037e-11 1.08562e-06 -8.6316e-06 0.128704 -4.12399e-07 -5.02348e-11 2.19081e-11 4.12399e-07 0.128704 1.58853e-06 1.0859e-06 -9.08952e-11 -1.58852e-06 0.128343 -6.68782e-05 -9.30058e-11 8.41147e-06 -6.68782e-05 0.997204 -3.19529e-06 -3.89223e-10 1.69745e-10 3.19529e-06 0.997204 1.2308e-05 8.41359e-06 -7.04262e-10 -1.23079e-05 0.99441
