theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 149.82 1.30168e-15 -1.2571e-16 0.318473 1.31075e-15 149.711 0.699266 2.98513e-18 -1.26124e-16 -0.699266 149.711 3.24188e-17 0.318474 4.95198e-18 -4.18098e-17 149.679 8.6883e-18 -8.3907e-19 0.0021257 8.74879e-18 0.999271 0.00466736 1.99247e-20 -8.41836e-19 -0.00466736 0.999271 2.16384e-19 0.0021257 3.30528e-20 -2.79066e-19 0.999059
0.1 1.91397e-05 149.806 0.000124194 -3.68097e-06 0.318438 0.000124681 149.697 0.699165 -1.99518e-07 -2.09703e-06 -0.699165 149.697 0.00103712 0.318438 4.75982e-06 -0.00103762 149.665 8.29031e-07 -2.45715e-08 0.00212566 8.32279e-07 0.999271 0.00466713 -1.33184e-09 -1.39983e-08 -0.00466713 0.999271 6.92306e-06 0.00212567 3.17732e-08 -6.92641e-06 0.999059
0.2 3.82793e-05 149.764 0.000496721 -1.47191e-05 0.318333 0.000498666 149.655 0.698863 -8.00123e-07 -8.38578e-06 -0.698863 149.655 0.00414742 0.318332 1.90324e-05 -0.00414942 149.623 3.31668e-06 -9.82816e-08 0.00212556 3.32967e-06 0.999271 0.00466641 -5.34255e-09 -5.59932e-08 -0.00466641 0.999271 2.7693e-05 0.00212555 1.27082e-07 -2.77063e-05 0.999059
0.3 5.74188e-05 149.694 0.00111742 -3.31e-05 0.318157 0.00112179 149.585 0.698358 -1.80796e-06 -1.88592e-05 -0.698358 149.585 0.00932773 0.318154 4.27971e-05 -0.00933223 149.553 7.46464e-06 -2.21117e-07 0.00212538 7.49384e-06 0.999271 0.00466523 -1.20777e-08 -1.25985e-07 -0.00466523 0.999271 6.23118e-05 0.00212536 2.85896e-07 -6.23419e-05 0.999058
0.4 7.65581e-05 149.597 0.001986 -5.87998e-05 0.317912 0.00199376 149.487 0.697653 -3.23326e-06 -3.35056e-05 -0.697653 149.487 0.0165728 0.317906 7.60195e-05 -0.0165808 149.456 1.32757e-05 -3.93055e-07 0.00212513 1.33276e-05 0.99927 0.00466356 -2.16132e-08 -2.23973e-07 -0.00466356 0.99927 0.000110783 0.00212509 5.08163e-07 -0.000110836 0.999057
0.5 9.56972e-05 149.471 0.00310208 -9.1785e-05 0.317598 0.00311419 149.362 0.696747 -5.0903e-06 -5.23086e-05 -0.696747 149.362 0.0258751 0.317587 0.000118652 -0.0258876 149.33 2.07538e-05 -6.14066e-07 0.00212481 2.08347e-05 0.999269 0.00466142 -3.40555e-08 -3.49958e-07 -0.00466142 0.999269 0.000173112 0.00212474 7.9381e-07 -0.000173195 0.999056
0.6 0.000114836 149.317 0.00446517 -0.000132013 0.317213 0.00448257 149.208 0.695641 -7.39739e-06 -7.52472e-05 -0.695641 149.208 0.0372254 0.317197 0.000170632 -0.0372433 149.176 2.99039e-05 -8.84109e-07 0.00212442 3.00204e-05 0.999268 0.00465881 -4.95414e-08 -5.03941e-07 -0.00465881 0.999268 0.000249304 0.00212432 1.14274e-06 -0.000249424 0.999054
0.7 0.000133974 149.136 0.00607466 -0.000179431 0.316759 0.00609827 149.027 0.694336 -1.01768e-05 -0.000102296 -0.694336 149.027 0.0506119 0.316737 0.000231884 -0.0506363 148.995 4.07323e-05 -1.20313e-06 0.00212396 4.08906e-05 0.999267 0.00465572 -6.82382e-08 -6.85922e-07 -0.00465572 0.999267 0.000339367 0.00212381 1.55485e-06 -0.000339531 0.999052
0.8 0.000153112 148.927 0.00792982 -0.000233977 0.316236 0.00796057 148.818 0.692832 -1.34546e-05 -0.000133424 -0.692832 148.818 0.066021 0.316207 0.000302321 -0.0660528 148.786 5.32463e-05 -1.57109e-06 0.00212343 5.34528e-05 0.999265 0.00465215 -9.03438e-08 -8.959e-07 -0.00465215 0.999265 0.000443311 0.00212323 2.02999e-06 -0.000443524 0.99905
0.9 0.00017225 148.691 0.0100298 -0.000295582 0.315643 0.0100686 148.581 0.691131 -1.7261e-05 -0.000168597 -0.691131 148.581 0.0834371 0.315607 0.00038184 -0.0834772 148.549 6.74543e-05 -1.9879e-06 0.00212282 6.77152e-05 0.999264 0.00464811 -1.16087e-07 -1.13388e-06 -0.00464811 0.999264 0.000561145 0.00212257 2.56802e-06 -0.000561415 0.999048
1 0.000191387 148.427 0.0123737 -0.000364163 0.314982 0.0124214 148.317 0.689234 -2.16297e-05 -0.000207776 -0.689233 148.317 0.102842 0.314937 0.000470327 -0.102892 148.285 8.33659e-05 -2.45349e-06 0.00212214 8.36874e-05 0.999262 0.00464359 -1.45726e-07 -1.39986e-06 -0.00464359 0.999262 0.000692883 0.00212184 3.16874e-06 -0.000693216 0.999045
1.1 0.000210523 148.136 0.0149605 -0.000439634 0.314252 0.015018 148.026 0.687141 -2.65981e-05 -0.000250917 -0.687141 148.026 0.124217 0.314198 0.000567652 -0.124277 147.994 0.000100992 -2.96778e-06 0.00212138 0.00010138 0.99926 0.0046386 -1.79553e-07 -1.69383e-06 -0.00463859 0.999259 0.000838536 0.00212102 3.83198e-06 -0.000838939 0.999042
1.2 0.000229659 147.817 0.017789 -0.000521895 0.313455 0.0178571 147.708 0.684856 -3.22074e-05 -0.000297972 -0.684855 147.708 0.147539 0.31339 0.000673676 -0.14761 147.675 0.000120344 -3.53067e-06 0.00212055 0.000120805 0.999258 0.00463312 -2.17886e-07 -2.01582e-06 -0.00463312 0.999257 0.00099812 0.00212012 4.55749e-06 -0.000998599 0.999038
1.3 0.000248794 147.472 0.0208579 -0.000610839 0.312589 0.0209374 147.362 0.682378 -3.85019e-05 -0.00034889 -0.682378 147.362 0.172786 0.312513 0.000788246 -0.172869 147.33 0.000141436 -4.14207e-06 0.00211965 0.000141976 0.999255 0.00462717 -2.61079e-07 -2.3658e-06 -0.00462717 0.999254 0.00117165 0.00211914 5.34505e-06 -0.00117221 0.999034
1.4 0.000267929 147.1 0.0241659 -0.000706352 0.311655 0.0242576 146.99 0.67971 -4.55296e-05 -0.000403612 -0.67971 146.99 0.199931 0.311568 0.000911195 -0.200026 146.957 0.000164282 -4.80185e-06 0.00211866 0.000164906 0.999252 0.00462074 -3.09515e-07 -2.74379e-06 -0.00462073 0.999252 0.00135915 0.00211807 6.19439e-06 -0.0013598 0.99903
1.5 0.000287062 146.701 0.0277114 -0.000808309 0.310655 0.0278161 146.591 0.676854 -5.33417e-05 -0.000462079 -0.676853 146.591 0.228946 0.310556 0.00104235 -0.229055 146.558 0.000188897 -5.5099e-06 0.0021176 0.000189611 0.99925 0.00461383 -3.63607e-07 -3.14979e-06 -0.00461382 0.999248 0.00156063 0.00211693 7.10523e-06 -0.00156137 0.999026
1.6 0.000306195 146.276 0.031493 -0.000916577 0.309588 0.0316114 146.166 0.673811 -6.19922e-05 -0.000524226 -0.673811 146.166 0.259802 0.309476 0.00118151 -0.259926 146.133 0.000215298 -6.26608e-06 0.00211646 0.000216108 0.999247 0.00460643 -4.23802e-07 -3.58381e-06 -0.00460643 0.999245 0.00177611 0.0021157 8.07725e-06 -0.00177695 0.999021
1.7 0.000325327 145.825 0.0355088 -0.00103102 0.308455 0.0356416 145.714 0.670584 -7.15383e-05 -0.000589984 -0.670583 145.714 0.292469 0.308329 0.00132848 -0.292608 145.681 0.000243503 -7.07025e-06 0.00211524 0.000244414 0.999243 0.00459856 -4.90577e-07 -4.04584e-06 -0.00459856 0.999241 0.00200562 0.00211438 9.11014e-06 -0.00200657 0.999016
1.8 0.000344457 145.347 0.0397572 -0.00115148 0.307256 0.039905 145.237 0.667175 -8.204e-05 -0.00065928 -0.667174 145.237 0.326912 0.307117 0.00148306 -0.327067 145.204 0.000273532 -7.92227e-06 0.00211394 0.000274549 0.99924 0.00459021 -5.64441e-07 -4.53589e-06 -0.0045902 0.999237 0.00224918 0.00211298 1.02035e-05 -0.00225024 0.99901
1.9 0.000363587 144.844 0.0442361 -0.00127781 0.305992 0.0443995 144.734 0.663586 -9.35599e-05 -0.000732039 -0.663585 144.733 0.363097 0.305838 0.00164501 -0.363269 144.7 0.000305404 -8.82196e-06 0.00211256 0.000306532 0.999236 0.00458137 -6.45934e-07 -5.05396e-06 -0.00458136 0.999233 0.00250681 0.00211149 1.13571e-05 -0.00250799 0.999004
2 0.000382716 144.316 0.0489435 -0.00140985 0.304664 0.0491232 144.205 0.65982 -0.000106163 -0.000808179 -0.659818 144.205 0.400987 0.304495 0.0018141 -0.401176 144.171 0.000339142 -9.76917e-06 0.00211109 0.000340387 0.999232 0.00457205 -7.3563e-07 -5.60007e-06 -0.00457204 0.999228 0.00277854 0.00210992 1.25703e-05 -0.00277985 0.998998
