theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 11.9878 9.57698e-17 2.50387e-18 0.00521809 9.65337e-17 11.9801 -0.000642683 -8.29213e-18 2.86463e-18 0.000642683 11.9801 -4.98273e-18 0.00521805 1.02242e-17 6.6216e-18 11.9742 7.98895e-18 2.08868e-19 0.000435284 8.05267e-18 0.999359 -5.36115e-05 -6.91715e-19 2.38962e-19 5.36115e-05 0.999359 -4.15651e-19 0.00043528 8.52884e-19 5.52362e-19 0.998871
0.1 1.91397e-05 11.9875 4.9448e-06 -6.84881e-09 0.0052179 4.94551e-06 11.9798 -0.000642742 3.36887e-09 7.1846e-09 0.000642742 11.9798 3.06993e-05 0.00521786 3.10981e-09 -3.06997e-05 11.9739 4.12497e-07 -5.7133e-10 0.000435279 4.12556e-07 0.999359 -5.36177e-05 2.81033e-10 5.99342e-10 5.36177e-05 0.999359 2.56095e-06 0.000435276 2.59421e-10 -2.56098e-06 0.99887
0.2 3.82793e-05 11.9866 1.97798e-05 -2.73933e-08 0.00521734 1.97826e-05 11.9789 -0.000642917 1.34734e-08 2.87362e-08 0.000642917 11.9789 0.000122789 0.00521729 1.24371e-08 -0.000122791 11.973 1.65016e-06 -2.28533e-09 0.000435266 1.6504e-06 0.999359 -5.36365e-05 1.12405e-09 2.39737e-09 5.36365e-05 0.999359 1.02439e-05 0.000435262 1.03759e-09 -1.02441e-05 0.99887
0.3 5.74188e-05 11.985 4.45067e-05 -6.16274e-08 0.00521639 4.4513e-05 11.9773 -0.000643208 3.03075e-08 6.46479e-08 0.000643208 11.9773 0.000276246 0.00521635 2.79754e-08 -0.000276249 11.9715 3.71353e-06 -5.14204e-09 0.000435243 3.71406e-06 0.999359 -5.36677e-05 2.52878e-09 5.39406e-09 5.36677e-05 0.999359 2.30493e-05 0.000435239 2.3342e-09 -2.30496e-05 0.99887
0.4 7.65581e-05 11.9829 7.91283e-05 -1.09541e-07 0.00521507 7.91397e-05 11.9752 -0.000643616 5.38609e-08 1.14909e-07 0.000643616 11.9752 0.000491029 0.00521503 4.9714e-08 -0.000491035 11.9693 6.60346e-06 -9.1415e-09 0.000435211 6.60441e-06 0.999358 -5.37114e-05 4.49483e-09 9.58943e-09 5.37114e-05 0.999358 4.09776e-05 0.000435207 4.14876e-09 -4.09781e-05 0.99887
0.5 9.56972e-05 11.9801 0.000123649 -1.71121e-07 0.00521337 0.000123666 11.9724 -0.00064414 8.41191e-08 1.79503e-07 0.00064414 11.9724 0.000767083 0.00521333 7.76379e-08 -0.000767092 11.9665 1.03212e-05 -1.42838e-08 0.000435169 1.03227e-05 0.999358 -5.37675e-05 7.02158e-09 1.49834e-08 5.37676e-05 0.999358 6.40298e-05 0.000435167 6.48058e-09 -6.40306e-05 0.99887
0.6 0.000114836 11.9767 0.000178073 -2.46349e-07 0.00521129 0.000178099 11.969 -0.00064478 1.21064e-07 2.5841e-07 0.00064478 11.969 0.00110433 0.00521126 1.11728e-07 -0.00110435 11.9632 1.48683e-05 -2.0569e-08 0.000435119 1.48704e-05 0.999358 -5.38362e-05 1.01083e-08 2.15761e-08 5.38362e-05 0.999358 9.22069e-05 0.000435116 9.32876e-09 -9.22081e-05 0.998869
0.7 0.000133974 11.9727 0.000242408 -3.35203e-07 0.00520883 0.000242443 11.965 -0.000645536 1.64672e-07 3.51606e-07 0.000645536 11.965 0.0015027 0.00520881 1.5196e-07 -0.00150271 11.9591 2.02467e-05 -2.79973e-08 0.000435059 2.02496e-05 0.999357 -5.39174e-05 1.3754e-08 2.93674e-08 5.39174e-05 0.999357 0.00012551 0.000435057 1.26922e-08 -0.000125512 0.998869
0.8 0.000153112 11.9681 0.00031666 -4.37658e-07 0.005206 0.000316705 11.9604 -0.000646408 2.14918e-07 4.59062e-07 0.000646408 11.9604 0.00196206 0.00520598 1.98307e-07 -0.00196209 11.9545 2.64588e-05 -3.65688e-08 0.000434991 2.64625e-05 0.999357 -5.4011e-05 1.79576e-08 3.83572e-08 5.4011e-05 0.999357 0.000163942 0.000434989 1.65697e-08 -0.000163944 0.998868
0.9 0.00017225 11.9628 0.000400839 -5.53683e-07 0.00520279 0.000400896 11.9551 -0.000647395 2.7177e-07 5.80743e-07 0.000647395 11.9551 0.00248232 0.00520278 2.50737e-07 -0.00248235 11.9493 3.3507e-05 -4.62836e-08 0.000434913 3.35118e-05 0.999356 -5.41172e-05 2.27179e-08 4.85456e-08 5.41172e-05 0.999356 0.000207502 0.000434912 2.09596e-08 -0.000207505 0.998867
1 0.000191387 11.957 0.000494954 -6.83246e-07 0.0051992 0.000495024 11.9493 -0.000648498 3.35194e-07 7.16613e-07 0.000648498 11.9493 0.00306332 0.0051992 3.09212e-07 -0.00306336 11.9434 4.13945e-05 -5.7142e-08 0.000434825 4.14004e-05 0.999355 -5.42359e-05 2.80333e-08 5.99325e-08 5.42359e-05 0.999355 0.000256195 0.000434825 2.58604e-08 -0.000256198 0.998867
1.1 0.000210523 11.9505 0.000599015 -8.26308e-07 0.00519524 0.0005991 11.9428 -0.000649715 4.05151e-07 8.66628e-07 0.000649715 11.9428 0.00370492 0.00519524 3.73694e-07 -0.00370497 11.937 5.01245e-05 -6.91441e-08 0.000434729 5.01317e-05 0.999354 -5.4367e-05 3.39023e-08 7.25179e-08 5.4367e-05 0.999354 0.000310022 0.000434729 3.12701e-08 -0.000310025 0.998866
1.2 0.000229659 11.9435 0.000713035 -9.82829e-07 0.00519091 0.000713136 11.9357 -0.000651047 4.81598e-07 1.03074e-06 0.000651047 11.9357 0.00440696 0.00519092 4.44136e-07 -0.00440701 11.9299 5.97008e-05 -8.22901e-08 0.000434623 5.97093e-05 0.999353 -5.45107e-05 4.03231e-08 8.63017e-08 5.45107e-05 0.999353 0.000368985 0.000434624 3.71866e-08 -0.000368989 0.998865
1.3 0.000248794 11.9358 0.000837026 -1.15276e-06 0.0051862 0.000837145 11.928 -0.000652493 5.64487e-07 1.2089e-06 0.000652493 11.928 0.00516924 0.00518622 5.20491e-07 -0.0051693 11.9222 7.01275e-05 -9.65804e-08 0.000434509 7.01374e-05 0.999352 -5.46669e-05 4.72937e-08 1.01284e-07 5.4667e-05 0.999352 0.000433087 0.00043451 4.36076e-08 -0.000433093 0.998864
1.4 0.000267929 11.9275 0.000971003 -1.33606e-06 0.00518112 0.00097114 11.9198 -0.000654052 6.5377e-07 1.40106e-06 0.000654052 11.9197 0.00599156 0.00518114 6.02704e-07 -0.00599164 11.9139 8.14088e-05 -1.12015e-07 0.000434384 8.14203e-05 0.999351 -5.48357e-05 5.4812e-08 1.17464e-07 5.48357e-05 0.999351 0.000502332 0.000434387 5.05307e-08 -0.000502338 0.998863
