theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 2.89124 2.34968e-17 1.46293e-18 0.000274639 2.26374e-17 2.88571 -0.000114928 -2.61279e-18 1.99256e-18 0.000114928 2.88571 5.2387e-18 0.000274626 3.26714e-18 -5.91383e-18 2.88023 8.12688e-18 5.05986e-19 9.49899e-05 7.82963e-18 0.998088 -3.97505e-05 -9.03693e-19 6.8917e-19 3.97505e-05 0.998088 1.81192e-18 9.49853e-05 1.13001e-18 -2.04543e-18 0.996192
0.1 1.91397e-05 2.89122 -1.39369e-06 -1.63179e-10 0.000274635 -1.39369e-06 2.88569 -0.000114928 -1.14079e-10 1.12318e-10 0.000114928 2.88569 2.59925e-06 0.000274622 -1.30018e-10 -2.59923e-06 2.88021 -4.82043e-07 -5.64396e-11 9.49896e-05 -4.82042e-07 0.998088 -3.97506e-05 -3.94572e-11 3.88479e-11 3.97506e-05 0.998088 8.99016e-07 9.4985e-05 -4.49699e-11 -8.9901e-07 0.996192
0.2 3.82793e-05 2.89114 -5.57456e-06 -6.52696e-10 0.000274626 -5.57455e-06 2.88561 -0.000114926 -4.56307e-10 4.49255e-10 0.000114926 2.88561 1.03968e-05 0.000274613 -5.20057e-10 -1.03967e-05 2.88013 -1.92816e-06 -2.25757e-10 9.49888e-05 -1.92815e-06 0.998088 -3.97511e-05 -1.57829e-10 1.5539e-10 3.97511e-05 0.998088 3.59609e-06 9.49842e-05 -1.7988e-10 -3.59606e-06 0.996192
0.3 5.74188e-05 2.89101 -1.2542e-05 -1.46849e-09 0.000274609 -1.2542e-05 2.88548 -0.000114923 -1.02665e-09 1.01077e-09 0.000114923 2.88548 2.3392e-05 0.000274596 -1.17007e-09 -2.33918e-05 2.88 -4.33828e-06 -5.0795e-10 9.49874e-05 -4.33827e-06 0.998088 -3.97519e-05 -3.55119e-10 3.49624e-10 3.97519e-05 0.998088 8.09128e-06 9.49828e-05 -4.04728e-10 -8.09123e-06 0.996192
0.4 7.65581e-05 2.89083 -2.2295e-05 -2.61045e-09 0.000274587 -2.2295e-05 2.8853 -0.000114919 -1.82506e-09 1.79678e-09 0.000114919 2.8853 4.15837e-05 0.000274573 -2.07999e-09 -4.15835e-05 2.87982 -7.71234e-06 -9.03011e-10 9.49855e-05 -7.71232e-06 0.998087 -3.9753e-05 -6.31328e-10 6.21544e-10 3.9753e-05 0.998087 1.43847e-05 9.49809e-05 -7.19515e-10 -1.43846e-05 0.996192
0.5 9.56972e-05 2.89059 -3.48322e-05 -4.07844e-09 0.000274557 -3.48321e-05 2.88506 -0.000114914 -2.85146e-09 2.80718e-09 0.000114914 2.88506 6.49706e-05 0.000274544 -3.24972e-09 -6.49701e-05 2.87958 -1.20502e-05 -1.41093e-09 9.49831e-05 -1.20502e-05 0.998087 -3.97544e-05 -9.86462e-10 9.71142e-10 3.97544e-05 0.998087 2.24766e-05 9.49785e-05 -1.12424e-09 -2.24764e-05 0.996192
0.6 0.000114836 2.89031 -5.01517e-05 -5.87227e-09 0.000274522 -5.01516e-05 2.88478 -0.000114908 -4.10576e-09 4.04183e-09 0.000114908 2.88478 9.35506e-05 0.000274508 -4.67911e-09 -9.355e-05 2.8793 -1.73517e-05 -2.03171e-09 9.49801e-05 -1.73517e-05 0.998087 -3.97562e-05 -1.42053e-09 1.39841e-09 3.97562e-05 0.998087 3.2367e-05 9.49755e-05 -1.6189e-09 -3.23668e-05 0.996192
0.7 0.000133974 2.88997 -6.82514e-05 -7.9917e-09 0.000274479 -6.82512e-05 2.88444 -0.0001149 -5.58783e-09 5.50057e-09 0.0001149 2.88444 0.000127321 0.000274466 -6.36802e-09 -0.000127321 2.87896 -2.36166e-05 -2.76532e-09 9.49766e-05 -2.36166e-05 0.998087 -3.97582e-05 -1.93353e-09 1.90333e-09 3.97582e-05 0.998087 4.40563e-05 9.4972e-05 -2.20349e-09 -4.4056e-05 0.996191
0.8 0.000153112 2.88958 -8.91285e-05 -1.04365e-08 0.000274431 -8.91284e-05 2.88405 -0.000114891 -7.29756e-09 7.18319e-09 0.000114891 2.88405 0.00016628 0.000274417 -8.31624e-09 -0.000166279 2.87857 -3.08448e-05 -3.61176e-09 9.49725e-05 -3.08447e-05 0.998087 -3.97606e-05 -2.52547e-09 2.48589e-09 3.97606e-05 0.998087 5.75448e-05 9.49679e-05 -2.87801e-09 -5.75444e-05 0.996191
0.9 0.00017225 2.88914 -0.00011278 -1.32063e-08 0.000274376 -0.00011278 2.88361 -0.000114882 -9.23477e-09 9.08947e-09 0.000114882 2.88361 0.000210424 0.000274362 -1.05236e-08 -0.000210423 2.87813 -3.90359e-05 -4.57101e-09 9.49679e-05 -3.90358e-05 0.998087 -3.97633e-05 -3.19637e-09 3.14608e-09 3.97633e-05 0.998087 7.28328e-05 9.49632e-05 -3.64246e-09 -7.28323e-05 0.996191
