theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 12553.7 7.86227e-14 -7.29537e-15 -5.33371 7.87407e-14 12551.5 2.62889 -2.60195e-15 -7.36489e-15 -2.62889 12551.5 2.30448e-15 -5.33367 2.49333e-15 -2.16358e-15 12550.6 6.26289e-18 -5.81131e-19 -0.000424871 6.27229e-18 0.99982 0.000209411 -2.07265e-19 -5.86669e-19 -0.000209411 0.99982 1.83569e-19 -0.000424867 1.98613e-19 -1.72346e-19 0.999747
0.1 1.91397e-05 12540.8 -0.00479805 -0.0031556 -5.32588 -0.00496013 12538.6 2.62483 0.00219286 -0.00328479 -2.62483 12538.6 0.271384 -5.32593 -0.00218401 -0.271379 12537.7 -3.82594e-07 -2.51626e-07 -0.000424683 -3.95518e-07 0.99982 0.000209303 1.74858e-07 -2.61927e-07 -0.000209303 0.99982 2.164e-05 -0.000424687 -1.74152e-07 -2.16396e-05 0.999747
0.2 3.82793e-05 12502.2 -0.0191515 -0.0125846 -5.30245 -0.019798 12500 2.61266 0.00874839 -0.0131 -2.61266 12500 1.08271 -5.30274 -0.00871329 -1.08269 12499.1 -1.53184e-06 -1.00659e-06 -0.00042412 -1.58356e-06 0.99982 0.000208976 6.99747e-07 -1.04781e-06 -0.000208976 0.99982 8.6601e-05 -0.000424144 -6.96939e-07 -8.65995e-05 0.999746
0.3 5.74188e-05 12438.1 -0.0429386 -0.0281743 -5.26357 -0.0443869 12435.8 2.59243 0.0195977 -0.0293285 -2.59243 12435.8 2.42551 -5.26428 -0.0195199 -2.42546 12434.9 -3.45219e-06 -2.26516e-06 -0.000423181 -3.56862e-06 0.999819 0.000208427 1.57562e-06 -2.35796e-06 -0.000208427 0.999819 0.000195006 -0.000423238 -1.56937e-06 -0.000195003 0.999745
0.4 7.65581e-05 12348.8 -0.0759589 -0.0497383 -5.20951 -0.0785172 12346.5 2.5642 0.034627 -0.0517769 -2.56422 12346.5 4.2858 -5.21078 -0.0344916 -4.28572 12345.6 -6.15112e-06 -4.02779e-06 -0.000421864 -6.35829e-06 0.999818 0.000207648 2.80408e-06 -4.19287e-06 -0.000207649 0.999818 0.000347062 -0.000421967 -2.79312e-06 -0.000347056 0.999744
0.5 9.56972e-05 12234.8 -0.117935 -0.0770191 -5.14065 -0.1219 12232.6 2.52809 0.0536789 -0.0801781 -2.52811 12232.6 6.64424 -5.14262 -0.0534733 -6.64411 12231.6 -9.6393e-06 -6.29508e-06 -0.000420166 -9.96337e-06 0.999816 0.000206631 4.38739e-06 -6.55328e-06 -0.000206633 0.999816 0.00054306 -0.000420327 -4.37059e-06 -0.00054305 0.999741
0.6 0.000114836 12096.8 -0.168518 -0.109691 -5.05745 -0.17417 12094.5 2.48421 0.0765547 -0.114194 -2.48426 12094.5 9.47631 -5.06023 -0.0762691 -9.47612 12093.6 -1.39308e-05 -9.06783e-06 -0.000418083 -1.43981e-05 0.999814 0.000205362 6.32853e-06 -9.44007e-06 -0.000205366 0.999814 0.000783376 -0.000418313 -6.30492e-06 -0.00078336 0.999739
0.7 0.000133974 11935.4 -0.22729 -0.147366 -4.96047 -0.234893 11933.1 2.43273 0.103016 -0.153422 -2.43283 11933.1 12.7526 -4.96418 -0.102645 -12.7524 11932.2 -1.90434e-05 -1.2347e-05 -0.000415611 -1.96804e-05 0.999812 0.000203825 8.63118e-06 -1.28544e-05 -0.000203834 0.999812 0.00106848 -0.000415921 -8.60002e-06 -0.00106845 0.999735
0.8 0.000153112 11751.5 -0.293773 -0.189596 -4.85038 -0.303569 11749.3 2.37385 0.13279 -0.197396 -2.37402 11749.3 16.4394 -4.85507 -0.13233 -16.439 11748.4 -2.49987e-05 -1.61338e-05 -0.000412745 -2.58323e-05 0.99981 0.000202004 1.12998e-05 -1.67975e-05 -0.000202018 0.999809 0.00139891 -0.000413144 -1.12607e-05 -0.00139888 0.999731
0.9 0.00017225 11546.2 -0.367432 -0.235882 -4.7279 -0.379641 11543.9 2.30778 0.16557 -0.245598 -2.30806 11543.9 20.4984 -4.73363 -0.165024 -20.498 11543 -3.18229e-05 -2.04294e-05 -0.000409478 -3.28802e-05 0.999807 0.000199874 1.43398e-05 -2.1271e-05 -0.000199898 0.999805 0.00177535 -0.000409974 -1.42925e-05 -0.0017753 0.999726
