theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 19.1345 1.58398e-16 2.47788e-17 0.0264436 1.6178e-16 19.0671 -0.0476027 -5.75833e-18 2.14918e-17 0.0476027 19.0671 -1.03195e-17 0.0264435 6.00279e-18 1.04913e-17 19.0215 8.27815e-18 1.29498e-18 0.00138199 8.45488e-18 0.996478 -0.00248779 -3.00939e-19 1.1232e-18 0.00248779 0.996478 -5.39313e-19 0.00138198 3.13715e-19 5.48294e-19 0.994094
0.1 1.91397e-05 19.1333 -3.5948e-05 -6.80675e-08 0.0264411 -3.59891e-05 19.0659 -0.0475994 -1.58954e-07 7.36361e-08 0.0475994 19.0659 0.000104605 0.0264409 -1.06849e-07 -0.000104471 19.0203 -1.87882e-06 -3.55754e-09 0.00138194 -1.88096e-06 0.996478 -0.00248778 -8.30771e-09 3.84858e-09 0.00248778 0.996478 5.46716e-06 0.00138193 -5.58444e-09 -5.46016e-06 0.994094
0.2 3.82793e-05 19.1298 -0.000143775 -2.72214e-07 0.0264334 -0.000143939 19.0624 -0.0475896 -6.35692e-07 2.94475e-07 0.0475896 19.0624 0.000418357 0.0264334 -4.27321e-07 -0.000417822 19.0168 -7.51577e-06 -1.42298e-08 0.00138179 -7.52435e-06 0.996478 -0.00248772 -3.32305e-08 1.53935e-08 0.00248772 0.996478 2.18694e-05 0.00138179 -2.2338e-08 -2.18414e-05 0.994094
0.3 5.74188e-05 19.1239 -0.00032343 -6.12273e-07 0.0264205 -0.0003238 19.0566 -0.0475733 -1.42984e-06 6.62308e-07 0.0475733 19.0566 0.000941068 0.0264209 -9.61193e-07 -0.000939863 19.011 -1.69123e-05 -3.20161e-08 0.00138154 -1.69316e-05 0.996478 -0.00248763 -7.47671e-08 3.46324e-08 0.00248763 0.996478 4.92089e-05 0.00138156 -5.02612e-08 -4.91459e-05 0.994093
0.4 7.65581e-05 19.1157 -0.000574829 -1.08797e-06 0.0264026 -0.000575485 19.0484 -0.0475504 -2.54079e-06 1.17679e-06 0.0475504 19.0484 0.00167242 0.0264034 -1.70809e-06 -0.00167028 19.0028 -3.0071e-05 -5.69147e-08 0.00138119 -3.01053e-05 0.996477 -0.0024875 -1.32916e-07 6.15612e-08 0.0024875 0.996477 8.74893e-05 0.00138124 -8.93552e-08 -8.73774e-05 0.994093
0.5 9.56972e-05 19.1052 -0.000897851 -1.6989e-06 0.0263795 -0.000898876 19.0379 -0.047521 -3.96765e-06 1.83743e-06 0.047521 19.0379 0.00261199 0.0263809 -2.66749e-06 -0.00260864 18.9923 -4.69951e-05 -8.89237e-08 0.00138075 -4.70487e-05 0.996476 -0.00248733 -2.07674e-07 9.61743e-08 0.00248733 0.996476 0.000136716 0.00138082 -1.39621e-07 -0.000136541 0.994092
0.6 0.000114836 19.0923 -0.00129235 -2.44459e-06 0.0263513 -0.00129382 19.025 -0.047485 -5.70933e-06 2.64361e-06 0.047485 19.025 0.00375919 0.0263534 -3.83873e-06 -0.00375438 18.9795 -6.76893e-05 -1.2804e-07 0.0013802 -6.77665e-05 0.996475 -0.00248713 -2.99038e-07 1.38465e-07 0.00248713 0.996475 0.000196895 0.00138032 -2.01061e-07 -0.000196643 0.994092
0.7 0.000133974 19.0771 -0.00175812 -3.32441e-06 0.026318 -0.00176013 19.0098 -0.0474426 -7.76447e-06 3.59456e-06 0.0474426 19.0098 0.00511335 0.026321 -5.22098e-06 -0.0051068 18.9644 -9.21588e-05 -1.74262e-07 0.00137956 -9.22639e-05 0.996474 -0.00248689 -4.07004e-07 1.88423e-07 0.00248689 0.996474 0.000268036 0.00137972 -2.73678e-07 -0.000267693 0.994091
0.8 0.000153112 19.0596 -0.00229497 -4.33764e-06 0.0262796 -0.00229758 18.9923 -0.0473937 -1.01314e-05 4.6894e-06 0.0473937 18.9923 0.00667364 0.0262836 -6.81328e-06 -0.0066651 18.9469 -0.00012041 -2.27583e-07 0.00137882 -0.000120548 0.996473 -0.00248661 -5.31568e-07 2.46039e-07 0.00248661 0.996473 0.000350147 0.00137902 -3.57473e-07 -0.000349698 0.99409
0.9 0.00017225 19.0397 -0.00290262 -5.48346e-06 0.0262362 -0.00290593 18.9725 -0.0473383 -1.28084e-05 5.92707e-06 0.0473383 18.9725 0.00843914 0.0262412 -8.61451e-06 -0.00842834 18.9272 -0.000152451 -2.88001e-07 0.00137797 -0.000152625 0.996472 -0.00248629 -6.72722e-07 3.11301e-07 0.00248629 0.996472 0.000443239 0.00137824 -4.5245e-07 -0.000442672 0.994089
