theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 0.000478416 0 0 7.89273e-10 0 0.000476936 3.24939e-11 0 0 -3.24939e-11 0.000476936 0 7.89764e-10 0 0 0.000475455 0 0 1.64976e-06 0 0.996905 6.79197e-08 0 0 -6.79197e-08 0.996905 0 1.65079e-06 0 0 0.993809
0.1 1.91397e-05 0.000478416 -6.92945e-10 -2.67175e-17 7.89272e-10 -6.92945e-10 0.000476935 3.24939e-11 -4.84091e-16 2.58263e-17 -3.24939e-11 0.000476935 -2.04394e-12 7.89763e-10 -9.10857e-16 2.04394e-12 0.000475454 -1.44842e-06 -5.58458e-14 1.64976e-06 -1.44842e-06 0.996905 6.79198e-08 -1.01186e-12 5.3983e-14 -6.79198e-08 0.996905 -4.27232e-09 1.65079e-06 -1.9039e-12 4.27231e-09 0.993809
0.2 3.82793e-05 0.000478413 -2.77177e-09 -1.09746e-16 7.89268e-10 -2.77177e-09 0.000476932 3.24938e-11 -1.93893e-15 1.02213e-16 -3.24938e-11 0.000476932 -8.17575e-12 7.89759e-10 -3.63902e-15 8.17574e-12 0.000475451 -5.79368e-06 -2.29395e-13 1.64976e-06 -5.79367e-06 0.996905 6.792e-08 -4.05283e-12 2.1365e-13 -6.792e-08 0.996905 -1.70893e-08 1.65079e-06 -7.60643e-12 1.70893e-08 0.993809
0.3 5.74188e-05 0.000478409 -6.23644e-09 -2.46654e-16 7.89261e-10 -6.23644e-09 0.000476928 3.24936e-11 -4.3614e-15 2.29823e-16 -3.24936e-11 0.000476928 -1.83953e-11 7.89753e-10 -8.18769e-15 1.83953e-11 0.000475447 -1.30358e-05 -5.15571e-13 1.64976e-06 -1.30358e-05 0.996905 6.79202e-08 -9.11647e-12 4.8039e-13 -6.79202e-08 0.996905 -3.84511e-08 1.65079e-06 -1.71144e-11 3.8451e-08 0.993809
0.4 7.65581e-05 0.000478403 -1.10869e-08 -4.39679e-16 7.89251e-10 -1.10869e-08 0.000476922 3.24934e-11 -7.75298e-15 4.09495e-16 -3.24934e-11 0.000476922 -3.27026e-11 7.89744e-10 -1.45561e-14 3.27025e-11 0.000475441 -2.31748e-05 -9.19057e-13 1.64976e-06 -2.31748e-05 0.996905 6.79206e-08 -1.6206e-11 8.55963e-13 -6.79206e-08 0.996905 -6.83579e-08 1.65079e-06 -3.04265e-11 6.83577e-08 0.993809
0.5 9.56972e-05 0.000478395 -1.73231e-08 -6.86092e-16 7.89239e-10 -1.73231e-08 0.000476914 3.24931e-11 -1.21143e-14 6.38957e-16 -3.24931e-11 0.000476914 -5.10973e-11 7.89732e-10 -2.27423e-14 5.10972e-11 0.000475433 -3.62109e-05 -1.43415e-12 1.64976e-06 -3.62108e-05 0.996904 6.79211e-08 -2.53227e-11 1.33563e-12 -6.79211e-08 0.996904 -1.0681e-07 1.6508e-06 -4.75388e-11 1.0681e-07 0.993809
0.6 0.000114836 0.000478386 -2.49449e-08 -9.87832e-16 7.89224e-10 -2.49449e-08 0.000476905 3.24928e-11 -1.74429e-14 9.20006e-16 -3.24928e-11 0.000476905 -7.35792e-11 7.89718e-10 -3.27485e-14 7.35791e-11 0.000475424 -5.21439e-05 -2.06493e-12 1.64977e-06 -5.21439e-05 0.996904 6.79217e-08 -3.6462e-11 1.92315e-12 -6.79217e-08 0.996904 -1.53807e-07 1.6508e-06 -6.84562e-11 1.53807e-07 0.993809
0.7 0.000133974 0.000478374 -3.39522e-08 -1.3457e-15 7.89207e-10 -3.39522e-08 0.000476894 3.24924e-11 -2.3741e-14 1.25208e-15 -3.24924e-11 0.000476894 -1.00148e-10 7.89701e-10 -4.45752e-14 1.00148e-10 0.000475413 -7.09741e-05 -2.81307e-12 1.64977e-06 -7.09741e-05 0.996904 6.79224e-08 -4.96285e-11 2.61737e-12 -6.79224e-08 0.996904 -2.09351e-07 1.6508e-06 -9.31807e-11 2.09351e-07 0.993809
0.8 0.000153112 0.000478362 -4.43449e-08 -1.75702e-15 7.89186e-10 -4.43448e-08 0.000476881 3.24919e-11 -3.10075e-14 1.63458e-15 -3.24919e-11 0.000476881 -1.30804e-10 7.89682e-10 -5.82184e-14 1.30803e-10 0.0004754 -9.27016e-05 -3.673e-12 1.64977e-06 -9.27015e-05 0.996904 6.79232e-08 -6.48203e-11 3.41705e-12 -6.79232e-08 0.996904 -2.73441e-07 1.65081e-06 -1.21704e-10 2.7344e-07 0.993809
0.9 0.00017225 0.000478347 -5.61228e-08 -2.22433e-15 7.89163e-10 -5.61227e-08 0.000476866 3.24913e-11 -3.92428e-14 2.06879e-15 -3.24913e-11 0.000476866 -1.65545e-10 7.8966e-10 -7.36808e-14 1.65545e-10 0.000475385 -0.000117326 -4.65004e-12 1.64977e-06 -0.000117326 0.996904 6.79242e-08 -8.20384e-11 4.32488e-12 -6.79242e-08 0.996904 -3.46078e-07 1.65081e-06 -1.54032e-10 3.46077e-07 0.993809
1 0.000191387 0.000478331 -6.92857e-08 -2.7464e-15 7.89137e-10 -6.92856e-08 0.00047685 3.24907e-11 -4.84468e-14 2.55576e-15 -3.24907e-11 0.00047685 -2.04373e-10 7.89636e-10 -9.09616e-14 2.04372e-10 0.000475369 -0.000144849 -5.74164e-12 1.64977e-06 -0.000144849 0.996904 6.79252e-08 -1.01283e-10 5.34308e-12 -6.79252e-08 0.996904 -4.27262e-07 1.65082e-06 -1.90165e-10 4.27262e-07 0.993809
1.1 0.000210523 0.000478313 -8.38334e-08 -3.32364e-15 7.89109e-10 -8.38333e-08 0.000476832 3.249e-11 -5.86193e-14 3.09131e-15 -3.249e-11 0.000476832 -2.47285e-10 7.89609e-10 -1.10062e-13 2.47285e-10 0.000475351 -0.000175269 -6.94868e-12 1.64978e-06 -0.000175269 0.996904 6.79264e-08 -1.22554e-10 6.46295e-12 -6.79264e-08 0.996904 -5.16995e-07 1.65082e-06 -2.30105e-10 5.16994e-07 0.993809
1.2 0.000229659 0.000478293 -9.97657e-08 -3.95283e-15 7.89078e-10 -9.97656e-08 0.000476812 3.24893e-11 -6.97586e-14 3.67942e-15 -3.24893e-11 0.000476812 -2.94283e-10 7.89579e-10 -1.30976e-13 2.94282e-10 0.000475332 -0.000208587 -8.26445e-12 1.64978e-06 -0.000208587 0.996904 6.79276e-08 -1.45849e-10 7.69282e-12 -6.79276e-08 0.996904 -6.15277e-07 1.65083e-06 -2.73842e-10 6.15276e-07 0.993808
1.3 0.000248794 0.000478272 -1.17082e-07 -4.64083e-15 7.89044e-10 -1.17082e-07 0.000476791 3.24885e-11 -8.18656e-14 4.31807e-15 -3.24885e-11 0.000476791 -3.45364e-10 7.89547e-10 -1.53709e-13 3.45364e-10 0.00047531 -0.000244803 -9.70333e-12 1.64978e-06 -0.000244803 0.996904 6.7929e-08 -1.7117e-10 9.02849e-12 -6.7929e-08 0.996904 -7.22109e-07 1.65083e-06 -3.21384e-10 7.22108e-07 0.993808
1.4 0.000267929 0.000478248 -1.35783e-07 -5.38274e-15 7.89007e-10 -1.35783e-07 0.000476768 3.24876e-11 -9.49405e-14 5.0073e-15 -3.24876e-11 0.000476768 -4.00529e-10 7.89512e-10 -1.78259e-13 4.00528e-10 0.000475287 -0.000283917 -1.12551e-11 1.64979e-06 -0.000283917 0.996904 6.79305e-08 -1.98517e-10 1.04701e-11 -6.79305e-08 0.996904 -8.37492e-07 1.65084e-06 -3.72733e-10 8.3749e-07 0.993808
1.5 0.000287062 0.000478224 -1.55868e-07 -6.17848e-15 7.88968e-10 -1.55867e-07 0.000476743 3.24867e-11 -1.08982e-13 5.74882e-15 -3.24867e-11 0.000476743 -4.59777e-10 7.89475e-10 -2.04626e-13 4.59776e-10 0.000475262 -0.00032593 -1.29197e-11 1.64979e-06 -0.00032593 0.996904 6.7932e-08 -2.27889e-10 1.20212e-11 -6.7932e-08 0.996903 -9.61426e-07 1.65085e-06 -4.27889e-10 9.61424e-07 0.993808
1.6 0.000306195 0.000478197 -1.77336e-07 -7.0304e-15 7.88926e-10 -1.77335e-07 0.000476716 3.24857e-11 -1.23992e-13 6.53926e-15 -3.24857e-11 0.000476716 -5.23106e-10 7.89435e-10 -2.32809e-13 5.23105e-10 0.000475236 -0.000370842 -1.47019e-11 1.64979e-06 -0.000370842 0.996903 6.79337e-08 -2.5929e-10 1.36748e-11 -6.79337e-08 0.996903 -1.09391e-06 1.65086e-06 -4.86847e-10 1.09391e-06 0.993808
1.7 0.000325327 0.000478169 -2.00187e-07 -7.93629e-15 7.88881e-10 -2.00186e-07 0.000476688 3.24847e-11 -1.39966e-13 7.38141e-15 -3.24846e-11 0.000476688 -5.90517e-10 7.89393e-10 -2.62807e-13 5.90516e-10 0.000475208 -0.000418653 -1.65973e-11 1.6498e-06 -0.000418652 0.996903 6.79355e-08 -2.92713e-10 1.54368e-11 -6.79355e-08 0.996903 -1.23495e-06 1.65087e-06 -5.49612e-10 1.23495e-06 0.993808
1.8 0.000344457 0.000478139 -2.24421e-07 -8.89759e-15 7.88834e-10 -2.2442e-07 0.000476658 3.24835e-11 -1.56907e-13 8.27605e-15 -3.24835e-11 0.000476658 -6.62008e-10 7.89348e-10 -2.9462e-13 6.62007e-10 0.000475178 -0.000469363 -1.86088e-11 1.6498e-06 -0.000469362 0.996903 6.79374e-08 -3.28163e-10 1.73089e-11 -6.79374e-08 0.996903 -1.38455e-06 1.65088e-06 -6.16181e-10 1.38455e-06 0.993807
1.9 0.000363587 0.000478107 -2.50037e-07 -9.9133e-15 7.88784e-10 -2.50037e-07 0.000476626 3.24823e-11 -1.74815e-13 9.22047e-15 -3.24823e-11 0.000476626 -7.37578e-10 7.89301e-10 -3.28247e-13 7.37577e-10 0.000475146 -0.000522973 -2.07345e-11 1.64981e-06 -0.000522972 0.996903 6.79395e-08 -3.6564e-10 1.92854e-11 -6.79395e-08 0.996903 -1.5427e-06 1.65089e-06 -6.86556e-10 1.5427e-06 0.993807
2 0.000382716 0.000478074 -2.77035e-07 -1.09849e-14 7.88731e-10 -2.77035e-07 0.000476593 3.24811e-11 -1.93688e-13 1.02155e-14 -3.24811e-11 0.000476593 -8.17227e-10 7.8925e-10 -3.63687e-13 8.17225e-10 0.000475113 -0.000579482 -2.29774e-11 1.64981e-06 -0.000579482 0.996903 6.79416e-08 -4.05143e-10 2.1368e-11 -6.79416e-08 0.996903 -1.70942e-06 1.6509e-06 -7.60735e-10 1.70941e-06 0.993807
