theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 3936.7 2.73144e-14 -1.18606e-15 -0.352777 2.72665e-14 3935.99 3.97034 -1.27123e-15 -1.10603e-15 -3.97034 3935.99 -7.39676e-16 -0.352774 1.10659e-15 7.95044e-16 3935.6 6.93839e-18 -3.01281e-19 -8.96122e-05 6.92622e-18 0.99982 0.00100854 -3.22918e-19 -2.80955e-19 -0.00100854 0.99982 -1.87892e-19 -8.96116e-05 2.81095e-19 2.01957e-19 0.999721
0.1 1.91397e-05 3934.32 -0.00417051 0.000549868 -0.352484 -0.00416263 3933.61 3.96801 0.000143518 0.000548619 -3.96801 3933.61 0.06447 -0.352471 -0.000104586 -0.0644652 3933.22 -1.06003e-06 1.39762e-07 -8.95922e-05 -1.05803e-06 0.999819 0.00100856 3.64786e-08 1.39444e-07 -0.00100856 0.999819 1.63866e-05 -8.95889e-05 -2.6583e-08 -1.63854e-05 0.999721
0.2 3.82793e-05 3927.17 -0.0166631 0.0021959 -0.351608 -0.0166315 3926.46 3.96105 0.000573454 0.00219091 -3.96105 3926.46 0.257486 -0.351564 -0.000417892 -0.257467 3926.07 -4.24303e-06 5.59156e-07 -8.95321e-05 -4.235e-06 0.999819 0.00100863 1.46022e-07 5.57886e-07 -0.00100863 0.999819 6.55653e-05 -8.95209e-05 -1.0641e-07 -6.55604e-05 0.99972
0.3 5.74188e-05 3915.28 -0.0374209 0.0049274 -0.35015 -0.03735 3914.57 3.94947 0.00128795 0.00491622 -3.94947 3914.57 0.577869 -0.350056 -0.000938561 -0.577825 3914.18 -9.55766e-06 1.25851e-06 -8.94316e-05 -9.53955e-06 0.999819 0.00100873 3.28955e-07 1.25565e-06 -0.00100873 0.999819 0.000147593 -8.94076e-05 -2.39717e-07 -0.000147582 0.99972
0.4 7.65581e-05 3898.69 -0.0663498 0.00872665 -0.348116 -0.0662238 3897.98 3.93332 0.00228392 0.00870687 -3.93332 3897.98 1.02366 -0.347953 -0.00166434 -1.02358 3897.59 -1.70185e-05 2.23836e-06 -8.92906e-05 -1.69862e-05 0.999818 0.00100888 5.85817e-07 2.23328e-06 -0.00100888 0.999818 0.000262566 -8.92487e-05 -4.26897e-07 -0.000262546 0.999719
0.5 9.56972e-05 3877.44 -0.103319 0.013569 -0.345513 -0.103122 3876.74 3.91264 0.00355705 0.0135383 -3.91264 3876.74 1.59214 -0.345263 -0.00259206 -1.59202 3876.35 -2.66461e-05 3.49947e-06 -8.91085e-05 -2.65953e-05 0.999817 0.00100908 9.17369e-07 3.49155e-06 -0.00100908 0.999817 0.000410616 -8.9044e-05 -6.68498e-07 -0.000410585 0.999718
0.6 0.000114836 3851.62 -0.148161 0.0194231 -0.34235 -0.147877 3850.91 3.8875 0.00510181 0.0193792 -3.8875 3850.91 2.27985 -0.341998 -0.0037177 -2.27967 3850.53 -3.84671e-05 5.04284e-06 -8.88848e-05 -3.83936e-05 0.999816 0.00100931 1.32459e-06 5.03144e-06 -0.00100931 0.999816 0.000591919 -8.87933e-05 -9.65231e-07 -0.000591872 0.999716
0.7 0.000133974 3821.29 -0.200674 0.0262511 -0.338638 -0.200289 3820.59 3.85798 0.0069115 0.0261919 -3.85798 3820.59 3.08258 -0.33817 -0.00503633 -3.08234 3820.2 -5.25146e-05 6.86968e-06 -8.86188e-05 -5.24139e-05 0.999815 0.0010096 1.80868e-06 6.85418e-06 -0.0010096 0.999815 0.000806685 -8.84962e-05 -1.31796e-06 -0.000806621 0.999714
0.8 0.000153112 3786.57 -0.260623 0.0340088 -0.33439 -0.260121 3785.86 3.82418 0.00897822 0.0339323 -3.82419 3785.86 3.99547 -0.333795 -0.00654216 -3.99514 3785.48 -6.88283e-05 8.98144e-06 -8.83096e-05 -6.86957e-05 0.999814 0.00100993 2.37107e-06 8.96124e-06 -0.00100994 0.999813 0.00105517 -8.81524e-05 -1.72773e-06 -0.00105508 0.999712
0.9 0.00017225 3747.54 -0.32774 0.0426463 -0.329619 -0.327106 3746.84 3.78621 0.0112929 0.0425507 -3.78622 3746.83 5.01295 -0.328889 -0.00822854 -5.01254 3746.45 -8.74548e-05 1.13798e-05 -8.79562e-05 -8.72855e-05 0.999812 0.00101032 3.01343e-06 1.13543e-05 -0.00101032 0.999811 0.00133767 -8.77614e-05 -2.19572e-06 -0.00133755 0.99971
1 0.000191387 3704.34 -0.401729 0.0521082 -0.324343 -0.400947 3703.64 3.74419 0.0138455 0.0519918 -3.7442 3703.64 6.12887 -0.323473 -0.010088 -6.12835 3703.26 -0.000108448 1.40668e-05 -8.75576e-05 -0.000108237 0.99981 0.00101076 3.73764e-06 1.40354e-05 -0.00101076 0.999809 0.00165451 -8.73227e-05 -2.72329e-06 -0.00165437 0.999707
1.1 0.000210523 3657.11 -0.482264 0.0623336 -0.31858 -0.481319 3656.41 3.69825 0.0166246 0.0621951 -3.69827 3656.4 7.33648 -0.317567 -0.0121122 -7.33583 3656.02 -0.00013187 1.70445e-05 -8.71125e-05 -0.000131612 0.999808 0.00101125 4.54584e-06 1.70066e-05 -0.00101125 0.999806 0.00200609 -8.68357e-05 -3.31197e-06 -0.00200591 0.999703
