theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 0.301003 7.92578e-19 0 6.03537e-06 7.92578e-19 0.300443 3.69466e-06 0 0 -3.69466e-06 0.300443 0 6.03304e-06 0 -1.35064e-19 0.299883 2.63312e-18 0 2.00508e-05 2.63312e-18 0.998138 1.22745e-05 0 0 -1.22745e-05 0.998138 0 2.00431e-05 0 -4.48714e-19 0.996279
0.1 1.91397e-05 0.301002 -2.33232e-07 -4.82206e-12 6.03535e-06 -2.33232e-07 0.300442 3.69464e-06 -1.10226e-12 5.44698e-12 -3.69464e-06 0.300442 1.39384e-07 6.03302e-06 -2.60557e-12 -1.39384e-07 0.299882 -7.74852e-07 -1.602e-11 2.00508e-05 -7.74852e-07 0.998138 1.22745e-05 -3.66198e-12 1.80962e-11 -1.22745e-05 0.998138 4.63068e-07 2.00431e-05 -8.65631e-12 -4.63066e-07 0.996279
0.2 3.82793e-05 0.300999 -9.32917e-07 -1.92881e-11 6.03528e-06 -9.32916e-07 0.300438 3.69459e-06 -4.40897e-12 2.17877e-11 -3.69459e-06 0.300438 5.57533e-07 6.03296e-06 -1.04222e-11 -5.57532e-07 0.299879 -3.09941e-06 -6.40803e-11 2.00509e-05 -3.0994e-06 0.998138 1.22744e-05 -1.46478e-11 7.23847e-11 -1.22744e-05 0.998138 1.85228e-06 2.00431e-05 -3.46253e-11 -1.85227e-06 0.996279
0.3 5.74188e-05 0.300993 -2.09902e-06 -4.33974e-11 6.03518e-06 -2.09902e-06 0.300433 3.69449e-06 -9.91993e-12 4.90216e-11 -3.69449e-06 0.300433 1.25443e-06 6.03285e-06 -2.34494e-11 -1.25443e-06 0.299873 -6.97365e-06 -1.44181e-10 2.00509e-05 -6.97364e-06 0.998138 1.22743e-05 -3.29573e-11 1.62866e-10 -1.22743e-05 0.998138 4.16765e-06 2.00431e-05 -7.79068e-11 -4.16763e-06 0.996279
0.4 7.65581e-05 0.300985 -3.73149e-06 -7.71493e-11 6.03503e-06 -3.73148e-06 0.300425 3.69437e-06 -1.76348e-11 8.71476e-11 -3.69437e-06 0.300425 2.23007e-06 6.03271e-06 -4.16868e-11 -2.23006e-06 0.299866 -1.23976e-05 -2.56322e-10 2.00509e-05 -1.23976e-05 0.998138 1.22742e-05 -5.85901e-11 2.89541e-10 -1.22742e-05 0.998138 7.40921e-06 2.00432e-05 -1.38501e-10 -7.40919e-06 0.996279
0.5 9.56972e-05 0.300975 -5.83023e-06 -1.20542e-10 6.03484e-06 -5.83023e-06 0.300415 3.6942e-06 -2.7553e-11 1.36164e-10 -3.6942e-06 0.300415 3.4844e-06 6.03252e-06 -6.51334e-11 -3.48438e-06 0.299856 -1.93711e-05 -4.00505e-10 2.00509e-05 -1.93711e-05 0.998138 1.22741e-05 -9.15458e-11 4.5241e-10 -1.22741e-05 0.998138 1.1577e-05 2.00432e-05 -2.16408e-10 -1.1577e-05 0.996279
0.6 0.000114836 0.300963 -8.39516e-06 -1.73575e-10 6.0346e-06 -8.39515e-06 0.300403 3.694e-06 -3.96741e-11 1.9607e-10 -3.694e-06 0.300403 5.01739e-06 6.03229e-06 -9.37882e-11 -5.01737e-06 0.299843 -2.78943e-05 -5.7673e-10 2.0051e-05 -2.78943e-05 0.998138 1.22739e-05 -1.31824e-10 6.51475e-10 -1.22739e-05 0.998138 1.66711e-05 2.00433e-05 -3.11627e-10 -1.6671e-05 0.996279
0.7 0.000133974 0.300949 -1.14261e-05 -2.36244e-10 6.03433e-06 -1.14261e-05 0.300388 3.69376e-06 -5.39971e-11 2.66862e-10 -3.69376e-06 0.300388 6.829e-06 6.03201e-06 -1.2765e-10 -6.82898e-06 0.299829 -3.7967e-05 -7.84998e-10 2.0051e-05 -3.7967e-05 0.998138 1.22737e-05 -1.79423e-10 8.86736e-10 -1.22737e-05 0.998138 2.26916e-05 2.00433e-05 -4.24158e-10 -2.26915e-05 0.996279
0.8 0.000153112 0.300932 -1.4923e-05 -3.08549e-10 6.03401e-06 -1.4923e-05 0.300372 3.69349e-06 -7.05212e-11 3.48539e-10 -3.69349e-06 0.300372 8.91917e-06 6.0317e-06 -1.66717e-10 -8.91914e-06 0.299812 -4.95893e-05 -1.02531e-09 2.00511e-05 -4.95892e-05 0.998138 1.22735e-05 -2.34343e-10 1.1582e-09 -1.22735e-05 0.998138 2.96385e-05 2.00434e-05 -5.54002e-10 -2.96384e-05 0.996279
0.9 0.00017225 0.300913 -1.88856e-05 -3.90486e-10 6.03365e-06 -1.88856e-05 0.300353 3.69317e-06 -8.92454e-11 4.41096e-10 -3.69317e-06 0.300353 1.12878e-05 6.03134e-06 -2.10988e-10 -1.12878e-05 0.299794 -6.2761e-05 -1.29767e-09 2.00511e-05 -6.2761e-05 0.998138 1.22732e-05 -2.96582e-10 1.46586e-09 -1.22732e-05 0.998138 3.75119e-05 2.00435e-05 -7.01158e-10 -3.75118e-05 0.996279
1 0.000191387 0.300892 -2.33138e-05 -4.82052e-10 6.03324e-06 -2.33138e-05 0.300332 3.69283e-06 -1.10168e-10 5.44531e-10 -3.69283e-06 0.300332 1.39349e-05 6.03095e-06 -2.6046e-10 -1.39349e-05 0.299773 -7.74821e-05 -1.60207e-09 2.00512e-05 -7.74821e-05 0.998137 1.22729e-05 -3.66139e-10 1.80972e-09 -1.22729e-05 0.998137 4.6312e-05 2.00435e-05 -8.65627e-10 -4.63118e-05 0.996279
1.1 0.000210523 0.300869 -2.82073e-05 -5.83243e-10 6.0328e-06 -2.82072e-05 0.300309 3.69244e-06 -1.33289e-10 6.58839e-10 -3.69244e-06 0.300309 1.68603e-05 6.03051e-06 -3.15132e-10 -1.68603e-05 0.299749 -9.37526e-05 -1.93853e-09 2.00512e-05 -9.37525e-05 0.998137 1.22726e-05 -4.43013e-10 2.18979e-09 -1.22726e-05 0.998137 5.60388e-05 2.00436e-05 -1.04741e-09 -5.60386e-05 0.996278
