theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 0.209972 5.44277e-19 0 3.5417e-06 4.09212e-19 0.209478 -8.03811e-08 0 0 8.03811e-08 0.209478 0 3.53997e-06 0 0 0.208985 2.59214e-18 0 1.68675e-05 1.94889e-18 0.997648 -3.82818e-07 0 0 3.82818e-07 0.997648 0 1.68593e-05 0 0 0.995299
0.1 1.91397e-05 0.209971 -1.59429e-07 -1.40988e-12 3.54168e-06 -1.59428e-07 0.209477 -8.03851e-08 -1.3535e-12 1.63119e-12 8.03851e-08 0.209477 6.80976e-08 3.53996e-06 -2.33834e-12 -6.80974e-08 0.208984 -7.59288e-07 -6.71465e-12 1.68675e-05 -7.59287e-07 0.997648 -3.82839e-07 -6.44611e-12 7.76862e-12 3.82839e-07 0.997648 3.24319e-07 1.68593e-05 -1.11365e-11 -3.24318e-07 0.995299
0.2 3.82793e-05 0.209969 -6.37707e-07 -5.63949e-12 3.54164e-06 -6.37707e-07 0.209475 -8.03972e-08 -5.41394e-12 6.52467e-12 8.03972e-08 0.209475 2.72388e-07 3.53992e-06 -9.35329e-12 -2.72387e-07 0.208982 -3.03715e-06 -2.68587e-11 1.68674e-05 -3.03715e-06 0.997649 -3.829e-07 -2.57845e-11 3.10744e-11 3.829e-07 0.997649 1.29728e-06 1.68592e-05 -4.4546e-11 -1.29727e-06 0.995299
0.3 5.74188e-05 0.209966 -1.43482e-06 -1.26886e-11 3.54157e-06 -1.43482e-06 0.209472 -8.04173e-08 -1.21812e-11 1.46802e-11 8.04173e-08 0.209472 6.12866e-07 3.53985e-06 -2.10446e-11 -6.12864e-07 0.208979 -6.83357e-06 -6.04319e-11 1.68674e-05 -6.83357e-06 0.997648 -3.83002e-07 -5.8015e-11 6.99173e-11 3.83002e-07 0.997648 2.91889e-06 1.68592e-05 -1.00229e-10 -2.91888e-06 0.995299
0.4 7.65581e-05 0.209961 -2.55072e-06 -2.25569e-11 3.54147e-06 -2.55072e-06 0.209467 -8.04454e-08 -2.16549e-11 2.60976e-11 8.04454e-08 0.209467 1.08952e-06 3.53975e-06 -3.74118e-11 -1.08952e-06 0.208974 -1.21486e-05 -1.07434e-10 1.68673e-05 -1.21486e-05 0.997648 -3.83145e-07 -1.03138e-10 1.24297e-10 3.83145e-07 0.997648 5.18917e-06 1.68591e-05 -1.78185e-10 -5.18915e-06 0.995299
0.5 9.56972e-05 0.209954 -3.98537e-06 -3.5244e-11 3.54135e-06 -3.98537e-06 0.209461 -8.04816e-08 -3.38347e-11 4.07762e-11 8.04816e-08 0.209461 1.70234e-06 3.53963e-06 -5.84544e-11 -1.70233e-06 0.208967 -1.89821e-05 -1.67865e-10 1.68672e-05 -1.89821e-05 0.997648 -3.83329e-07 -1.61152e-10 1.94215e-10 3.83329e-07 0.997648 8.10813e-06 1.6859e-05 -2.78415e-10 -8.1081e-06 0.995299
0.6 0.000114836 0.209947 -5.73871e-06 -5.07491e-11 3.5412e-06 -5.73871e-06 0.209453 -8.05259e-08 -4.872e-11 5.87155e-11 8.05259e-08 0.209453 2.4513e-06 3.53948e-06 -8.41716e-11 -2.45129e-06 0.20896 -2.73341e-05 -2.41724e-10 1.68671e-05 -2.73341e-05 0.997648 -3.83554e-07 -2.32059e-10 2.79669e-10 3.83554e-07 0.997648 1.16758e-05 1.68589e-05 -4.00919e-10 -1.16758e-05 0.995299
0.7 0.000133974 0.209938 -7.81066e-06 -6.90717e-11 3.54102e-06 -7.81066e-06 0.209444 -8.05782e-08 -6.63104e-11 7.99148e-11 8.05782e-08 0.209444 3.33638e-06 3.5393e-06 -1.14563e-10 -3.33637e-06 0.208951 -3.72047e-05 -3.2901e-10 1.6867e-05 -3.72046e-05 0.997648 -3.83819e-07 -3.15857e-10 3.8066e-10 3.83819e-07 0.997648 1.58922e-05 1.68588e-05 -5.45697e-10 -1.58922e-05 0.995298
0.8 0.000153112 0.209927 -1.02011e-05 -9.02108e-11 3.54081e-06 -1.02011e-05 0.209434 -8.06385e-08 -8.6605e-11 1.04373e-10 8.06385e-08 0.209434 4.35756e-06 3.5391e-06 -1.49626e-10 -4.35754e-06 0.20894 -4.85937e-05 -4.29724e-10 1.68669e-05 -4.85936e-05 0.997648 -3.84126e-07 -4.12547e-10 4.97187e-10 3.84126e-07 0.997648 2.07575e-05 1.68587e-05 -7.12752e-10 -2.07574e-05 0.995298
0.9 0.00017225 0.209916 -1.291e-05 -1.14166e-10 3.54058e-06 -1.291e-05 0.209422 -8.07069e-08 -1.09603e-10 1.3209e-10 8.07069e-08 0.209422 5.5148e-06 3.53887e-06 -1.89361e-10 -5.51478e-06 0.208928 -6.15011e-05 -5.43864e-10 1.68667e-05 -6.15011e-05 0.997648 -3.84473e-07 -5.22129e-10 6.29252e-10 3.84473e-07 0.997648 2.62715e-05 1.68585e-05 -9.02082e-10 -2.62714e-05 0.995298
