theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 14.0726 1.23181e-16 9.50493e-18 0.0372489 1.27574e-16 14.04 0.00513262 -1.57136e-17 5.9236e-18 -0.00513262 14.04 5.7143e-19 0.0372491 1.42338e-17 2.05713e-18 14.0197 8.75324e-18 6.75423e-19 0.00264691 9.06546e-18 0.997687 0.000364725 -1.11661e-18 4.20933e-19 -0.000364725 0.997687 4.06059e-20 0.00264693 1.01145e-18 1.4618e-19 0.996242
0.1 1.91397e-05 14.0718 -8.46489e-06 -8.95927e-08 0.0372463 -8.4816e-06 14.0392 0.00513206 -4.72699e-09 1.09772e-07 -0.00513206 14.0392 6.82641e-05 0.0372466 -1.44808e-08 -6.82941e-05 14.0189 -6.01551e-07 -6.36683e-09 0.00264688 -6.02738e-07 0.997687 0.000364705 -3.3592e-10 7.80087e-09 -0.000364705 0.997687 4.85113e-06 0.0026469 -1.02906e-09 -4.85327e-06 0.996242
0.2 3.82793e-05 14.0694 -3.38535e-05 -3.58319e-07 0.0372387 -3.39203e-05 14.0369 0.00513037 -1.89166e-08 4.39022e-07 -0.00513037 14.0369 0.000273022 0.037239 -5.79242e-08 -0.000273142 14.0166 -2.40617e-06 -2.54679e-08 0.00264678 -2.41092e-06 0.997687 0.000364646 -1.34452e-09 3.12039e-08 -0.000364646 0.997687 1.94053e-05 0.0026468 -4.11702e-09 -1.94139e-05 0.996241
0.3 5.74188e-05 14.0655 -7.61477e-05 -8.06025e-07 0.0372261 -7.6298e-05 14.033 0.00512757 -4.25951e-08 9.87548e-07 -0.00512757 14.033 0.000614171 0.0372264 -1.30334e-07 -0.000614441 14.0127 -5.41378e-06 -5.73049e-08 0.00264661 -5.42446e-06 0.997686 0.000364548 -3.02833e-09 7.02104e-08 -0.000364548 0.997686 4.36649e-05 0.00264664 -9.26618e-09 -4.36841e-05 0.996241
0.4 7.65581e-05 14.0601 -0.000135317 -1.43245e-06 0.0372083 -0.000135584 14.0276 0.00512364 -7.58056e-08 1.75501e-06 -0.00512364 14.0276 0.00109154 0.0372088 -2.31716e-07 -0.00109202 14.0072 -9.62421e-06 -1.01881e-07 0.00264638 -9.64321e-06 0.997686 0.00036441 -5.39155e-09 1.24822e-07 -0.00036441 0.997686 7.76339e-05 0.00264641 -1.64804e-08 -7.76681e-05 0.99624
0.5 9.56972e-05 14.0531 -0.00021132 -2.23724e-06 0.0371855 -0.000211737 14.0205 0.0051186 -1.18609e-07 2.74095e-06 -0.0051186 14.0205 0.00170489 0.0371861 -3.62077e-07 -0.00170564 14.0002 -1.50373e-05 -1.59199e-07 0.00264608 -1.5067e-05 0.997685 0.000364233 -8.44008e-09 1.95043e-07 -0.000364233 0.997685 0.000121318 0.00264612 -2.5765e-08 -0.000121371 0.996239
0.6 0.000114836 14.0445 -0.000304101 -3.21993e-06 0.0371576 -0.000304702 14.012 0.00511244 -1.71084e-07 3.94476e-06 -0.00511243 14.012 0.00245391 0.0371584 -5.21429e-07 -0.00245499 13.9917 -2.16527e-05 -2.29266e-07 0.00264571 -2.16955e-05 0.997684 0.000364017 -1.21815e-08 2.80876e-07 -0.000364017 0.997684 0.000174724 0.00264576 -3.71269e-08 -0.000174801 0.996238
0.7 0.000133974 14.0344 -0.000413595 -4.37994e-06 0.0371247 -0.000414413 14.0019 0.00510516 -2.33324e-07 5.36571e-06 -0.00510516 14.0019 0.00333822 0.0371257 -7.09784e-07 -0.00333969 13.9816 -2.94701e-05 -3.12086e-07 0.00264527 -2.95284e-05 0.997683 0.000363761 -1.66252e-08 3.82326e-07 -0.000363761 0.997683 0.00023786 0.00264534 -5.05746e-08 -0.000237965 0.996237
0.8 0.000153112 14.0227 -0.000539723 -5.71663e-06 0.0370868 -0.00054079 13.9902 0.00509677 -3.05443e-07 7.00292e-06 -0.00509677 13.9902 0.00435739 0.037088 -9.27157e-07 -0.00435931 13.9699 -3.84892e-05 -4.07669e-07 0.00264476 -3.85653e-05 0.997682 0.000363465 -2.1782e-08 4.99398e-07 -0.000363465 0.997682 0.000310738 0.00264485 -6.61182e-08 -0.000310875 0.996235
0.9 0.00017225 14.0095 -0.000682396 -7.2292e-06 0.0370438 -0.000683745 13.977 0.00508728 -3.87569e-07 8.85539e-06 -0.00508728 13.977 0.00551089 0.0370452 -1.17356e-06 -0.00551332 13.9567 -4.87095e-05 -5.16021e-07 0.00264419 -4.88058e-05 0.997681 0.000363131 -2.76647e-08 6.32099e-07 -0.000363131 0.997681 0.000393368 0.00264429 -8.37692e-08 -0.000393541 0.996234
1 0.000191387 13.9948 -0.00084151 -8.91681e-06 0.0369959 -0.000843176 13.9623 0.00507669 -4.79849e-07 1.0922e-05 -0.00507669 13.9623 0.00679816 0.0369975 -1.44903e-06 -0.00680115 13.942 -6.01304e-05 -6.37154e-07 0.00264355 -6.02494e-05 0.997679 0.000362757 -3.42878e-08 7.80436e-07 -0.000362757 0.997679 0.000485765 0.00264367 -1.03541e-07 -0.000485979 0.996232
1.1 0.000210523 13.9785 -0.00101695 -1.07785e-05 0.0369429 -0.00101897 13.946 0.005065 -5.82445e-07 1.32015e-05 -0.005065 13.946 0.00821854 0.0369449 -1.75356e-06 -0.00822215 13.9258 -7.27515e-05 -7.71077e-07 0.00264285 -7.28955e-05 0.997677 0.000362343 -4.16674e-08 9.44416e-07 -0.000362343 0.997677 0.000587943 0.00264299 -1.25447e-07 -0.000588202 0.99623
1.2 0.000229659 13.9606 -0.0012086 -1.28131e-05 0.036885 -0.00121099 13.9282 0.00505221 -6.95537e-07 1.56924e-05 -0.00505221 13.9282 0.00977131 0.0368872 -2.08719e-06 -0.00977561 13.908 -8.6572e-05 -9.17802e-07 0.00264207 -8.67436e-05 0.997676 0.00036189 -4.98213e-08 1.12405e-06 -0.00036189 0.997675 0.000699919 0.00264223 -1.49506e-07 -0.000700227 0.996227
1.3 0.000248794 13.9413 -0.00141631 -1.50195e-05 0.0368221 -0.00141912 13.9088 0.00503834 -8.1932e-07 1.83933e-05 -0.00503834 13.9088 0.0114557 0.0368247 -2.44995e-06 -0.0114607 13.8886 -0.000101591 -1.07734e-06 0.00264123 -0.000101793 0.997674 0.000361398 -5.87694e-08 1.31935e-06 -0.000361397 0.997673 0.000821712 0.00264142 -1.75733e-07 -0.000822073 0.996225
