theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 53009.8 3.76757e-13 2.85615e-14 0.741318 3.75904e-13 53008.1 -7.24737 -1.16344e-15 2.82184e-14 7.24737 53008.1 -8.54483e-16 0.741315 3.93082e-16 1.15639e-15 53007 7.10731e-18 5.38796e-19 1.39845e-05 7.09122e-18 0.999968 -0.000136717 -2.19477e-20 5.32324e-19 0.000136717 0.999968 -1.61193e-20 1.39845e-05 7.41526e-21 2.18147e-20 0.999946
0.1 1.91397e-05 52893.6 -0.0344437 0.00699469 0.741361 -0.0346153 52891.9 -7.22017 0.0130871 0.00699838 7.22017 52891.9 1.7919 0.74135 -0.0135356 -1.79217 52890.7 -6.5119e-07 1.32241e-07 1.40161e-05 -6.54433e-07 0.999968 -0.000136504 2.47423e-07 1.32311e-07 0.000136504 0.999968 3.38775e-05 1.40159e-05 -2.55902e-07 -3.38825e-05 0.999946
0.2 3.82793e-05 52546.1 -0.137507 0.0277975 0.741542 -0.13819 52544.4 -7.13897 0.0521132 0.0278142 7.13897 52544.4 7.12794 0.741505 -0.0538927 -7.12901 52543.3 -2.61688e-06 5.29011e-07 1.41122e-05 -2.62988e-06 0.999968 -0.000135861 9.91761e-07 5.29329e-07 0.000135861 0.999968 0.000135651 1.41115e-05 -1.02563e-06 -0.000135672 0.999946
0.3 5.74188e-05 51971.5 -0.308387 0.0618699 0.742012 -0.309913 51969.8 -7.00503 0.116377 0.0619146 7.005 51969.8 15.8901 0.741923 -0.120327 -15.8925 51968.6 -5.93377e-06 1.19046e-06 1.42773e-05 -5.96314e-06 0.999968 -0.000134786 2.23925e-06 1.19132e-06 0.000134785 0.999968 0.000305747 1.42756e-05 -2.31526e-06 -0.000305793 0.999945
0.4 7.65581e-05 51176.2 -0.545751 0.108332 0.743012 -0.548436 51174.5 -6.82037 0.204724 0.108429 6.82028 51174.5 27.885 0.742834 -0.211615 -27.8892 51173.4 -1.06642e-05 2.11685e-06 1.45187e-05 -1.07166e-05 0.999967 -0.000133272 4.00038e-06 2.11874e-06 0.00013327 0.999967 0.000544882 1.45152e-05 -4.13503e-06 -0.000544964 0.999945
0.5 9.56972e-05 50169.3 -0.847742 0.165989 0.744862 -0.851883 50167.7 -6.5878 0.315566 0.166176 6.58756 50167.7 42.8483 0.744539 -0.326073 -42.8548 50166.5 -1.68976e-05 3.30857e-06 1.4847e-05 -1.69801e-05 0.999967 -0.000131311 6.29002e-06 3.3123e-06 0.000131307 0.999966 0.000854073 1.48405e-05 -6.49944e-06 -0.000854203 0.999944
0.6 0.000114836 48962.3 -1.21199 0.233366 0.747938 -1.21786 48960.7 -6.3108 0.446911 0.233696 6.31032 48960.6 60.4515 0.747398 -0.461591 -60.4607 48959.5 -2.47536e-05 4.76623e-06 1.52758e-05 -2.48734e-05 0.999966 -0.000128891 9.12764e-06 4.77297e-06 0.000128881 0.999965 0.00123465 1.52648e-05 -9.42747e-06 -0.00123484 0.999942
0.7 0.000133974 47568.6 -1.63564 0.30875 0.752655 -1.64347 47566.9 -5.9935 0.596395 0.309295 5.99263 47566.9 80.3096 0.751802 -0.61567 -80.3219 47565.8 -3.43848e-05 6.49062e-06 1.58225e-05 -3.45495e-05 0.999965 -0.000125997 1.25376e-05 6.50208e-06 0.000125979 0.999964 0.00168829 1.58046e-05 -1.29428e-05 -0.00168855 0.999941
0.8 0.000153112 46003.6 -2.11532 0.390242 0.759436 -2.12533 46002 -5.64056 0.761328 0.391096 5.6391 46001.9 101.99 0.758152 -0.785471 -102.006 46000.8 -4.59817e-05 8.48285e-06 1.65082e-05 -4.61992e-05 0.999964 -0.000122611 1.65493e-05 8.50143e-06 0.000122579 0.999962 0.00221701 1.64803e-05 -1.70741e-05 -0.00221735 0.999938
0.9 0.00017225 44284.5 -2.64725 0.475811 0.76869 -2.6596 44282.8 -5.25711 0.93874 0.477092 5.25481 44282.7 125.025 0.766834 -0.967861 -125.044 44281.6 -5.97783e-05 1.07444e-05 1.7358e-05 -6.00571e-05 0.999963 -0.000118712 2.1198e-05 1.07733e-05 0.00011866 0.999959 0.00282323 1.73161e-05 -2.18555e-05 -0.00282367 0.999935
1 0.000191387 42429.6 -3.22718 0.563351 0.780779 -3.24199 42428 -4.84861 1.12543 0.5652 4.84518 42427.7 148.919 0.778189 -1.15948 -148.942 42426.7 -7.60596e-05 1.32773e-05 1.84018e-05 -7.64086e-05 0.999962 -0.000114274 2.65247e-05 1.33209e-05 0.000114193 0.999956 0.00350979 1.83407e-05 -2.7327e-05 -0.00351034 0.999931
1.1 0.000210523 40458.6 -3.85046 0.650743 0.795996 -3.86782 40457 -4.42078 1.31803 0.653327 4.41587 40456.6 173.163 0.79249 -1.35678 -173.19 40455.6 -9.51705e-05 1.60842e-05 1.96744e-05 -9.55996e-05 0.999961 -0.000109267 3.25774e-05 1.6148e-05 0.000109146 0.999951 0.00428002 1.95877e-05 -3.3535e-05 -0.00428069 0.999926
