theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 1.17497 7.25382e-18 1.18271e-18 -1.46444e-05 8.22929e-18 1.17349 1.75968e-07 -2.75082e-21 1.18271e-18 -1.75968e-07 1.17349 2.99013e-18 -1.46473e-05 8.07302e-20 -3.40284e-18 1.17203 6.17361e-18 1.00658e-18 -1.24637e-05 7.00382e-18 0.998741 1.49764e-07 -2.34117e-21 1.00658e-18 -1.49764e-07 0.998741 2.54485e-18 -1.24661e-05 6.87082e-20 -2.8961e-18 0.997494
0.1 1.91397e-05 1.17497 -5.98683e-07 7.46064e-14 -1.46444e-05 -5.98683e-07 1.17349 1.75804e-07 -1.1476e-12 5.8339e-12 -1.75804e-07 1.17349 7.12147e-07 -1.46472e-05 -1.14368e-12 -7.12145e-07 1.17202 -5.09533e-07 6.34967e-14 -1.24637e-05 -5.09533e-07 0.998741 1.49625e-07 -9.76712e-13 4.96517e-12 -1.49625e-07 0.998741 6.06101e-07 -1.24661e-05 -9.73375e-13 -6.06099e-07 0.997494
0.2 3.82793e-05 1.17494 -2.39468e-06 2.98807e-13 -1.46443e-05 -2.39468e-06 1.17346 1.75311e-07 -4.59034e-12 2.33348e-11 -1.75311e-07 1.17346 2.84855e-06 -1.46471e-05 -4.57457e-12 -2.84854e-06 1.172 -2.03812e-06 2.54316e-13 -1.24638e-05 -2.03812e-06 0.998741 1.49208e-07 -3.90686e-12 1.98603e-11 -1.49208e-07 0.998741 2.42441e-06 -1.24662e-05 -3.89344e-12 -2.4244e-06 0.997494
0.3 5.74188e-05 1.17491 -5.38783e-06 6.74312e-13 -1.4644e-05 -5.38783e-06 1.17343 1.7449e-07 -1.03274e-11 5.25006e-11 -1.7449e-07 1.17343 6.40907e-06 -1.46469e-05 -1.02927e-11 -6.40905e-06 1.17196 -4.58575e-06 5.73928e-13 -1.2464e-05 -4.58574e-06 0.998741 1.48514e-07 -8.79001e-12 4.46849e-11 -1.48514e-07 0.998741 5.45496e-06 -1.24664e-05 -8.76045e-12 -5.45494e-06 0.997494
0.4 7.65581e-05 1.17486 -9.57786e-06 1.20356e-12 -1.46437e-05 -9.57785e-06 1.17338 1.7334e-07 -1.83583e-11 9.33277e-11 -1.7334e-07 1.17338 1.13935e-05 -1.46466e-05 -1.82976e-11 -1.13935e-05 1.17191 -8.15236e-06 1.02443e-12 -1.24643e-05 -8.15236e-06 0.998741 1.47542e-07 -1.5626e-11 7.94375e-11 -1.47542e-07 0.998741 9.69779e-06 -1.24667e-05 -1.55743e-11 -9.69776e-06 0.997494
0.5 9.56972e-05 1.17479 -1.49644e-05 1.89024e-12 -1.46433e-05 -1.49644e-05 1.17331 1.71862e-07 -2.86816e-11 1.45811e-10 -1.71862e-07 1.17331 1.78016e-05 -1.46461e-05 -2.85888e-11 -1.78015e-05 1.17185 -1.27379e-05 1.609e-12 -1.24646e-05 -1.27379e-05 0.998741 1.46292e-07 -2.44142e-11 1.24117e-10 -1.46292e-07 0.998741 1.5153e-05 -1.2467e-05 -2.43352e-11 -1.51529e-05 0.997493
0.6 0.000114836 1.17471 -2.15469e-05 2.73888e-12 -1.46428e-05 -2.15469e-05 1.17323 1.70056e-07 -4.12958e-11 2.09944e-10 -1.70056e-07 1.17323 2.56329e-05 -1.46456e-05 -4.1166e-11 -2.56328e-05 1.17177 -1.83423e-05 2.33153e-12 -1.2465e-05 -1.83423e-05 0.998741 1.44764e-07 -3.5154e-11 1.7872e-10 -1.44764e-07 0.998741 2.18206e-05 -1.24674e-05 -3.50435e-11 -2.18205e-05 0.997493
0.7 0.000133974 1.17462 -2.93249e-05 3.75503e-12 -1.46422e-05 -2.93249e-05 1.17314 1.67921e-07 -5.61989e-11 2.8572e-10 -1.67921e-07 1.17314 3.4887e-05 -1.46451e-05 -5.60284e-11 -3.48869e-05 1.17167 -2.49655e-05 3.1968e-12 -1.24655e-05 -2.49655e-05 0.99874 1.42958e-07 -4.78444e-11 2.43245e-10 -1.42958e-07 0.99874 2.97007e-05 -1.24679e-05 -4.76993e-11 -2.97006e-05 0.997493
0.8 0.000153112 1.17451 -3.82976e-05 4.94552e-12 -1.46416e-05 -3.82976e-05 1.17303 1.65459e-07 -7.33887e-11 3.73127e-10 -1.65459e-07 1.17303 4.55633e-05 -1.46444e-05 -7.31753e-11 -4.55632e-05 1.17157 -3.26073e-05 4.21071e-12 -1.24661e-05 -3.26073e-05 0.99874 1.40874e-07 -6.24846e-11 3.17688e-10 -1.40875e-07 0.99874 3.87935e-05 -1.24685e-05 -6.23028e-11 -3.87934e-05 0.997493
0.9 0.00017225 1.17439 -4.84642e-05 6.31799e-12 -1.46408e-05 -4.84642e-05 1.17291 1.62668e-07 -9.28627e-11 4.72157e-10 -1.62668e-07 1.17291 5.76613e-05 -1.46436e-05 -9.26057e-11 -5.76611e-05 1.17144 -4.12676e-05 5.37982e-12 -1.24668e-05 -4.12676e-05 0.99874 1.38513e-07 -7.90733e-11 4.02046e-10 -1.38513e-07 0.99874 4.90991e-05 -1.24691e-05 -7.88545e-11 -4.90989e-05 0.997493
1 0.000191387 1.17425 -5.98238e-05 7.88099e-12 -1.46399e-05 -5.98237e-05 1.17277 1.59549e-07 -1.14618e-10 5.82797e-10 -1.59549e-07 1.17277 7.11802e-05 -1.46427e-05 -1.14319e-10 -7.11799e-05 1.17131 -5.09464e-05 6.71151e-12 -1.24675e-05 -5.09464e-05 0.99874 1.35874e-07 -9.76093e-11 4.96314e-10 -1.35874e-07 0.99874 6.06175e-05 -1.24699e-05 -9.73546e-11 -6.06174e-05 0.997492
1.1 0.000210523 1.1741 -7.23753e-05 9.64432e-12 -1.4639e-05 -7.23753e-05 1.17262 1.56103e-07 -1.38651e-10 7.05032e-10 -1.56103e-07 1.17262 8.61191e-05 -1.46418e-05 -1.38313e-10 -8.61188e-05 1.17115 -6.16433e-05 8.21424e-12 -1.24683e-05 -6.16433e-05 0.998739 1.32956e-07 -1.18091e-10 6.00488e-10 -1.32956e-07 0.998739 7.33492e-05 -1.24707e-05 -1.17804e-10 -7.33489e-05 0.997492
1.2 0.000229659 1.17393 -8.61177e-05 1.16187e-11 -1.4638e-05 -8.61177e-05 1.17245 1.5233e-07 -1.64958e-10 8.38849e-10 -1.5233e-07 1.17245 0.000102477 -1.46407e-05 -1.64588e-10 -0.000102477 1.17099 -7.33583e-05 9.89728e-12 -1.24692e-05 -7.33583e-05 0.998739 1.2976e-07 -1.40517e-10 7.14563e-10 -1.2976e-07 0.998739 8.72941e-05 -1.24715e-05 -1.40202e-10 -8.72938e-05 0.997492
1.3 0.000248794 1.17375 -0.00010105 1.3816e-11 -1.46368e-05 -0.00010105 1.17227 1.48229e-07 -1.93535e-10 9.8423e-10 -1.48229e-07 1.17227 0.000120254 -1.46396e-05 -1.93141e-10 -0.000120253 1.17081 -8.60912e-05 1.17708e-11 -1.24701e-05 -8.60912e-05 0.998739 1.26287e-07 -1.64886e-10 8.38534e-10 -1.26287e-07 0.998739 0.000102452 -1.24725e-05 -1.6455e-10 -0.000102452 0.997491
1.4 0.000267929 1.17356 -0.00011717 1.62487e-11 -1.46356e-05 -0.00011717 1.17208 1.43802e-07 -2.24378e-10 1.14116e-09 -1.43802e-07 1.17208 0.000139447 -1.46384e-05 -2.23972e-10 -0.000139447 1.17061 -9.98417e-05 1.38457e-11 -1.24712e-05 -9.98417e-05 0.998739 1.22535e-07 -1.91195e-10 9.72393e-10 -1.22535e-07 0.998739 0.000118825 -1.24735e-05 -1.90849e-10 -0.000118824 0.997491
1.5 0.000287062 1.17335 -0.000134477 1.89309e-11 -1.46343e-05 -0.000134477 1.17187 1.39047e-07 -2.57482e-10 1.30961e-09 -1.39047e-07 1.17187 0.000160057 -1.46371e-05 -2.57078e-10 -0.000160057 1.1704 -0.00011461 1.61341e-11 -1.24723e-05 -0.00011461 0.998738 1.18505e-07 -2.19442e-10 1.11613e-09 -1.18505e-07 0.998738 0.000136411 -1.24746e-05 -2.19098e-10 -0.00013641 0.997491
1.6 0.000306195 1.17312 -0.000152969 2.18771e-11 -1.46329e-05 -0.000152969 1.17164 1.33966e-07 -2.92842e-10 1.48958e-09 -1.33966e-07 1.17164 0.000182082 -1.46356e-05 -2.92458e-10 -0.000182081 1.17018 -0.000130395 1.86486e-11 -1.24735e-05 -0.000130395 0.998738 1.14196e-07 -2.49626e-10 1.26975e-09 -1.14196e-07 0.998738 0.000155211 -1.24758e-05 -2.49299e-10 -0.000155211 0.99749
1.7 0.000325327 1.17289 -0.000172645 2.5103e-11 -1.46314e-05 -0.000172645 1.1714 1.28559e-07 -3.30452e-10 1.68102e-09 -1.28559e-07 1.1714 0.00020552 -1.46342e-05 -3.3011e-10 -0.000205519 1.16994 -0.000147197 2.14028e-11 -1.24747e-05 -0.000147197 0.998737 1.09609e-07 -2.81743e-10 1.43324e-09 -1.09609e-07 0.998737 0.000175226 -1.24771e-05 -2.81451e-10 -0.000175225 0.99749
1.8 0.000344457 1.17263 -0.000193503 2.86256e-11 -1.46299e-05 -0.000193502 1.17115 1.22826e-07 -3.70307e-10 1.88393e-09 -1.22826e-07 1.17115 0.00023037 -1.46326e-05 -3.70032e-10 -0.00023037 1.16969 -0.000165015 2.44114e-11 -1.24761e-05 -0.000165015 0.998737 1.04744e-07 -3.15791e-10 1.60658e-09 -1.04744e-07 0.998737 0.000196456 -1.24784e-05 -3.15557e-10 -0.000196455 0.997489
1.9 0.000363587 1.17237 -0.00021554 3.24626e-11 -1.46282e-05 -0.00021554 1.17088 1.16767e-07 -4.12401e-10 2.09827e-09 -1.16767e-07 1.17088 0.000256632 -1.46309e-05 -4.12222e-10 -0.000256631 1.16942 -0.000183851 2.76898e-11 -1.24775e-05 -0.00018385 0.998736 9.95995e-08 -3.51768e-10 1.78978e-09 -9.95996e-08 0.998736 0.000218901 -1.24798e-05 -3.51616e-10 -0.0002189 0.997489
2 0.000382716 1.17208 -0.000238755 3.66327e-11 -1.46264e-05 -0.000238755 1.1706 1.10383e-07 -4.56727e-10 2.32403e-09 -1.10383e-07 1.1706 0.000284302 -1.46291e-05 -4.56678e-10 -0.000284301 1.16914 -0.000203702 3.12544e-11 -1.2479e-05 -0.000203701 0.998736 9.41767e-08 -3.89671e-10 1.98282e-09 -9.41768e-08 0.998736 0.000242561 -1.24813e-05 -3.89629e-10 -0.00024256 0.997488
2.1 0.000401843 1.17179 -0.000263147 4.11557e-11 -1.46246e-05 -0.000263147 1.17031 1.03674e-07 -5.03279e-10 2.56116e-09 -1.03674e-07 1.17031 0.00031338 -1.46273e-05 -5.03396e-10 -0.000313379 1.16885 -0.000224568 3.51221e-11 -1.24806e-05 -0.000224568 0.998735 8.8475e-08 -4.29496e-10 2.18569e-09 -8.84752e-08 0.998735 0.000267437 -1.24828e-05 -4.29596e-10 -0.000267436 0.997488
2.2 0.000420969 1.17148 -0.000288711 4.60523e-11 -1.46227e-05 -0.000288711 1.17 9.66405e-08 -5.52048e-10 2.80965e-09 -9.66408e-08 1.17 0.000343864 -1.46253e-05 -5.52375e-10 -0.000343862 1.16854 -0.00024645 3.93113e-11 -1.24822e-05 -0.00024645 0.998735 8.24945e-08 -4.7124e-10 2.39838e-09 -8.24947e-08 0.998735 0.000293529 -1.24845e-05 -4.71519e-10 -0.000293528 0.997487
2.3 0.000440094 1.17115 -0.000315448 5.13443e-11 -1.46207e-05 -0.000315448 1.16967 8.92828e-08 -6.03028e-10 3.06946e-09 -8.92831e-08 1.16967 0.000375751 -1.46233e-05 -6.03612e-10 -0.00037575 1.16821 -0.000269348 4.38407e-11 -1.2484e-05 -0.000269347 0.998734 7.62349e-08 -5.14901e-10 2.62089e-09 -7.62351e-08 0.998734 0.000320838 -1.24862e-05 -5.15399e-10 -0.000320837 0.997487
2.4 0.000459218 1.17082 -0.000343353 5.70542e-11 -1.46185e-05 -0.000343353 1.16933 8.16014e-08 -6.56211e-10 3.34056e-09 -8.16017e-08 1.16933 0.000409041 -1.46212e-05 -6.57103e-10 -0.00040904 1.16787 -0.000293259 4.87303e-11 -1.24858e-05 -0.000293259 0.998734 6.96961e-08 -5.60473e-10 2.85319e-09 -6.96964e-08 0.998734 0.000349364 -1.2488e-05 -5.61235e-10 -0.000349363 0.997486
2.5 0.00047834 1.17046 -0.000372424 6.32058e-11 -1.46164e-05 -0.000372424 1.16898 7.35965e-08 -7.11588e-10 3.62292e-09 -7.35969e-08 1.16898 0.000443732 -1.46189e-05 -7.12846e-10 -0.00044373 1.16752 -0.000318185 5.40007e-11 -1.24877e-05 -0.000318185 0.998733 6.28781e-08 -6.07954e-10 3.09529e-09 -6.28785e-08 0.998733 0.000379108 -1.24899e-05 -6.09029e-10 -0.000379106 0.997485
2.6 0.000497461 1.1701 -0.000402659 6.98238e-11 -1.46141e-05 -0.000402659 1.16861 6.52688e-08 -7.6915e-10 3.9165e-09 -6.52693e-08 1.16861 0.00047982 -1.46166e-05 -7.70838e-10 -0.000479818 1.16715 -0.000344125 5.96736e-11 -1.24896e-05 -0.000344125 0.998732 5.57807e-08 -6.5734e-10 3.34716e-09 -5.57811e-08 0.998732 0.000410069 -1.24918e-05 -6.58782e-10 -0.000410068 0.997485
2.7 0.00051658 1.16971 -0.000434055 7.69338e-11 -1.46117e-05 -0.000434055 1.16823 5.66186e-08 -8.2889e-10 4.22127e-09 -5.66191e-08 1.16823 0.000517304 -1.46142e-05 -8.31076e-10 -0.000517303 1.16677 -0.000371078 6.57714e-11 -1.24917e-05 -0.000371078 0.998732 4.84038e-08 -7.08626e-10 3.6088e-09 -4.84042e-08 0.998732 0.000442249 -1.24939e-05 -7.10495e-10 -0.000442247 0.997484
2.8 0.000535698 1.16932 -0.00046661 8.45622e-11 -1.46092e-05 -0.00046661 1.16783 4.76464e-08 -8.90796e-10 4.53718e-09 -4.7647e-08 1.16783 0.000556183 -1.46118e-05 -8.93555e-10 -0.000556181 1.16638 -0.000399044 7.23175e-11 -1.24938e-05 -0.000399044 0.998731 4.07471e-08 -7.61808e-10 3.88019e-09 -4.07477e-08 0.998731 0.000475647 -1.2496e-05 -7.64167e-10 -0.000475645 0.997483
2.9 0.000554814 1.16891 -0.000500319 9.27367e-11 -1.46067e-05 -0.000500319 1.16742 3.83527e-08 -9.5486e-10 4.8642e-09 -3.83534e-08 1.16742 0.000596453 -1.46092e-05 -9.58272e-10 -0.000596451 1.16597 -0.000428023 7.93361e-11 -1.2496e-05 -0.000428023 0.99873 3.28107e-08 -8.16882e-10 4.16132e-09 -3.28113e-08 0.99873 0.000510265 -1.24981e-05 -8.19801e-10 -0.000510263 0.997482
3 0.000573928 1.16848 -0.000535181 1.01486e-10 -1.4604e-05 -0.000535181 1.167 2.8738e-08 -1.02107e-09 5.2023e-09 -2.87388e-08 1.167 0.000638112 -1.46065e-05 -1.02522e-09 -0.00063811 1.16554 -0.000458013 8.68524e-11 -1.24983e-05 -0.000458013 0.99873 2.45943e-08 -8.73842e-10 4.45217e-09 -2.4595e-08 0.998729 0.000546102 -1.25004e-05 -8.77396e-10 -0.0005461 0.997481
3.1 0.00059304 1.16805 -0.000571192 1.10839e-10 -1.46013e-05 -0.000571192 1.16656 1.88029e-08 -1.08942e-09 5.55142e-09 -1.88038e-08 1.16656 0.000681158 -1.46038e-05 -1.09441e-09 -0.000681156 1.1651 -0.000489015 9.48923e-11 -1.25006e-05 -0.000489015 0.998729 1.60977e-08 -9.32685e-10 4.75274e-09 -1.60985e-08 0.998729 0.00058316 -1.25027e-05 -9.36955e-10 -0.000583158 0.997481
3.2 0.000612151 1.16759 -0.000608349 1.20826e-10 -1.45985e-05 -0.000608349 1.16611 8.54782e-09 -1.15989e-09 5.91152e-09 -8.5489e-09 1.16611 0.000725588 -1.46009e-05 -1.16581e-09 -0.000725586 1.16465 -0.000521028 1.03483e-10 -1.25031e-05 -0.000521028 0.998728 7.32089e-09 -9.93405e-10 5.063e-09 -7.32181e-09 0.998728 0.000621439 -1.25052e-05 -9.98476e-10 -0.000621437 0.99748
3.3 0.00063126 1.16713 -0.000646648 1.31479e-10 -1.45956e-05 -0.000646648 1.16564 -2.02659e-09 -1.23248e-09 6.28257e-09 2.02537e-09 1.16564 0.0007714 -1.4598e-05 -1.23944e-09 -0.000771397 1.16418 -0.000554052 1.12652e-10 -1.25056e-05 -0.000554051 0.998727 -1.7364e-09 -1.056e-09 5.38294e-09 1.73535e-09 0.998727 0.000660939 -1.25077e-05 -1.06196e-09 -0.000660937 0.997479
3.4 0.000650367 1.16665 -0.000686086 1.42829e-10 -1.45926e-05 -0.000686086 1.16516 -1.29198e-08 -1.30717e-09 6.66451e-09 1.29184e-08 1.16516 0.00081859 -1.4595e-05 -1.31529e-09 -0.000818588 1.1637 -0.000588085 1.22427e-10 -1.25082e-05 -0.000588085 0.998726 -1.10743e-08 -1.12046e-09 5.71254e-09 1.10731e-08 0.998726 0.000701662 -1.25102e-05 -1.12741e-09 -0.000701659 0.997478
3.5 0.000669472 1.16615 -0.00072666 1.5491e-10 -1.45896e-05 -0.00072666 1.16466 -2.41311e-08 -1.38396e-09 7.05729e-09 2.41296e-08 1.16466 0.000867157 -1.45919e-05 -1.39335e-09 -0.000867154 1.16321 -0.000623128 1.32839e-10 -1.25109e-05 -0.000623127 0.998725 -2.0693e-08 -1.18677e-09 6.05179e-09 2.06917e-08 0.998725 0.000743607 -1.25129e-05 -1.19483e-09 -0.000743604 0.997477
3.6 0.000688575 1.16564 -0.000768366 1.67757e-10 -1.45864e-05 -0.000768365 1.16415 -3.56601e-08 -1.46282e-09 7.46088e-09 3.56583e-08 1.16415 0.000917097 -1.45887e-05 -1.47362e-09 -0.000917094 1.1627 -0.000659179 1.43918e-10 -1.25136e-05 -0.000659179 0.998725 -3.05927e-08 -1.25495e-09 6.40067e-09 3.05912e-08 0.998724 0.000786775 -1.25156e-05 -1.26421e-09 -0.000786773 0.997476
3.7 0.000707676 1.16512 -0.000811199 1.81403e-10 -1.45831e-05 -0.000811199 1.16363 -4.75059e-08 -1.54375e-09 7.87522e-09 4.7504e-08 1.16363 0.000968408 -1.45855e-05 -1.55609e-09 -0.000968405 1.16217 -0.000696238 1.55695e-10 -1.25165e-05 -0.000696238 0.998724 -4.07735e-08 -1.32497e-09 6.75916e-09 4.07719e-08 0.998723 0.000831168 -1.25184e-05 -1.33557e-09 -0.000831165 0.997475
3.8 0.000726775 1.16458 -0.000855157 1.95885e-10 -1.45798e-05 -0.000855156 1.16309 -5.96681e-08 -1.62673e-09 8.30025e-09 5.96659e-08 1.16309 0.00102109 -1.45821e-05 -1.64076e-09 -0.00102108 1.16164 -0.000734305 1.68203e-10 -1.25194e-05 -0.000734305 0.998723 -5.12357e-08 -1.39684e-09 7.12725e-09 5.12339e-08 0.998722 0.000876785 -1.25213e-05 -1.40888e-09 -0.000876782 0.997474
3.9 0.000745871 1.16403 -0.000900235 2.1124e-10 -1.45764e-05 -0.000900234 1.16254 -7.21458e-08 -1.71175e-09 8.73593e-09 7.21434e-08 1.16254 0.00107513 -1.45786e-05 -1.72762e-09 -0.00107512 1.16109 -0.000773379 1.81473e-10 -1.25224e-05 -0.000773379 0.998722 -6.19795e-08 -1.47054e-09 7.50492e-09 6.19774e-08 0.998721 0.000923627 -1.25243e-05 -1.48417e-09 -0.000923624 0.997473
4 0.000764965 1.16346 -0.000946429 2.27505e-10 -1.45729e-05 -0.000946428 1.16197 -8.49385e-08 -1.79879e-09 9.1822e-09 8.49358e-08 1.16197 0.00113053 -1.45751e-05 -1.81666e-09 -0.00113053 1.16052 -0.000813459 1.95541e-10 -1.25255e-05 -0.000813459 0.998721 -7.3005e-08 -1.54607e-09 7.89214e-09 7.30027e-08 0.99872 0.000971695 -1.25274e-05 -1.56143e-09 -0.000971692 0.997471
