theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 76852.3 6.78867e-13 -5.65426e-14 5.21052 6.78155e-13 76850.3 13.6789 -9.8246e-15 -5.54847e-14 -13.6789 76850.3 -4.90594e-15 5.2105 9.90204e-15 5.83333e-15 76848.9 8.8334e-18 -7.35731e-19 6.77991e-05 8.82414e-18 0.999974 0.00017799 -1.27837e-19 -7.21966e-19 -0.00017799 0.999974 -6.3836e-20 6.77989e-05 1.28845e-19 7.59031e-20 0.999956
0.1 1.91397e-05 76648.9 0.0094525 0.0160793 5.18329 0.00951911 76646.9 13.6483 0.0139092 0.0162004 -13.6483 76646.9 2.86052 5.18311 -0.0133881 -2.86055 76645.5 1.23322e-07 2.09778e-07 6.76238e-05 1.24191e-07 0.999974 0.000178063 1.81466e-07 2.11359e-07 -0.000178063 0.999974 3.73198e-05 6.76215e-05 -1.74667e-07 -3.73202e-05 0.999956
0.2 3.82793e-05 76041.4 0.0367566 0.0638386 5.10227 0.0370221 76039.4 13.5566 0.0551897 0.0643126 -13.5566 76039.4 11.3657 5.1016 -0.0531174 -11.3658 76038 4.83376e-07 8.39525e-07 6.70986e-05 4.86867e-07 0.999974 0.00017828 7.25785e-07 8.45757e-07 -0.00017828 0.999974 0.000149468 6.70898e-05 -6.98533e-07 -0.000149469 0.999956
0.3 5.74188e-05 75038.3 0.0787926 0.141858 4.96948 0.0793863 75036.3 13.4048 0.122517 0.142886 -13.4048 75036.3 25.2888 4.968 -0.1179 -25.289 75035 1.05003e-06 1.89048e-06 6.62259e-05 1.05794e-06 0.999973 0.000178639 1.63272e-06 1.90417e-06 -0.000178639 0.999973 0.000337012 6.62062e-05 -1.57119e-06 -0.000337015 0.999956
0.4 7.65581e-05 73653.4 0.130495 0.247822 4.78821 0.131541 73651.4 13.1941 0.213736 0.249554 -13.1941 73651.4 44.2591 4.78558 -0.205639 -44.2595 73650.1 1.77174e-06 3.3647e-06 6.501e-05 1.78595e-06 0.999973 0.000179137 2.90192e-06 3.38822e-06 -0.000179138 0.999973 0.00060091 6.49743e-05 -2.79199e-06 -0.000600916 0.999955
0.5 9.56972e-05 71905.7 0.185047 0.378593 4.56292 0.186664 71903.7 12.9264 0.32594 0.381114 -12.9266 71903.7 67.7731 4.55878 -0.313512 -67.7737 71902.4 2.57347e-06 5.26513e-06 6.3457e-05 2.59596e-06 0.999973 0.000179769 4.53288e-06 5.3002e-06 -0.000179772 0.999972 0.000942527 6.33994e-05 -4.36004e-06 -0.000942536 0.999954
0.6 0.000114836 69818.9 0.234145 0.530313 4.29909 0.236442 69816.9 12.6043 0.455574 0.533631 -12.6047 69816.9 95.209 4.29309 -0.438064 -95.2099 69815.6 3.35361e-06 7.59556e-06 6.15749e-05 3.38651e-06 0.999972 0.000180529 6.52509e-06 7.64308e-06 -0.000180534 0.999971 0.00136366 6.14889e-05 -6.27429e-06 -0.00136367 0.999952
0.7 0.000133974 67421 0.268319 0.698527 4.00307 0.271394 67419.1 12.2307 0.598562 0.702563 -12.2313 67419 125.845 3.99482 -0.575341 -125.846 67417.7 3.97975e-06 1.03607e-05 5.93742e-05 4.02537e-06 0.999971 0.000181407 8.87798e-06 1.04205e-05 -0.000181416 0.999969 0.00186655 5.92519e-05 -8.53356e-06 -0.00186657 0.99995
0.8 0.000153112 64743.8 0.277297 0.87832 3.68184 0.281238 64741.9 11.8089 0.750451 0.882909 -11.8099 64741.7 158.88 3.67098 -0.721028 -158.881 64740.4 4.28299e-06 1.35661e-05 5.68679e-05 4.34386e-06 0.99997 0.000182394 1.15911e-05 1.3637e-05 -0.000182409 0.999967 0.00245398 5.67001e-05 -1.11366e-05 -0.002454 0.999948
0.9 0.00017225 61822 0.250407 1.06448 3.34286 0.255287 61820.1 11.3429 0.906567 1.06937 -11.3444 61819.8 193.456 3.329 -0.870601 -193.458 61818.6 4.05045e-06 1.72185e-05 5.40722e-05 4.12938e-06 0.999969 0.000183477 1.46641e-05 1.72975e-05 -0.000183501 0.999964 0.00312924 5.3848e-05 -1.40824e-05 -0.00312927 0.999944
