theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 2.86958 2.05331e-17 2.55413e-18 0.00026865 2.03873e-17 2.86416 -0.000108635 -3.55597e-18 2.25893e-18 0.000108635 2.86416 4.66446e-18 0.000268639 2.81682e-18 -5.11684e-18 2.85878 7.15542e-18 8.9007e-19 9.36198e-05 7.10463e-18 0.99811 -3.78573e-05 -1.23919e-18 7.87199e-19 3.78573e-05 0.99811 1.62548e-18 9.3616e-05 9.81613e-19 -1.78313e-18 0.996235
0.1 1.91397e-05 2.86956 -1.38814e-06 -1.62932e-10 0.000268647 -1.38814e-06 2.86413 -0.000108634 -1.11936e-10 1.13752e-10 0.000108634 2.86413 2.59647e-06 0.000268636 -1.27347e-10 -2.59645e-06 2.85875 -4.83747e-07 -5.67796e-11 9.36195e-05 -4.83746e-07 0.99811 -3.78575e-05 -3.90081e-11 3.96411e-11 3.78575e-05 0.99811 9.04831e-07 9.36157e-05 -4.43788e-11 -9.04825e-07 0.996235
0.2 3.82793e-05 2.86948 -5.55236e-06 -6.51708e-10 0.000268637 -5.55235e-06 2.86406 -0.000108633 -4.47734e-10 4.54994e-10 0.000108633 2.86406 1.03856e-05 0.000268626 -5.09375e-10 -1.03856e-05 2.85868 -1.93497e-06 -2.27117e-10 9.36187e-05 -1.93497e-06 0.99811 -3.78579e-05 -1.56033e-10 1.58563e-10 3.78579e-05 0.99811 3.61935e-06 9.36149e-05 -1.77515e-10 -3.61932e-06 0.996235
0.3 5.74188e-05 2.86935 -1.24921e-05 -1.46627e-09 0.000268621 -1.2492e-05 2.86393 -0.00010863 -1.00736e-09 1.02368e-09 0.00010863 2.86393 2.33669e-05 0.00026861 -1.14604e-09 -2.33668e-05 2.85855 -4.35362e-06 -5.1101e-10 9.36174e-05 -4.35361e-06 0.99811 -3.78588e-05 -3.51077e-10 3.56763e-10 3.78588e-05 0.99811 8.14362e-06 9.36136e-05 -3.99408e-10 -8.14357e-06 0.996235
0.4 7.65581e-05 2.86917 -2.22062e-05 -2.6065e-09 0.000268599 -2.22062e-05 2.86375 -0.000108626 -1.79077e-09 1.81973e-09 0.000108626 2.86375 4.15392e-05 0.000268588 -2.03727e-09 -4.15389e-05 2.85837 -7.7396e-06 -9.08452e-10 9.36155e-05 -7.73959e-06 0.998109 -3.78599e-05 -6.24143e-10 6.34237e-10 3.78599e-05 0.998109 1.44778e-05 9.36117e-05 -7.10057e-10 -1.44777e-05 0.996235
0.5 9.56972e-05 2.86894 -3.46935e-05 -4.07228e-09 0.00026857 -3.46934e-05 2.86351 -0.000108622 -2.79789e-09 2.84305e-09 0.000108622 2.86351 6.4901e-05 0.000268559 -3.18298e-09 -6.49005e-05 2.85814 -1.20928e-05 -1.41944e-09 9.36132e-05 -1.20928e-05 0.998109 -3.78613e-05 -9.75236e-10 9.90975e-10 3.78613e-05 0.998109 2.26219e-05 9.36094e-05 -1.10946e-09 -2.26218e-05 0.996235
0.6 0.000114836 2.86865 -4.9952e-05 -5.8634e-09 0.000268535 -4.99519e-05 2.86323 -0.000108616 -4.02863e-09 4.09348e-09 0.000108616 2.86323 9.34503e-05 0.000268524 -4.58302e-09 -9.34497e-05 2.85785 -1.7413e-05 -2.04396e-09 9.36103e-05 -1.7413e-05 0.998109 -3.78631e-05 -1.40436e-09 1.42697e-09 3.78631e-05 0.998109 3.25764e-05 9.36064e-05 -1.59762e-09 -3.25762e-05 0.996235
0.7 0.000133974 2.86832 -6.79795e-05 -7.97965e-09 0.000268494 -6.79794e-05 2.86289 -0.00010861 -5.48287e-09 5.57088e-09 0.00010861 2.86289 0.000127185 0.000268483 -6.23725e-09 -0.000127184 2.85752 -2.37001e-05 -2.782e-09 9.36068e-05 -2.37001e-05 0.998109 -3.78652e-05 -1.91153e-09 1.94221e-09 3.78652e-05 0.998109 4.43413e-05 9.3603e-05 -2.17453e-09 -4.4341e-05 0.996235
0.8 0.000153112 2.86793 -8.87735e-05 -1.04208e-08 0.000268447 -8.87733e-05 2.86251 -0.000108602 -7.16049e-09 7.27503e-09 0.000108602 2.86251 0.000166102 0.000268435 -8.14548e-09 -0.000166101 2.85713 -3.09539e-05 -3.63354e-09 9.36029e-05 -3.09538e-05 0.998109 -3.78677e-05 -2.49674e-09 2.53668e-09 3.78677e-05 0.998109 5.7917e-05 9.3599e-05 -2.84019e-09 -5.79167e-05 0.996235
0.9 0.00017225 2.86749 -0.000112331 -1.31864e-08 0.000268393 -0.000112331 2.86207 -0.000108593 -9.06133e-09 9.20571e-09 0.000108593 2.86207 0.000210198 0.000268381 -1.03075e-08 -0.000210197 2.8567 -3.91739e-05 -4.59859e-09 9.35984e-05 -3.91739e-05 0.998109 -3.78704e-05 -3.16002e-09 3.21037e-09 3.78704e-05 0.998109 7.33039e-05 9.35945e-05 -3.59461e-09 -7.33034e-05 0.996235
