theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 36922.6 2.92051e-13 -2.72409e-14 6.25037 2.92591e-13 36921.1 -11.9897 -6.20817e-15 -2.72396e-14 11.9897 36921.1 8.28586e-15 6.25036 6.66525e-15 -7.24081e-15 36920.1 7.90981e-18 -7.37783e-19 0.000169283 7.92443e-18 0.999958 -0.000324726 -1.6814e-19 -7.37749e-19 0.000324726 0.999958 2.24412e-19 0.000169283 1.8052e-19 -1.96108e-19 0.999932
0.1 1.91397e-05 36855.6 -0.0246914 0.000507771 6.23452 -0.0247237 36854.1 -11.962 0.00165124 0.000704098 11.962 36854.1 1.10067 6.23436 -0.0020432 -1.10065 36853.1 -6.6995e-07 1.37773e-08 0.000169161 -6.70826e-07 0.999958 -0.000324564 4.4803e-08 1.91042e-08 0.000324564 0.999958 2.98643e-05 0.000169156 -5.5438e-08 -2.98638e-05 0.999932
0.2 3.82793e-05 36655.3 -0.0985659 0.00205079 6.18714 -0.0986944 36653.8 -11.8792 0.00657121 0.00282989 11.8792 36653.8 4.38244 6.18652 -0.0081304 -4.38237 36652.8 -2.68899e-06 5.59479e-08 0.000168792 -2.6925e-06 0.999958 -0.000324079 1.7927e-07 7.72026e-08 0.000324079 0.999958 0.000119558 0.000168775 -2.21807e-07 -0.000119556 0.999932
0.3 5.74188e-05 36323.6 -0.221026 0.00468708 6.1088 -0.221313 36322.1 -11.7423 0.0146594 0.00641695 11.7423 36322.1 9.78505 6.10742 -0.0181354 -9.78489 36321.1 -6.08491e-06 1.29037e-07 0.000168177 -6.09281e-06 0.999958 -0.00032327 4.03578e-07 1.76661e-07 0.00032327 0.999958 0.000269385 0.000168139 -4.99272e-07 -0.000269381 0.999931
0.4 7.65581e-05 35863.6 -0.391083 0.00850984 6.00041 -0.391588 35862.1 -11.5531 0.0257509 0.0115283 11.5531 35862.1 17.2094 5.99799 -0.0318511 -17.2091 35861.1 -1.09047e-05 2.37283e-07 0.000167312 -1.09188e-05 0.999957 -0.000322139 7.18024e-07 3.21448e-07 0.000322138 0.999957 0.000479856 0.000167244 -8.88117e-07 -0.000479849 0.999931
0.5 9.56972e-05 35279.7 -0.607368 0.0136422 5.86324 -0.608146 35278.2 -11.3137 0.0396205 0.0182459 11.3137 35278.2 26.5195 5.8595 -0.0489945 -26.5191 35277.3 -1.72158e-05 3.86686e-07 0.000166193 -1.72378e-05 0.999957 -0.000320687 1.12304e-06 5.17179e-07 0.000320685 0.999956 0.000751693 0.000166087 -1.38874e-06 -0.000751681 0.99993
0.6 0.000114836 34577.4 -0.868145 0.0202303 5.69889 -0.869247 34575.9 -11.0272 0.0559874 0.0266651 11.0271 34575.9 37.5455 5.69357 -0.0692135 -37.5449 34574.9 -2.51073e-05 5.85072e-07 0.000164815 -2.51392e-05 0.999956 -0.000318915 1.61919e-06 7.71172e-07 0.000318911 0.999955 0.00108584 0.000164662 -2.0017e-06 -0.00108582 0.999928
0.7 0.000133974 33763.2 -1.17133 0.0284345 5.50923 -1.1728 33761.7 -10.697 0.0745224 0.0368871 10.6967 33761.6 50.0867 5.5021 -0.0920946 -50.0859 33760.7 -3.46926e-05 8.42176e-07 0.000163173 -3.47361e-05 0.999955 -0.000316825 2.20721e-06 1.09252e-06 0.000316817 0.999954 0.00148347 0.000162962 -2.72766e-06 -0.00148345 0.999927
0.8 0.000153112 32844.6 -1.51452 0.0384201 5.29644 -1.51639 32843.1 -10.327 0.0948551 0.0490109 10.3265 32843 63.9159 5.28728 -0.117173 -63.9149 32842.1 -4.61115e-05 1.16975e-06 0.000161257 -4.61686e-05 0.999954 -0.000314419 2.888e-06 1.4922e-06 0.000314406 0.999952 0.00194601 0.000160978 -3.5675e-06 -0.00194598 0.999924
0.9 0.00017225 31830.1 -1.89499 0.0503458 5.06289 -1.8973 31828.6 -9.92143 0.116583 0.0631243 9.92075 31828.5 78.7836 5.0515 -0.143944 -78.7824 31827.6 -5.95345e-05 1.58171e-06 0.00015906 -5.9607e-05 0.999953 -0.0003117 3.66266e-06 1.98317e-06 0.000311679 0.99995 0.00247513 0.000158702 -4.52226e-06 -0.0024751 0.999922
1 0.000191387 30728.7 -2.30976 0.0643532 4.81116 -2.31252 30727.2 -9.48507 0.139279 0.0792948 9.48407 30727 94.4236 4.79737 -0.171872 -94.4221 30726.2 -7.51662e-05 2.09424e-06 0.000156569 -7.52562e-05 0.999952 -0.000308672 4.53254e-06 2.58048e-06 0.000308639 0.999947 0.00307282 0.00015612 -5.59321e-06 -0.00307277 0.999918
