theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 0.00951149 0 0 2.63223e-08 0 0.00947547 3.76104e-09 0 0 -3.76104e-09 0.00947547 0 2.64347e-08 0 0 0.00943945 0 0 2.76743e-06 0 0.996213 3.9542e-07 0 0 -3.9542e-07 0.996213 0 2.77924e-06 0 0 0.992427
0.1 1.91397e-05 0.00951147 -1.24256e-08 -3.09984e-15 2.63223e-08 -1.24256e-08 0.00947545 3.76104e-09 -1.4343e-14 4.35967e-15 -3.76104e-09 0.00947545 -2.80756e-10 2.64346e-08 -3.31337e-14 2.80756e-10 0.00943943 -1.30638e-06 -3.25906e-13 2.76743e-06 -1.30638e-06 0.996213 3.95421e-07 -1.50797e-12 4.58359e-13 -3.95421e-07 0.996213 -2.95177e-08 2.77924e-06 -3.48356e-12 2.95176e-08 0.992427
0.2 3.82793e-05 0.00951141 -4.97022e-08 -1.23973e-14 2.63221e-08 -4.97021e-08 0.00947539 3.76104e-09 -5.73664e-14 1.74423e-14 -3.76104e-09 0.00947539 -1.12302e-09 2.64345e-08 -1.32536e-13 1.12302e-09 0.00943937 -5.22553e-06 -1.30342e-12 2.76742e-06 -5.22553e-06 0.996213 3.95424e-07 -6.03133e-12 1.83384e-12 -3.95424e-07 0.996213 -1.18071e-07 2.77924e-06 -1.39344e-11 1.18071e-07 0.992426
0.3 5.74188e-05 0.0095113 -1.11829e-07 -2.78944e-14 2.63218e-08 -1.11829e-07 0.00947528 3.76105e-09 -1.29074e-13 3.92438e-14 -3.76105e-09 0.00947528 -2.52679e-09 2.64342e-08 -2.98201e-13 2.52678e-09 0.00943927 -1.17575e-05 -2.93276e-12 2.76742e-06 -1.17575e-05 0.996213 3.95429e-07 -1.35705e-11 4.12601e-12 -3.95429e-07 0.996213 -2.65661e-07 2.77924e-06 -3.13522e-11 2.65661e-07 0.992426
0.4 7.65581e-05 0.00951116 -1.98805e-07 -4.95918e-14 2.63214e-08 -1.98804e-07 0.00947514 3.76105e-09 -2.29459e-13 6.97656e-14 -3.76105e-09 0.00947514 -4.49203e-09 2.64338e-08 -5.30128e-13 4.49202e-09 0.00943912 -2.09022e-05 -5.21407e-12 2.76742e-06 -2.09022e-05 0.996213 3.95436e-07 -2.41252e-11 7.33514e-12 -3.95436e-07 0.996213 -4.72291e-07 2.77924e-06 -5.57375e-11 4.7229e-07 0.992426
0.5 9.56972e-05 0.00951097 -3.10627e-07 -7.74883e-14 2.63208e-08 -3.10627e-07 0.00947495 3.76106e-09 -3.58521e-13 1.09009e-13 -3.76106e-09 0.00947495 -7.01873e-09 2.64332e-08 -8.28311e-13 7.01872e-09 0.00943894 -3.26599e-05 -8.14726e-12 2.76742e-06 -3.26599e-05 0.996213 3.95445e-07 -3.76955e-11 1.14614e-11 -3.95445e-07 0.996213 -7.37961e-07 2.77924e-06 -8.709e-11 7.3796e-07 0.992426
0.6 0.000114836 0.00951074 -4.47295e-07 -1.11587e-13 2.63202e-08 -4.47294e-07 0.00947472 3.76107e-09 -5.16254e-13 1.5697e-13 -3.76107e-09 0.00947472 -1.01068e-08 2.64326e-08 -1.19274e-12 1.01068e-08 0.00943871 -4.70305e-05 -1.17328e-11 2.76742e-06 -4.70305e-05 0.996213 3.95455e-07 -5.42812e-11 1.65045e-11 -3.95455e-07 0.996213 -1.06268e-06 2.77924e-06 -1.2541e-10 1.06268e-06 0.992426
0.7 0.000133974 0.00951047 -6.08804e-07 -1.51886e-13 2.63194e-08 -6.08804e-07 0.00947445 3.76109e-09 -7.02653e-13 2.13649e-13 -3.76109e-09 0.00947445 -1.37563e-08 2.64319e-08 -1.62341e-12 1.37563e-08 0.00943844 -6.40141e-05 -1.59704e-11 2.76741e-06 -6.40141e-05 0.996213 3.95468e-07 -7.38821e-11 2.24646e-11 -3.95468e-07 0.996213 -1.44644e-06 2.77924e-06 -1.70697e-10 1.44644e-06 0.992426
0.8 0.000153112 0.00951016 -7.95153e-07 -1.9839e-13 2.63185e-08 -7.95152e-07 0.00947414 3.7611e-09 -9.17713e-13 2.79044e-13 -3.7611e-09 0.00947414 -1.79672e-08 2.6431e-08 -2.12031e-12 1.79672e-08 0.00943813 -8.36109e-05 -2.08609e-11 2.76741e-06 -8.36108e-05 0.996213 3.95483e-07 -9.64981e-11 2.93416e-11 -3.95483e-07 0.996213 -1.88926e-06 2.77924e-06 -2.22952e-10 1.88926e-06 0.992426
0.9 0.00017225 0.00950981 -1.00634e-06 -2.51098e-13 2.63175e-08 -1.00634e-06 0.00947379 3.76112e-09 -1.16143e-12 3.53156e-13 -3.76112e-09 0.00947379 -2.27393e-08 2.643e-08 -2.68343e-12 2.27393e-08 0.00943778 -0.000105821 -2.64041e-11 2.7674e-06 -0.000105821 0.996213 3.95499e-07 -1.22129e-10 3.7136e-11 -3.95499e-07 0.996213 -2.39114e-06 2.77924e-06 -2.82175e-10 2.39114e-06 0.992426
