theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 0.000113438 0 0 1.47124e-10 0 0.00011312 4.12463e-12 0 0 -4.12463e-12 0.00011312 0 1.47134e-10 0 0 0.000112802 0 0 1.29696e-06 0 0.997197 3.63603e-08 0 0 -3.63603e-08 0.997197 0 1.29705e-06 0 0 0.994394
0.1 1.91397e-05 0.000113437 -1.67323e-10 -3.29567e-18 1.47124e-10 -1.67323e-10 0.000113119 4.12462e-12 -9.24344e-17 3.10333e-18 -4.12462e-12 0.000113119 -1.60523e-13 1.47134e-10 -1.70208e-16 1.60522e-13 0.000112801 -1.47503e-06 -2.90528e-14 1.29696e-06 -1.47503e-06 0.997197 3.63603e-08 -8.1485e-13 2.73573e-14 -3.63603e-08 0.997197 -1.41508e-09 1.29705e-06 -1.50046e-12 1.41507e-09 0.994394
0.2 3.82793e-05 0.000113437 -6.6929e-10 -1.58734e-17 1.47123e-10 -6.6929e-10 0.000113119 4.1246e-12 -3.71815e-16 1.12023e-17 -4.1246e-12 0.000113119 -6.42086e-13 1.47133e-10 -6.82636e-16 6.42086e-13 0.000112801 -5.90012e-06 -1.39932e-13 1.29696e-06 -5.90012e-06 0.997197 3.63604e-08 -3.27773e-12 9.87541e-14 -3.63603e-08 0.997197 -5.6603e-09 1.29705e-06 -6.01777e-12 5.6603e-09 0.994394
0.3 5.74188e-05 0.000113436 -1.50589e-09 -3.56426e-17 1.47122e-10 -1.50589e-09 0.000113118 4.12457e-12 -8.3954e-16 2.31365e-17 -4.12457e-12 0.000113118 -1.44469e-12 1.47132e-10 -1.5355e-15 1.44468e-12 0.0001128 -1.32753e-05 -3.1421e-13 1.29696e-06 -1.32753e-05 0.997197 3.63604e-08 -7.40102e-12 2.03961e-13 -3.63604e-08 0.997197 -1.27357e-08 1.29705e-06 -1.35363e-11 1.27357e-08 0.994394
0.4 7.65581e-05 0.000113434 -2.67712e-09 -6.28244e-17 1.4712e-10 -2.67712e-09 0.000113117 4.12453e-12 -1.49156e-15 4.2149e-17 -4.12453e-12 0.000113117 -2.56831e-12 1.47131e-10 -2.72767e-15 2.56831e-12 0.000112799 -2.36006e-05 -5.53838e-13 1.29696e-06 -2.36006e-05 0.997197 3.63605e-08 -1.31491e-11 3.71571e-13 -3.63605e-08 0.997197 -2.26414e-08 1.29706e-06 -2.40463e-11 2.26414e-08 0.994394
0.5 9.56972e-05 0.000113433 -4.18296e-09 -9.9289e-17 1.47118e-10 -4.18296e-09 0.000113115 4.12447e-12 -2.33042e-15 6.66619e-17 -4.12447e-12 0.000113115 -4.01295e-12 1.47129e-10 -4.26256e-15 4.01294e-12 0.000112797 -3.68761e-05 -8.75312e-13 1.29697e-06 -3.68761e-05 0.997197 3.63605e-08 -2.05446e-11 5.87678e-13 -3.63605e-08 0.997197 -3.53774e-08 1.29706e-06 -3.75779e-11 3.53773e-08 0.994394
0.6 0.000114836 0.000113431 -6.02338e-09 -1.42818e-16 1.47116e-10 -6.02338e-09 0.000113113 4.12441e-12 -3.35597e-15 9.46393e-17 -4.12441e-12 0.000113113 -5.77859e-12 1.47127e-10 -6.13763e-15 5.77857e-12 0.000112795 -5.31019e-05 -1.25908e-12 1.29697e-06 -5.31019e-05 0.997197 3.63606e-08 -2.95861e-11 8.34336e-13 -3.63606e-08 0.997197 -5.09438e-08 1.29706e-06 -5.41091e-11 5.09437e-08 0.994394
0.7 0.000133974 0.000113428 -8.19837e-09 -1.92631e-16 1.47113e-10 -8.19836e-09 0.00011311 4.12433e-12 -4.56794e-15 1.28402e-16 -4.12433e-12 0.00011311 -7.86519e-12 1.47124e-10 -8.35331e-15 7.86517e-12 0.000112792 -7.22781e-05 -1.69826e-12 1.29697e-06 -7.2278e-05 0.997197 3.63607e-08 -4.02717e-11 1.13202e-12 -3.63607e-08 0.997197 -6.93407e-08 1.29707e-06 -7.36441e-11 6.93406e-08 0.994394
0.8 0.000153112 0.000113425 -1.07079e-08 -2.52625e-16 1.47109e-10 -1.07079e-08 0.000113107 4.12424e-12 -5.9657e-15 1.68968e-16 -4.12424e-12 0.000113107 -1.02727e-11 1.4712e-10 -1.0911e-14 1.02727e-11 0.000112789 -9.44048e-05 -2.22724e-12 1.29697e-06 -9.44047e-05 0.997197 3.63608e-08 -5.25959e-11 1.48969e-12 -3.63608e-08 0.997197 -9.05684e-08 1.29707e-06 -9.61952e-11 9.05682e-08 0.994394
0.9 0.00017225 0.000113422 -1.35519e-08 -3.19774e-16 1.47105e-10 -1.35519e-08 0.000113104 4.12413e-12 -7.55073e-15 2.13867e-16 -4.12413e-12 0.000113104 -1.30012e-11 1.47117e-10 -1.38088e-14 1.30012e-11 0.000112786 -0.000119482 -2.81933e-12 1.29698e-06 -0.000119482 0.997197 3.6361e-08 -6.6572e-11 1.88559e-12 -3.6361e-08 0.997197 -1.14627e-07 1.29708e-06 -1.21748e-10 1.14627e-07 0.994394
1 0.000191387 0.000113418 -1.67303e-08 -3.94755e-16 1.47101e-10 -1.67303e-08 0.0001131 4.12402e-12 -9.32246e-15 2.63215e-16 -4.12402e-12 0.0001131 -1.60505e-11 1.47113e-10 -1.70483e-14 1.60505e-11 0.000112782 -0.00014751 -3.48053e-12 1.29698e-06 -0.00014751 0.997197 3.63611e-08 -8.21954e-11 2.32075e-12 -3.63611e-08 0.997197 -1.41516e-07 1.29708e-06 -1.50314e-10 1.41516e-07 0.994394
1.1 0.000210523 0.000113414 -2.02432e-08 -4.76626e-16 1.47096e-10 -2.02432e-08 0.000113096 4.12389e-12 -1.12789e-14 3.17938e-16 -4.12389e-12 0.000113096 -1.94207e-11 1.47108e-10 -2.06283e-14 1.94207e-11 0.000112778 -0.000178489 -4.20252e-12 1.29698e-06 -0.000178489 0.997197 3.63613e-08 -9.94484e-11 2.80333e-12 -3.63613e-08 0.997197 -1.71237e-07 1.29709e-06 -1.81884e-10 1.71237e-07 0.994394
1.2 0.000229659 0.00011341 -2.40904e-08 -5.68804e-16 1.47091e-10 -2.40904e-08 0.000113092 4.12375e-12 -1.34231e-14 3.78859e-16 -4.12375e-12 0.000113092 -2.31117e-11 1.47103e-10 -2.45478e-14 2.31117e-11 0.000112774 -0.000212419 -5.01547e-12 1.29699e-06 -0.000212419 0.997197 3.63615e-08 -1.18359e-10 3.34062e-12 -3.63615e-08 0.997197 -2.03789e-07 1.29709e-06 -2.16452e-10 2.03789e-07 0.994394
1.3 0.000248794 0.000113405 -2.8272e-08 -6.66893e-16 1.47085e-10 -2.82719e-08 0.000113087 4.1236e-12 -1.57527e-14 4.44096e-16 -4.1236e-12 0.000113087 -2.71235e-11 1.47098e-10 -2.88081e-14 2.71234e-11 0.000112769 -0.000249301 -5.88063e-12 1.29699e-06 -0.000249301 0.997196 3.63617e-08 -1.38906e-10 3.91602e-12 -3.63617e-08 0.997196 -2.39173e-07 1.2971e-06 -2.54028e-10 2.39173e-07 0.994394
1.4 0.000267929 0.0001134 -3.27877e-08 -7.7412e-16 1.47079e-10 -3.27877e-08 0.000113082 4.12343e-12 -1.82682e-14 5.13967e-16 -4.12343e-12 0.000113082 -3.14559e-11 1.47092e-10 -3.341e-14 3.14558e-11 0.000112764 -0.000289134 -6.82646e-12 1.297e-06 -0.000289134 0.997196 3.63619e-08 -1.61096e-10 4.53234e-12 -3.63619e-08 0.997196 -2.77389e-07 1.29711e-06 -2.94622e-10 2.77389e-07 0.994393
