theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 13.2065 8.33824e-17 -1.63008e-18 -0.0201179 8.53394e-17 13.1883 -0.00126814 -1.27518e-17 -1.3836e-18 0.00126814 13.1883 1.14181e-17 -0.020118 1.21672e-17 -1.21333e-17 13.1747 6.31374e-18 -1.2343e-19 -0.00152333 6.46193e-18 0.998626 -9.60237e-05 -9.65567e-19 -1.04766e-19 9.60237e-05 0.998626 8.64584e-19 -0.00152334 9.21301e-19 -9.18738e-19 0.997592
0.1 1.91397e-05 13.206 1.64443e-05 2.87194e-08 -0.0201171 1.64399e-05 13.1879 -0.00126786 -1.30638e-09 -3.21024e-08 0.00126786 13.1879 3.85366e-05 -0.0201172 2.93693e-10 -3.85369e-05 13.1742 1.24521e-06 2.17472e-09 -0.00152333 1.24487e-06 0.998626 -9.60061e-05 -9.89226e-11 -2.43089e-09 9.60061e-05 0.998626 2.9181e-06 -0.00152333 2.22393e-11 -2.91813e-06 0.997592
0.2 3.82793e-05 13.2047 6.57743e-05 1.14867e-07 -0.0201148 6.57565e-05 13.1865 -0.00126704 -5.22035e-09 -1.28398e-07 0.00126704 13.1865 0.000154132 -0.0201148 1.17864e-09 -0.000154134 13.1729 4.98114e-06 8.69894e-09 -0.00152331 4.97979e-06 0.998626 -9.59536e-05 -3.95341e-10 -9.72365e-09 9.59536e-05 0.998626 1.16726e-05 -0.00152331 8.92595e-11 -1.16727e-05 0.997592
0.3 5.74188e-05 13.2024 0.000147981 2.58408e-07 -0.0201109 0.000147941 13.1842 -0.00126566 -1.17265e-08 -2.88849e-07 0.00126566 13.1842 0.000346746 -0.0201109 2.66645e-09 -0.000346749 13.1706 1.12087e-05 1.95728e-08 -0.00152328 1.12057e-05 0.998626 -9.5866e-05 -8.8821e-10 -2.18786e-08 9.5866e-05 0.998626 2.62639e-05 -0.00152328 2.01967e-10 -2.62641e-05 0.997591
0.4 7.65581e-05 13.1992 0.000263051 4.59288e-07 -0.0201054 0.00026298 13.181 -0.00126373 -2.0799e-08 -5.13396e-07 0.00126373 13.181 0.000616309 -0.0201055 4.77645e-09 -0.000616314 13.1674 1.99293e-05 3.47967e-08 -0.00152323 1.9924e-05 0.998625 -9.57434e-05 -1.57578e-09 -3.88961e-08 9.57434e-05 0.998625 4.6693e-05 -0.00152324 3.61875e-10 -4.66934e-05 0.997591
0.5 9.56972e-05 13.1951 0.000410963 7.17429e-07 -0.0200984 0.000410852 13.1769 -0.00126126 -3.2402e-08 -8.01954e-07 0.00126126 13.1769 0.000962724 -0.0200984 7.5357e-09 -0.000962732 13.1633 3.11452e-05 5.43709e-08 -0.00152318 3.11368e-05 0.998625 -9.55857e-05 -2.45561e-09 -6.07768e-08 9.55857e-05 0.998625 7.29609e-05 -0.00152318 5.71099e-10 -7.29615e-05 0.997591
0.6 0.000114836 13.1901 0.000591692 1.03273e-06 -0.0200899 0.000591532 13.1719 -0.00125824 -4.6489e-08 -1.15441e-06 0.00125824 13.1719 0.00138587 -0.0200899 1.09789e-08 -0.00138588 13.1583 4.4859e-05 7.82961e-08 -0.00152311 4.48469e-05 0.998624 -9.53929e-05 -3.52455e-09 -8.75216e-08 9.53929e-05 0.998624 0.000105069 -0.00152311 8.32366e-10 -0.00010507 0.99759
0.7 0.000133974 13.1841 0.000805206 1.40507e-06 -0.0200798 0.000804989 13.166 -0.00125467 -6.30038e-08 -1.57064e-06 0.00125467 13.166 0.00188559 -0.0200797 1.51486e-08 -0.0018856 13.1523 6.10739e-05 1.06573e-07 -0.00152303 6.10575e-05 0.998624 -9.51651e-05 -4.77876e-09 -1.19131e-07 9.51651e-05 0.998624 0.00014302 -0.00152302 1.14901e-09 -0.000143021 0.997589
0.8 0.000153112 13.1773 0.00105147 1.8343e-06 -0.0200681 0.00105118 13.1591 -0.00125055 -8.18794e-08 -2.05048e-06 0.00125055 13.1591 0.0024617 -0.020068 2.00949e-08 -0.00246173 13.1455 7.9794e-05 1.39202e-07 -0.00152294 7.97725e-05 0.998623 -9.49022e-05 -6.21368e-09 -1.55607e-07 9.49022e-05 0.998623 0.000186814 -0.00152293 1.52497e-09 -0.000186816 0.997589
0.9 0.00017225 13.1695 0.00133043 2.32026e-06 -0.0200549 0.00133007 13.1514 -0.00124589 -1.03039e-07 -2.59375e-06 0.00124589 13.1514 0.00311401 -0.0200548 2.58755e-08 -0.00311404 13.1378 0.000101024 1.76184e-07 -0.00152283 0.000100996 0.998623 -9.46042e-05 -7.82406e-09 -1.96951e-07 9.46042e-05 0.998623 0.000236456 -0.00152282 1.9648e-09 -0.000236458 0.997588
