theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 12496.7 1.06967e-13 -6.50324e-15 -4.2308 1.07635e-13 12495.6 1.72974 -2.03188e-15 -6.30845e-15 -1.72974 12495.6 -3.42492e-16 -4.23079 1.57202e-15 7.2685e-16 12494.9 8.55956e-18 -5.20395e-19 -0.000338552 8.61309e-18 0.999906 0.000138415 -1.62593e-19 -5.04808e-19 -0.000138415 0.999906 -2.74065e-20 -0.000338552 1.25795e-19 5.81632e-20 0.999854
0.1 1.91397e-05 12483.9 -0.00554475 -0.00256085 -4.22485 -0.00562497 12482.7 1.72669 0.00105923 -0.00266369 -1.72669 12482.7 0.271821 -4.22489 -0.00103282 -0.271835 12482 -4.44153e-07 -2.05133e-07 -0.000338425 -4.50579e-07 0.999906 0.000138314 8.48478e-08 -2.1337e-07 -0.000138314 0.999906 2.17737e-05 -0.000338428 -8.27322e-08 -2.17749e-05 0.999854
0.2 3.82793e-05 12445.3 -0.022137 -0.0102141 -4.20707 -0.0224571 12444.2 1.71758 0.00422602 -0.0106242 -1.71758 12444.2 1.08444 -4.20723 -0.00412094 -1.0845 12443.5 -1.77874e-06 -8.20719e-07 -0.000338043 -1.80445e-06 0.999906 0.00013801 3.39566e-07 -8.53667e-07 -0.00013801 0.999906 8.71364e-05 -0.000338056 -3.31123e-07 -8.7141e-05 0.999854
0.3 5.74188e-05 12381.4 -0.0496515 -0.0228723 -4.17756 -0.0503684 12380.2 1.70243 0.00946784 -0.0237902 -1.70243 12380.2 2.42938 -4.17791 -0.00923352 -2.42951 12379.6 -4.01018e-06 -1.84732e-06 -0.000337407 -4.06808e-06 0.999906 0.000137499 7.64684e-07 -1.92145e-06 -0.000137499 0.999906 0.000196213 -0.000337435 -7.45759e-07 -0.000196223 0.999853
0.4 7.65581e-05 12292.3 -0.087881 -0.0403909 -4.13653 -0.0891476 12291.1 1.68133 0.0167309 -0.0420107 -1.68133 12291.1 4.29261 -4.13715 -0.0163196 -4.29283 12290.5 -7.14927e-06 -3.28587e-06 -0.000336514 -7.25231e-06 0.999905 0.000136779 1.36109e-06 -3.41765e-06 -0.000136779 0.999905 0.000349211 -0.000336564 -1.32763e-06 -0.000349229 0.999852
0.5 9.56972e-05 12178.6 -0.136539 -0.0625699 -4.08425 -0.138502 12177.4 1.65436 0.0259411 -0.0650772 -1.65438 12177.4 6.6547 -4.0852 -0.0253088 -6.65505 12176.8 -1.12114e-05 -5.13769e-06 -0.000335363 -1.13726e-05 0.999904 0.000135842 2.13005e-06 -5.34357e-06 -0.000135843 0.999904 0.000546425 -0.00033544 -2.07814e-06 -0.000546454 0.999851
0.6 0.000114836 12040.9 -0.195263 -0.0891567 -4.02108 -0.198063 12039.7 1.62167 0.0370044 -0.092726 -1.6217 12039.7 9.49109 -4.0224 -0.0361122 -9.49157 12039.1 -1.62166e-05 -7.40448e-06 -0.000333952 -1.64492e-05 0.999903 0.00013468 3.07323e-06 -7.70091e-06 -0.000134683 0.999903 0.000788237 -0.000334061 -2.99913e-06 -0.000788277 0.99985
0.7 0.000133974 11879.9 -0.26362 -0.119849 -3.94743 -0.267387 11878.8 1.58341 0.0498089 -0.124641 -1.58346 11878.8 12.7723 -3.94917 -0.0486237 -12.773 11878.1 -2.21903e-05 -1.00884e-05 -0.000332277 -2.25075e-05 0.999902 0.000133284 4.19269e-06 -1.04918e-05 -0.000133288 0.999902 0.00107512 -0.000332423 -4.09292e-06 -0.00107517 0.999848
0.8 0.000153112 11696.5 -0.34111 -0.154299 -3.8638 -0.345966 11695.4 1.53975 0.0642256 -0.16046 -1.53984 11695.4 16.4644 -3.86597 -0.062721 -16.4652 11694.7 -2.91633e-05 -1.31918e-05 -0.000330337 -2.95784e-05 0.999901 0.000131641 5.49099e-06 -1.37186e-05 -0.000131649 0.9999 0.00140763 -0.000330522 -5.36235e-06 -0.0014077 0.999846
0.9 0.00017225 11491.7 -0.427173 -0.192116 -3.77074 -0.433227 11490.6 1.49092 0.0801103 -0.199776 -1.49106 11490.6 20.5291 -3.77335 -0.0782677 -20.5301 11489.9 -3.71722e-05 -1.67178e-05 -0.000328126 -3.7699e-05 0.9999 0.000129738 6.97113e-06 -1.73844e-05 -0.000129751 0.999898 0.00178642 -0.000328354 -6.81079e-06 -0.00178651 0.999843
