theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 497.742 2.7088e-15 -1.16201e-18 1.06351 2.73354e-15 497.476 -0.0503579 -1.14812e-16 1.89228e-17 0.0503579 497.476 3.37283e-16 1.06352 1.28504e-16 -3.60561e-16 497.348 5.44218e-18 -2.33457e-21 0.00213668 5.49188e-18 0.999466 -0.000101173 -2.30665e-19 3.80173e-20 0.000101173 0.999466 6.77627e-19 0.00213668 2.58173e-19 -7.24393e-19 0.999208
0.1 1.91397e-05 497.644 -1.44868e-05 -3.68079e-05 1.06317 -1.56594e-05 497.378 -0.0503964 3.55223e-05 -3.24103e-05 0.0503964 497.378 0.00432594 1.06317 -3.66991e-05 -0.00432449 497.25 -2.91107e-08 -7.39644e-08 0.00213641 -3.14671e-08 0.999466 -0.00010127 7.1381e-08 -6.51275e-08 0.00010127 0.999466 8.69283e-06 0.00213641 -7.37458e-08 -8.68993e-06 0.999207
0.2 3.82793e-05 497.35 -5.84322e-05 -0.000147142 1.06215 -6.31171e-05 497.084 -0.0505119 0.000142026 -0.000129569 0.0505119 497.084 0.017295 1.06214 -0.000146742 -0.0172892 496.956 -1.17487e-07 -2.95852e-07 0.00213562 -1.26907e-07 0.999465 -0.000101562 2.85566e-07 -2.60519e-07 0.000101562 0.999465 3.47743e-05 0.0021356 -2.95048e-07 -3.47627e-05 0.999207
0.3 5.74188e-05 496.86 -0.00013329 -0.000330734 1.06045 -0.000143809 496.594 -0.0507039 0.000319324 -0.000291261 0.0507039 496.594 0.0388809 1.06043 -0.000329966 -0.0388679 496.466 -2.68264e-07 -6.65648e-07 0.00213429 -2.89435e-07 0.999465 -0.000102049 6.42683e-07 -5.86202e-07 0.000102048 0.999465 7.82532e-05 0.00213426 -6.64103e-07 -7.82271e-05 0.999206
0.4 7.65581e-05 496.176 -0.000241474 -0.000587136 1.05806 -0.000260122 495.91 -0.0509718 0.0005671 -0.000517126 0.0509717 495.91 0.06904 1.05803 -0.0005861 -0.0690169 495.781 -4.86671e-07 -1.18332e-06 0.00213244 -5.24254e-07 0.999464 -0.000102729 1.14294e-06 -1.04222e-06 0.000102729 0.999464 0.000139144 0.00213237 -1.18124e-06 -0.000139098 0.999205
0.5 9.56972e-05 495.296 -0.000386353 -0.000915725 1.05501 -0.000415383 495.031 -0.0513148 0.000884917 -0.000806662 0.0513146 495.031 0.107711 1.05495 -0.000914765 -0.107675 494.902 -7.80044e-07 -1.84884e-06 0.00213005 -8.38655e-07 0.999463 -0.000103604 1.78664e-06 -1.62865e-06 0.000103604 0.999463 0.000217468 0.00212995 -1.8469e-06 -0.000217396 0.999204
0.6 0.000114836 494.224 -0.00057223 -0.0013157 1.05128 -0.000613846 493.958 -0.0517316 0.00127221 -0.00115923 0.0517313 493.958 0.154816 1.05121 -0.00131547 -0.154765 493.829 -1.15784e-06 -2.66216e-06 0.00212714 -1.24204e-06 0.999462 -0.000104672 2.57416e-06 -2.34555e-06 0.000104672 0.999462 0.000313252 0.00212698 -2.6617e-06 -0.000313147 0.999202
0.7 0.000133974 492.959 -0.00080433 -0.00178609 1.0469 -0.000860672 492.693 -0.052221 0.0017283 -0.00157404 0.0522204 492.693 0.21026 1.04679 -0.00178763 -0.21019 492.564 -1.63164e-06 -3.6232e-06 0.0021237 -1.74593e-06 0.999461 -0.000105934 3.50598e-06 -3.19304e-06 0.000105933 0.999461 0.000426527 0.00212349 -3.62634e-06 -0.000426385 0.9992
0.8 0.000153112 491.503 -0.00108877 -0.00232575 1.04185 -0.00116191 491.237 -0.0527813 0.00225238 -0.00205017 0.0527802 491.237 0.273931 1.04172 -0.00233055 -0.273839 491.109 -2.21519e-06 -4.73191e-06 0.00211973 -2.364e-06 0.999459 -0.000107388 4.58265e-06 -4.17123e-06 0.000107385 0.999459 0.000557333 0.00211945 -4.74168e-06 -0.000557147 0.999198
0.9 0.00017225 489.858 -0.00143255 -0.00293336 1.03616 -0.00152447 489.592 -0.0534106 0.00284353 -0.00258657 0.0534089 489.592 0.345699 1.03599 -0.00294341 -0.345584 489.463 -2.92443e-06 -5.98819e-06 0.00211523 -3.11207e-06 0.999458 -0.000109033 5.80482e-06 -5.28025e-06 0.000109029 0.999458 0.000705714 0.00211488 -6.00871e-06 -0.000705479 0.999195
