theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 300.174 1.48893e-15 -2.1138e-16 1.00626 1.54682e-15 299.961 0.542215 -6.0113e-17 -2.01701e-16 -0.542215 299.961 -5.14325e-17 1.00626 7.77603e-17 4.09322e-17 299.846 4.96023e-18 -7.0419e-19 0.00335225 5.15307e-18 0.999288 0.00180633 -2.0026e-19 -6.71947e-19 -0.00180633 0.999288 -1.71342e-19 0.00335226 2.59051e-19 1.36361e-19 0.998906
0.1 1.91397e-05 300.12 0.00020585 1.60743e-05 1.00601 0.000206097 299.906 0.542053 -4.66438e-06 2.13456e-05 -0.542053 299.906 0.00277715 1.00601 1.24347e-05 -0.00277663 299.792 6.85891e-07 5.35596e-08 0.00335202 6.86716e-07 0.999288 0.00180612 -1.55417e-08 7.11235e-08 -0.00180612 0.999288 9.25347e-06 0.00335202 4.14326e-08 -9.25172e-06 0.998905
0.2 3.82793e-05 299.957 0.000822607 6.42798e-05 1.00526 0.000823597 299.744 0.541569 -1.86551e-05 8.53499e-05 -0.541569 299.744 0.0111036 1.00524 4.97102e-05 -0.0111015 299.629 2.74241e-06 2.14296e-07 0.00335134 2.74571e-06 0.999287 0.00180549 -6.21924e-08 2.8454e-07 -0.00180549 0.999287 3.70171e-05 0.00335129 1.65724e-07 -3.70101e-05 0.998905
0.3 5.74188e-05 299.687 0.0018479 0.000144565 1.00401 0.00185013 299.473 0.540763 -4.19647e-05 0.000191916 -0.540763 299.473 0.0249641 1.00397 0.00011174 -0.0249593 299.358 6.1661e-06 4.82386e-07 0.00335019 6.17353e-06 0.999287 0.00180443 -1.40029e-07 6.40389e-07 -0.00180443 0.999287 8.33005e-05 0.00335008 3.72856e-07 -8.32848e-05 0.998904
0.4 7.65581e-05 299.308 0.00327777 0.000256842 1.00226 0.00328173 299.094 0.539635 -7.45811e-05 0.000340882 -0.539635 299.094 0.0443334 1.0022 0.00019838 -0.044325 298.979 1.09512e-05 8.58118e-07 0.00334858 1.09644e-05 0.999286 0.00180294 -2.49179e-07 1.1389e-06 -0.00180294 0.999286 0.00014812 0.00334838 6.62796e-07 -0.000148092 0.998903
0.5 9.56972e-05 298.822 0.00510671 0.000400989 1.00001 0.00511291 298.608 0.538189 -0.000116487 0.000532021 -0.538189 298.608 0.0691764 0.999917 0.00030943 -0.0691633 298.493 1.70895e-05 1.3419e-06 0.00334652 1.71102e-05 0.999285 0.00180104 -3.89821e-07 1.7804e-06 -0.00180104 0.999285 0.000231497 0.0033462 1.0355e-06 -0.000231454 0.998901
0.6 0.000114836 298.228 0.00732766 0.000576852 0.997273 0.00733657 298.014 0.536425 -0.00016766 0.000765045 -0.536425 298.014 0.0994478 0.997136 0.000444633 -0.099429 297.9 2.45707e-05 1.93427e-06 0.00334399 2.46006e-05 0.999283 0.00179871 -5.62187e-07 2.5653e-06 -0.00179871 0.999283 0.000333462 0.00334354 1.49092e-06 -0.000333399 0.998899
0.7 0.000133974 297.528 0.009932 0.000784238 0.994044 0.00994414 297.314 0.534347 -0.000228072 0.0010396 -0.534347 297.314 0.135093 0.993859 0.000603676 -0.135067 297.2 3.33817e-05 2.63585e-06 0.00334101 3.34225e-05 0.999282 0.00179596 -7.66557e-07 3.49412e-06 -0.00179595 0.999282 0.00045405 0.00334039 2.02897e-06 -0.000453964 0.998896
0.8 0.000153112 296.722 0.0129096 0.00102292 0.990331 0.0129255 296.508 0.531957 -0.000297691 0.00135526 -0.531957 296.508 0.176046 0.990089 0.000786191 -0.176013 296.394 4.35075e-05 3.44741e-06 0.00333757 4.35609e-05 0.99928 0.00179278 -1.00327e-06 4.56745e-06 -0.00179278 0.99928 0.000593303 0.00333676 2.64959e-06 -0.00059319 0.998894
0.9 0.00017225 295.811 0.0162489 0.00129265 0.986137 0.016269 295.597 0.529259 -0.000376479 0.00171156 -0.529258 295.597 0.222233 0.985831 0.000991754 -0.222191 295.483 5.49302e-05 4.36984e-06 0.00333367 5.4998e-05 0.999278 0.00178918 -1.2727e-06 5.78601e-06 -0.00178918 0.999278 0.000751269 0.00333264 3.35266e-06 -0.000751126 0.99889
