theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 1.74745e-06 0 0 1.12434e-12 0 1.74322e-06 1.14629e-14 0 0 -1.14629e-14 1.74322e-06 0 1.12437e-12 0 0 1.73899e-06 0 0 6.4342e-07 0 0.997581 6.55979e-09 0 0 -6.55979e-09 0.997581 0 6.43433e-07 0 0 0.995162
0.1 1.91397e-05 1.74744e-06 -2.63529e-12 8.18697e-20 1.12434e-12 -2.63529e-12 1.74322e-06 1.14627e-14 1.12132e-20 -1.00013e-19 -1.14627e-14 1.74322e-06 -2.83071e-17 1.12437e-12 -6.44074e-19 2.96343e-17 1.73899e-06 -1.50808e-06 4.68511e-14 6.4342e-07 -1.50808e-06 0.997581 6.55967e-09 6.4169e-15 -5.72341e-14 -6.55967e-09 0.997581 -1.61992e-11 6.43434e-07 -3.68581e-13 1.69587e-11 0.995162
0.2 3.82793e-05 1.74744e-06 -1.05411e-11 1.67177e-19 1.12434e-12 -1.05411e-11 1.74321e-06 1.14611e-14 -2.5458e-18 1.28423e-19 -1.14611e-14 1.74321e-06 -1.15792e-16 1.12436e-12 -4.983e-18 1.16302e-16 1.73898e-06 -6.03234e-06 9.56699e-14 6.43421e-07 -6.03234e-06 0.997581 6.55881e-09 -1.45688e-12 7.34924e-14 -6.55881e-09 0.997581 -6.62639e-11 6.43434e-07 -2.85161e-12 6.65558e-11 0.995162
0.3 5.74188e-05 1.74742e-06 -2.37174e-11 -5.12681e-19 1.12433e-12 -2.37174e-11 1.74319e-06 1.14621e-14 -6.16622e-18 2.0659e-19 -1.14621e-14 1.74319e-06 -2.61111e-16 1.12435e-12 -1.24231e-17 2.60321e-16 1.73897e-06 -1.35728e-05 -2.93393e-13 6.43421e-07 -1.35728e-05 0.997581 6.55945e-09 -3.52875e-12 1.18226e-13 -6.55945e-09 0.997581 -1.49426e-10 6.43435e-07 -7.10937e-12 1.48974e-10 0.995162
0.4 7.65581e-05 1.7474e-06 -4.2164e-11 3.60103e-19 1.12432e-12 -4.2164e-11 1.74318e-06 1.14621e-14 -1.03916e-17 -3.99751e-20 -1.14621e-14 1.74318e-06 -4.64971e-16 1.12434e-12 -2.15332e-17 4.64835e-16 1.73895e-06 -2.41295e-05 2.06079e-13 6.43423e-07 -2.41295e-05 0.997581 6.55949e-09 -5.94688e-12 -2.28769e-14 -6.55949e-09 0.997581 -2.66093e-10 6.43437e-07 -1.2323e-11 2.66015e-10 0.995162
0.5 9.56972e-05 1.74738e-06 -6.58806e-11 -3.71741e-19 1.1243e-12 -6.58805e-11 1.74315e-06 1.14611e-14 -1.81955e-17 -3.34769e-19 -1.14611e-14 1.74315e-06 -7.24915e-16 1.12433e-12 -3.35448e-17 7.26187e-16 1.73892e-06 -3.77025e-05 -2.12742e-13 6.43424e-07 -3.77025e-05 0.997581 6.55905e-09 -1.0413e-11 -1.91584e-13 -6.55905e-09 0.997581 -4.14859e-10 6.43439e-07 -1.91972e-11 4.15587e-10 0.995161
0.6 0.000114836 1.74735e-06 -9.4867e-11 -8.28627e-19 1.12429e-12 -9.48669e-11 1.74312e-06 1.14615e-14 -2.59569e-17 1.01784e-18 -1.14617e-14 1.74312e-06 -1.04506e-15 1.12431e-12 -4.76349e-17 1.04363e-15 1.73889e-06 -5.4292e-05 -4.7422e-13 6.43425e-07 -5.42919e-05 0.997581 6.55937e-09 -1.4855e-11 5.82504e-13 -6.55946e-09 0.997581 -5.98082e-10 6.4344e-07 -2.72613e-11 5.97263e-10 0.995161
0.7 0.000133974 1.74731e-06 -1.29123e-10 -5.33229e-19 1.12427e-12 -1.29123e-10 1.74309e-06 1.14606e-14 -3.57959e-17 -4.30275e-19 -1.14606e-14 1.74309e-06 -1.42152e-15 1.1243e-12 -6.56993e-17 1.42153e-15 1.73886e-06 -7.38979e-05 -3.05171e-13 6.43428e-07 -7.38978e-05 0.997581 6.55898e-09 -2.04863e-11 -2.46249e-13 -6.55901e-09 0.997581 -8.13547e-10 6.43444e-07 -3.76002e-11 8.13553e-10 0.995161
0.8 0.000153112 1.74727e-06 -1.68647e-10 -4.94032e-19 1.12425e-12 -1.68647e-10 1.74304e-06 1.14608e-14 -4.6707e-17 3.0882e-19 -1.14607e-14 1.74304e-06 -1.85748e-15 1.12428e-12 -8.45049e-17 1.85547e-15 1.73882e-06 -9.65204e-05 -2.82745e-13 6.4343e-07 -9.65203e-05 0.997581 6.55928e-09 -2.67314e-11 1.76744e-13 -6.55919e-09 0.997581 -1.06308e-09 6.43447e-07 -4.83639e-11 1.06193e-09 0.995161
0.9 0.00017225 1.74722e-06 -2.1344e-10 -7.43697e-19 1.12422e-12 -2.1344e-10 1.743e-06 1.14603e-14 -5.88892e-17 -1.49892e-19 -1.14608e-14 1.743e-06 -2.34936e-15 1.12425e-12 -1.06941e-16 2.34893e-15 1.73877e-06 -0.00012216 -4.25645e-13 6.43433e-07 -0.00012216 0.99758 6.55916e-09 -3.37044e-11 -8.57886e-14 -6.55943e-09 0.99758 -1.34462e-09 6.43451e-07 -6.12062e-11 1.34438e-09 0.995161
