theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 9.86655 6.94772e-17 1.05303e-17 -0.00139802 6.95566e-17 9.8547 0.00159948 -8.2854e-18 9.14108e-18 -0.00159948 9.8547 1.08542e-17 -0.00139801 9.30467e-18 -1.08919e-17 9.84386 7.04168e-18 1.06727e-18 -0.000141693 7.04973e-18 0.998799 0.000162111 -8.39746e-19 9.26472e-19 -0.000162111 0.998799 1.1001e-18 -0.000141692 9.43052e-19 -1.10392e-18 0.9977
0.1 1.91397e-05 9.86636 1.3683e-06 8.653e-10 -0.00139797 1.36834e-06 9.85451 0.00159947 2.90551e-09 -1.09986e-09 -0.00159947 9.85451 1.77463e-05 -0.00139796 3.89351e-09 -1.77463e-05 9.84367 1.38684e-07 8.77021e-11 -0.000141691 1.38688e-07 0.998799 0.000162114 2.94487e-10 -1.11476e-10 -0.000162114 0.998799 1.79867e-06 -0.00014169 3.94625e-10 -1.79866e-06 0.9977
0.2 3.82793e-05 9.86576 5.47388e-06 3.46079e-09 -0.00139783 5.47403e-06 9.85391 0.00159947 1.16218e-08 -4.3989e-09 -0.00159947 9.85391 7.09816e-05 -0.00139781 1.55736e-08 -7.09814e-05 9.84307 5.54836e-07 3.50788e-10 -0.000141685 5.54851e-07 0.998799 0.000162124 1.17799e-09 -4.45876e-10 -0.000162124 0.998799 7.19474e-06 -0.000141683 1.57855e-09 -7.19473e-06 0.9977
0.3 5.74188e-05 9.86477 1.23187e-05 7.78521e-09 -0.00139758 1.23191e-05 9.85292 0.00159947 2.61481e-08 -9.89556e-09 -0.00159947 9.85292 0.000159695 -0.00139756 3.5039e-08 -0.000159695 9.84208 1.24876e-06 7.89194e-10 -0.000141674 1.2488e-06 0.998799 0.000162139 2.65066e-09 -1.00312e-09 -0.000162139 0.998799 1.61884e-05 -0.000141672 3.55193e-09 -1.61884e-05 0.9977
0.4 7.65581e-05 9.86338 2.19062e-05 1.38365e-08 -0.00139723 2.19068e-05 9.85153 0.00159946 4.64833e-08 -1.75872e-08 -0.00159946 9.85153 0.000283869 -0.00139722 6.22875e-08 -0.000283869 9.8407 2.22097e-06 1.40281e-09 -0.000141658 2.22103e-06 0.998799 0.000162162 4.71271e-09 -1.78308e-09 -0.000162162 0.998799 2.87801e-05 -0.000141657 6.31502e-09 -2.87801e-05 0.9977
0.5 9.56972e-05 9.8616 3.4241e-05 2.16117e-08 -0.00139678 3.42419e-05 9.84975 0.00159945 7.26254e-08 -2.74701e-08 -0.00159945 9.84975 0.000443479 -0.00139677 9.73159e-08 -0.000443478 9.83892 3.47216e-06 2.1915e-09 -0.000141639 3.47225e-06 0.998799 0.00016219 7.36447e-09 -2.78557e-09 -0.00016219 0.998799 4.49702e-05 -0.000141637 9.86817e-09 -4.49702e-05 0.9977
0.6 0.000114836 9.85942 4.93291e-05 3.11072e-08 -0.00139624 4.93304e-05 9.84757 0.00159944 1.04572e-07 -3.95397e-08 -0.00159944 9.84757 0.000638491 -0.00139622 1.40121e-07 -0.00063849 9.83674 5.00325e-06 3.15507e-09 -0.000141615 5.00338e-06 0.998799 0.000162225 1.06063e-08 -4.01034e-09 -0.000162225 0.998799 6.47595e-05 -0.000141613 1.42118e-08 -6.47594e-05 0.9977
0.7 0.000133974 9.85684 6.71779e-05 4.23183e-08 -0.00139559 6.71797e-05 9.845 0.00159943 1.42322e-07 -5.379e-08 -0.00159943 9.845 0.000868868 -0.00139558 1.90696e-07 -0.000868867 9.83418 6.81535e-06 4.29329e-09 -0.000141586 6.81553e-06 0.998798 0.000162266 1.44389e-08 -5.45712e-09 -0.000162266 0.998798 8.81487e-05 -0.000141585 1.93466e-08 -8.81486e-05 0.9977
0.8 0.000153112 9.85387 8.77959e-05 5.52396e-08 -0.00139485 8.77983e-05 9.84203 0.00159942 1.85869e-07 -7.02143e-08 -0.00159942 9.84203 0.00113456 -0.00139483 2.49038e-07 -0.00113456 9.83121 8.90979e-06 5.60588e-09 -0.000141553 8.91003e-06 0.998798 0.000162313 1.88626e-08 -7.12555e-09 -0.000162313 0.998798 0.000115139 -0.000141552 2.52731e-08 -0.000115139 0.9977
0.9 0.00017225 9.85051 0.000111193 6.9865e-08 -0.00139401 0.000111196 9.83867 0.0015994 2.35213e-07 -8.88047e-08 -0.0015994 9.83867 0.00143552 -0.00139399 3.15138e-07 -0.00143552 9.82785 1.12881e-05 7.09253e-09 -0.000141516 1.12884e-05 0.998798 0.000162367 2.38782e-08 -9.01524e-09 -0.000162367 0.998798 0.000145731 -0.000141515 3.19921e-08 -0.000145731 0.9977
1 0.000191387 9.84675 0.000137381 8.61874e-08 -0.00139307 0.000137385 9.83491 0.00159938 2.90347e-07 -1.09552e-07 -0.00159938 9.83491 0.00177169 -0.00139305 3.8899e-07 -0.00177168 9.8241 1.39519e-05 8.75288e-09 -0.000141475 1.39523e-05 0.998798 0.000162427 2.94866e-08 -1.11257e-08 -0.000162427 0.998798 0.000179926 -0.000141473 3.95045e-08 -0.000179926 0.9977
1.1 0.000210523 9.84259 0.000166372 1.04199e-07 -0.00139203 0.000166377 9.83076 0.00159936 3.51267e-07 -1.32447e-07 -0.00159936 9.83076 0.00214298 -0.00139201 4.70586e-07 -0.00214298 9.81996 1.69033e-05 1.05865e-08 -0.000141429 1.69038e-05 0.998798 0.000162494 3.56884e-08 -1.34565e-08 -0.000162494 0.998798 0.000217726 -0.000141427 4.78112e-08 -0.000217725 0.9977
1.2 0.000229659 9.83804 0.000198181 1.23891e-07 -0.00139089 0.000198186 9.82621 0.00159934 4.17968e-07 -1.57478e-07 -0.00159934 9.82621 0.00254934 -0.00139087 5.59916e-07 -0.00254934 9.81542 2.01443e-05 1.2593e-08 -0.000141378 2.01449e-05 0.998798 0.000162566 4.24849e-08 -1.60071e-08 -0.000162566 0.998798 0.000259131 -0.000141377 5.69133e-08 -0.000259131 0.9977
1.3 0.000248794 9.8331 0.000232821 1.45254e-07 -0.00138965 0.000232828 9.82127 0.00159931 4.90445e-07 -1.84634e-07 -0.00159931 9.82127 0.00299068 -0.00138963 6.56969e-07 -0.00299068 9.81049 2.36773e-05 1.47719e-08 -0.000141324 2.36779e-05 0.998797 0.000162646 4.98769e-08 -1.87768e-08 -0.000162646 0.998797 0.000304145 -0.000141322 6.6812e-08 -0.000304144 0.9977
1.4 0.000267929 9.82777 0.000270311 1.68277e-07 -0.00138831 0.000270318 9.81594 0.00159928 5.6869e-07 -2.139e-07 -0.00159928 9.81594 0.00346692 -0.00138829 7.61736e-07 -0.00346691 9.80516 2.75048e-05 1.71226e-08 -0.000141265 2.75055e-05 0.998797 0.000162731 5.78657e-08 -2.17649e-08 -0.000162731 0.998797 0.000352768 -0.000141263 7.75086e-08 -0.000352767 0.9977
1.5 0.000287062 9.82204 0.000310667 1.9295e-07 -0.00138688 0.000310675 9.81022 0.00159925 6.52698e-07 -2.45264e-07 -0.00159925 9.81022 0.00397794 -0.00138686 8.74205e-07 -0.00397794 9.79945 3.16296e-05 1.96446e-08 -0.000141201 3.16304e-05 0.998797 0.000162823 6.64524e-08 -2.49708e-08 -0.000162823 0.998797 0.000405002 -0.000141199 8.90044e-08 -0.000405001 0.9977
1.6 0.000306195 9.81592 0.000353909 2.19261e-07 -0.00138535 0.000353918 9.8041 0.00159922 7.42462e-07 -2.7871e-07 -0.00159922 9.8041 0.00452366 -0.00138533 9.94362e-07 -0.00452365 9.79334 3.60546e-05 2.23373e-08 -0.000141133 3.60555e-05 0.998796 0.000162921 7.56385e-08 -2.83937e-08 -0.000162921 0.998796 0.00046085 -0.000141131 1.01301e-07 -0.000460849 0.9977
1.7 0.000325327 9.80941 0.000400057 2.47196e-07 -0.00138372 0.000400067 9.7976 0.00159918 8.37973e-07 -3.14222e-07 -0.00159918 9.7976 0.00510396 -0.0013837 1.12219e-06 -0.00510396 9.78685 4.0783e-05 2.51999e-08 -0.000141061 4.07841e-05 0.998796 0.000163025 8.54254e-08 -3.20327e-08 -0.000163025 0.998796 0.000520313 -0.000141058 1.144e-07 -0.000520312 0.9977
1.8 0.000344457 9.80251 0.000449133 2.76743e-07 -0.00138199 0.000449144 9.7907 0.00159914 9.39223e-07 -3.51782e-07 -0.00159914 9.7907 0.00571873 -0.00138197 1.25769e-06 -0.00571872 9.77996 4.58182e-05 2.82318e-08 -0.000140984 4.58193e-05 0.998796 0.000163136 9.58145e-08 -3.58869e-08 -0.000163136 0.998796 0.000583395 -0.000140981 1.28303e-07 -0.000583394 0.9977
1.9 0.000363587 9.79522 0.000501159 3.07887e-07 -0.00138017 0.000501172 9.78342 0.0015991 1.0462e-06 -3.91373e-07 -0.0015991 9.78342 0.00636784 -0.00138015 1.40083e-06 -0.00636783 9.77269 5.11636e-05 3.14323e-08 -0.000140902 5.11649e-05 0.998795 0.000163253 1.06808e-07 -3.99555e-08 -0.000163253 0.998795 0.000650097 -0.0001409 1.43011e-07 -0.000650096 0.9977
2 0.000382716 9.78754 0.00055616 3.40612e-07 -0.00137825 0.000556174 9.77575 0.00159905 1.15891e-06 -4.32976e-07 -0.00159905 9.77574 0.00705116 -0.00137822 1.5516e-06 -0.00705115 9.76503 5.68233e-05 3.48006e-08 -0.000140817 5.68247e-05 0.998795 0.000163376 1.18406e-07 -4.42375e-08 -0.000163376 0.998795 0.000720423 -0.000140814 1.58528e-07 -0.000720421 0.9977
2.1 0.000401843 9.77947 0.000614161 3.74903e-07 -0.00137623 0.000614176 9.76769 0.001599 1.27732e-06 -4.7657e-07 -0.001599 9.76768 0.00776856 -0.0013762 1.70998e-06 -0.00776855 9.75698 6.2801e-05 3.83357e-08 -0.000140726 6.28026e-05 0.998795 0.000163506 1.30612e-07 -4.87317e-08 -0.000163506 0.998794 0.000794374 -0.000140724 1.74854e-07 -0.000794373 0.9977
2.2 0.000420969 9.77102 0.000675188 4.10744e-07 -0.00137412 0.000675204 9.75924 0.00159895 1.40144e-06 -5.22134e-07 -0.00159895 9.75923 0.00851989 -0.00137409 1.87595e-06 -0.00851987 9.74854 6.9101e-05 4.2037e-08 -0.000140632 6.91028e-05 0.998794 0.000163642 1.43428e-07 -5.3437e-08 -0.000163642 0.998794 0.000871955 -0.000140629 1.91992e-07 -0.000871954 0.9977
2.3 0.000440094 9.76218 0.000739269 4.48116e-07 -0.00137191 0.000739287 9.7504 0.0015989 1.53125e-06 -5.69647e-07 -0.00159889 9.7504 0.00930499 -0.00137188 2.04951e-06 -0.00930498 9.73972 7.57278e-05 4.59033e-08 -0.000140533 7.57297e-05 0.998794 0.000163785 1.56855e-07 -5.83524e-08 -0.000163785 0.998793 0.000953168 -0.00014053 2.09944e-07 -0.000953166 0.9977
2.4 0.000459218 9.75295 0.000806433 4.87002e-07 -0.0013696 0.000806453 9.74119 0.00159883 1.66673e-06 -6.19085e-07 -0.00159883 9.74118 0.0101237 -0.00136957 2.23062e-06 -0.0101237 9.73052 8.2686e-05 4.99338e-08 -0.000140429 8.2688e-05 0.998793 0.000163933 1.70895e-07 -6.34766e-08 -0.000163933 0.998793 0.00103802 -0.000140426 2.28712e-07 -0.00103801 0.9977
2.5 0.00047834 9.74335 0.00087671 5.27383e-07 -0.00136719 0.000876731 9.73158 0.00159877 1.80789e-06 -6.70423e-07 -0.00159877 9.73158 0.0109759 -0.00136716 2.41926e-06 -0.0109759 9.72093 8.99804e-05 5.41275e-08 -0.000140321 8.99826e-05 0.998793 0.000164088 1.85551e-07 -6.88083e-08 -0.000164088 0.998792 0.0011265 -0.000140317 2.48299e-07 -0.0011265 0.997699
2.6 0.000497461 9.73335 0.000950132 5.69238e-07 -0.0013647 0.000950155 9.7216 0.0015987 1.9547e-06 -7.23638e-07 -0.0015987 9.72159 0.0118614 -0.00136466 2.61543e-06 -0.0118614 9.71096 9.76161e-05 5.84832e-08 -0.000140208 9.76184e-05 0.998792 0.00016425 2.00825e-07 -7.43462e-08 -0.00016425 0.998792 0.00121863 -0.000140205 2.68708e-07 -0.00121863 0.997699
2.7 0.00051658 9.72298 0.00102673 6.12547e-07 -0.0013621 0.00102675 9.71123 0.00159863 2.10716e-06 -7.78702e-07 -0.00159863 9.71122 0.01278 -0.00136207 2.81908e-06 -0.0127799 9.70061 0.000105598 6.3e-08 -0.000140091 0.000105601 0.998792 0.000164418 2.1672e-07 -8.00889e-08 -0.000164417 0.998791 0.00131441 -0.000140087 2.8994e-07 -0.00131441 0.997699
