theta 2pi*dcos S11 S12 S13 S14 S21 S22 S23 S24 S31 S32 S33 S34 S41 S42 S43 S44 S12_norm S13_norm S14_norm S21_norm S22_norm S23_norm S24_norm S31_norm S32_norm S33_norm S34_norm S41_norm S42_norm S43_norm S44_norm
0 2.39246e-06 6096.07 5.10321e-14 -1.2104e-14 -1.93199 5.1222e-14 6095.3 0.149433 1.00546e-16 -1.22847e-14 -0.149433 6095.3 1.87537e-15 -1.93202 -6.43751e-16 -1.7385e-15 6094.96 8.37132e-18 -1.98554e-18 -0.000316924 8.40246e-18 0.999875 2.4513e-05 1.64935e-20 -2.01518e-18 -2.4513e-05 0.999875 3.07636e-19 -0.000316929 -1.05601e-19 -2.85184e-19 0.999818
0.1 1.91397e-05 6091.75 -0.00315699 0.000115436 -1.93013 -0.00313805 6090.98 0.148853 -0.000993618 9.32008e-05 -0.148853 6090.98 0.111811 -1.93008 0.000991398 -0.111811 6090.64 -5.1824e-07 1.89495e-08 -0.000316844 -5.15131e-07 0.999875 2.44352e-05 -1.63109e-07 1.52995e-08 -2.44352e-05 0.999875 1.83546e-05 -0.000316836 1.62744e-07 -1.83546e-05 0.999818
0.2 3.82793e-05 6078.8 -0.0126067 0.000461152 -1.92457 -0.0125311 6078.03 0.147117 -0.00396796 0.000372409 -0.147116 6078.03 0.446434 -1.92428 0.00395897 -0.446435 6077.69 -2.07389e-06 7.58624e-08 -0.000316604 -2.06145e-06 0.999874 2.42016e-05 -6.52754e-07 6.12636e-08 -2.42015e-05 0.999874 7.34412e-05 -0.000316557 6.51275e-07 -7.34414e-05 0.999818
0.3 5.74188e-05 6057.27 -0.0282858 0.00103538 -1.91534 -0.0281162 6056.51 0.144235 -0.00890352 0.000836444 -0.144234 6056.51 1.00144 -1.91465 0.0088829 -1.00145 6056.16 -4.66973e-06 1.70931e-07 -0.000316205 -4.64173e-06 0.999874 2.38119e-05 -1.46989e-06 1.38089e-07 -2.38117e-05 0.999874 0.000165329 -0.000316091 1.46648e-06 -0.000165329 0.999817
0.4 7.65581e-05 6027.25 -0.0500892 0.00183517 -1.90247 -0.0497891 6026.49 0.140228 -0.015768 0.00148334 -0.140223 6026.49 1.77282 -1.90124 0.0157303 -1.77282 6026.14 -8.31045e-06 3.04479e-07 -0.000315645 -8.26066e-06 0.999873 2.32656e-05 -2.61611e-06 2.46105e-07 -2.32648e-05 0.999873 0.000294134 -0.00031544 2.60986e-06 -0.000294134 0.999816
0.5 9.56972e-05 5988.84 -0.0778709 0.00285641 -1.88604 -0.0774047 5988.08 0.135121 -0.0245164 0.00231033 -0.135109 5988.08 2.75498 -1.88411 0.0244555 -2.75498 5987.73 -1.30027e-05 4.76956e-07 -0.000314925 -1.29248e-05 0.999873 2.25621e-05 -4.09367e-06 3.85772e-07 -2.25601e-05 0.999872 0.000460018 -0.000314603 4.08351e-06 -0.000460018 0.999815
0.6 0.000114836 5942.19 -0.111446 0.00409386 -1.86611 -0.110779 5941.43 0.128947 -0.0350914 0.00331389 -0.128923 5941.43 3.94081 -1.86335 0.0350003 -3.94081 5941.08 -1.8755e-05 6.88947e-07 -0.000314044 -1.86429e-05 0.999872 2.17003e-05 -5.90546e-06 5.57688e-07 -2.16962e-05 0.999871 0.000663191 -0.000313579 5.89014e-06 -0.000663192 0.999813
0.7 0.000133974 5887.47 -0.150591 0.00554111 -1.8428 -0.149692 5886.71 0.121748 -0.047424 0.0044897 -0.121703 5886.71 5.32176 -1.83907 0.0472945 -5.32176 5886.36 -2.55783e-05 9.4117e-07 -0.000313003 -2.54255e-05 0.99987 2.06791e-05 -8.05507e-06 7.62586e-07 -2.06715e-05 0.99987 0.000903913 -0.000312369 8.03308e-06 -0.000903912 0.999811
0.8 0.000153112 5824.89 -0.195048 0.00719067 -1.8162 -0.193885 5824.12 0.113569 -0.0614335 0.00583267 -0.113492 5824.12 6.88787 -1.81138 0.0612563 -6.88786 5823.77 -3.34853e-05 1.23447e-06 -0.0003118 -3.32856e-05 0.999869 1.94971e-05 -1.05467e-05 1.00134e-06 -1.94841e-05 0.999868 0.00118249 -0.000310973 1.05163e-05 -0.00118249 0.999809
0.9 0.00017225 5754.66 -0.244525 0.00903397 -1.78645 -0.243068 5753.9 0.104463 -0.0770286 0.00733694 -0.104342 5753.9 8.62787 -1.78044 0.0767928 -8.62785 5753.55 -4.24916e-05 1.56985e-06 -0.000310435 -4.22385e-05 0.999868 1.81528e-05 -1.33854e-05 1.27496e-06 -1.81317e-05 0.999866 0.00149928 -0.00030939 1.33444e-05 -0.00149928 0.999806
